Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,WiperPosV,Pressbara,Depth,F_Depth
9/14/2017,11:30, ,0,LHS,0,6.2,0,20.91,<0> (CND),79.9,<0> (CND),6.82,<0> (CND),7.65,<0> (CND),-57.5,22.06,<0> (CND),7242.4,3.99,<0> (CND),32.29,96.71,1.28,5.12,0.18,0.18,1.226,0.1861,1.89,<0> (CND)
9/14/2017,11:45, ,0,LHS,0,6.2,0,21.61,0,79.6,0,6.79,0,7.65,0,-57.6,22.073,0,7232.5,3.99,0,32.19,96.4,1.4,5.6,0.26,0.27,1.229,0.1817,1.845,0
9/14/2017,12:00, ,0,LHS,0,6.2,0,20.94,0,79.2,0,6.76,0,7.65,0,-57.6,22.053,0,7187.2,3.96,0,32.62,97.69,1.31,5.27,0.21,0.22,1.219,0.1769,1.796,0
9/14/2017,12:15, ,0,LHS,0,6.2,0,20.92,0,79.1,0,6.75,0,7.65,0,-57.8,22.089,0,7165.5,3.95,0,32.77,98.13,1.31,5.26,0.2,0.21,1.224,0.1716,1.742,0
9/14/2017,12:30, ,0,LHS,0,6.2,0,23.39,0,78.1,0,6.68,0,7.64,0,-57.4,22.008,0,7133.5,3.93,0,32.66,97.81,1.3,5.21,0.24,0.24,1.218,0.166,1.685,0
9/14/2017,12:45, ,0,LHS,0,6.2,0,28.01,0,77.1,0,6.6,0,7.64,0,-57,21.919,0,7106.6,3.91,0,32.18,96.38,1.3,5.22,0.21,0.21,1.224,0.1599,1.622,0
9/14/2017,13:00, ,0,LHS,0,6.2,0,30.18,0,76.9,0,6.58,0,7.64,0,-57.1,21.926,0,7064,3.89,0,32.01,95.86,1.33,5.35,0.24,0.25,1.218,0.1537,1.559,0
9/14/2017,13:15, ,0,LHS,0,6.2,0,31.26,0,76.6,0,6.56,0,7.64,0,-57.1,21.934,0,7031.5,3.87,0,32.07,96.05,1.34,5.39,0.25,0.25,1.222,0.1472,1.492,0
9/14/2017,13:30, ,0,LHS,0,6.2,0,29.36,0,76.1,0,6.52,0,7.64,0,-57,21.937,0,7003.9,3.85,0,32.54,97.44,1.4,5.61,0.25,0.25,1.218,0.1414,1.434,0
9/14/2017,13:45, ,0,LHS,0,6.2,0,32.02,0,75.8,0,6.49,0,7.64,0,-56.9,21.926,0,6975.4,3.84,0,32.68,97.87,1.39,5.56,0.27,0.27,1.224,0.1362,1.38,0
9/14/2017,14:00, ,0,LHS,0,6.2,0,31.64,0,75.1,0,6.44,0,7.63,0,-56.7,21.902,0,6971.2,3.83,0,33.2,99.41,1.48,5.93,0.23,0.24,1.221,0.1311,1.328,0
9/14/2017,14:15, ,0,LHS,0,6.2,0,31.48,0,73.7,0,6.32,0,7.62,0,-56,21.876,0,6984,3.84,0,33.9,101.53,1.5,6.02,0.23,0.23,1.221,0.1271,1.287,0
9/14/2017,14:30, ,0,LHS,0,6.2,0,28.35,0,73.2,0,6.28,0,7.62,0,-55.9,21.841,0,6992.5,3.85,0,34.31,102.77,1.46,5.87,0.25,0.25,1.218,0.1242,1.258,0
9/14/2017,14:45, ,0,LHS,0,6.2,0,27.48,0,72.4,0,6.22,0,7.62,0,-55.7,21.805,0,7005.7,3.85,0,35.23,105.52,1.52,6.09,0.26,0.27,1.215,0.1227,1.243,0
9/14/2017,15:00, ,0,LHS,0,6.2,0,24.51,0,73.8,0,6.32,0,7.62,0,-56.2,21.933,0,7006.1,3.85,0,35.26,105.62,1.58,6.34,0.24,0.25,1.224,0.1222,1.238,0
9/14/2017,15:15, ,0,LHS,0,6.2,0,22.77,0,72.5,0,6.22,0,7.61,0,-55.5,21.859,0,7020.2,3.86,0,36.14,108.24,1.61,6.45,0.28,0.28,1.232,0.1231,1.246,0
9/14/2017,15:30, ,0,LHS,0,6.2,0,24.31,0,73.4,0,6.28,0,7.62,0,-56,21.947,0,7009.6,3.86,0,36.05,107.98,1.54,6.19,0.24,0.24,1.226,0.1252,1.268,0
9/14/2017,15:45, ,0,LHS,0,6.2,0,27.17,0,73.2,0,6.27,0,7.63,0,-56.4,21.919,0,7002.6,3.85,0,36.18,108.37,1.59,6.39,0.23,0.23,1.226,0.1287,1.304,0
9/14/2017,16:00, ,0,LHS,0,6.2,0,21.41,0,72.8,0,6.25,0,7.62,0,-56,21.844,0,6998.3,3.85,0,36.29,108.69,1.63,6.55,0.26,0.26,1.232,0.1334,1.351,0
9/14/2017,16:15, ,0,LHS,0,6.2,0,26.99,0,73.4,0,6.29,0,7.63,0,-56.3,21.903,0,6984.5,3.84,0,35.64,106.74,1.57,6.3,0.25,0.25,1.218,0.1386,1.405,0
