Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,WiperPosV,Pressbara,Depth,F_Depth
7/20/2017,23:30, ,0,LHS,0,6.2,0,55.88,0,80.1,0,6.89,0,7.75,0,-55.9,22.386,0,2932.2,1.53,0,27.84,83.97,1.21,4.81,0.35,0.32,1.23,0.2358,2.43,0
7/20/2017,23:45, ,0,LHS,0,6.2,0,49.04,0,80,0,6.89,0,7.75,0,-55.8,22.356,0,2938.1,1.53,0,27.9,84.15,1.17,4.65,0.29,0.25,1.232,0.2362,2.435,0
7/21/2017,0:00, ,0,LHS,0,6.2,0,50,0,80.2,0,6.9,0,7.74,0,-55.4,22.373,0,2950.3,1.54,0,27.73,83.63,1.19,4.72,0.29,0.26,1.233,0.2363,2.436,0
7/21/2017,0:15, ,0,LHS,0,6.2,0,47.8,0,80.3,0,6.91,0,7.74,0,-55.5,22.369,0,2960.8,1.54,0,27.75,83.68,1.19,4.73,0.31,0.28,1.233,0.2357,2.43,0
7/21/2017,0:30, ,0,LHS,0,6.2,0,51.04,0,79.9,0,6.88,0,7.74,0,-55.4,22.343,0,2963.4,1.54,0,27.87,84.06,1.18,4.67,0.28,0.25,1.225,0.235,2.422,0
7/21/2017,0:45, ,0,LHS,0,6.2,0,44.67,0,79.8,0,6.87,0,7.74,0,-55.3,22.333,0,2968.7,1.55,0,28.36,85.51,1.17,4.63,0.3,0.26,1.215,0.2334,2.406,0
7/21/2017,1:00, ,0,LHS,0,6.2,0,41.13,0,79.8,0,6.87,0,7.74,0,-55.2,22.317,0,2975,1.55,0,28.66,86.41,1.12,4.46,0.32,0.29,1.217,0.2312,2.384,0
7/21/2017,1:15, ,0,LHS,0,6.2,0,45.09,0,79.6,0,6.86,0,7.73,0,-54.9,22.276,0,2972.2,1.55,0,28.65,86.39,1.16,4.63,0.28,0.25,1.229,0.2278,2.349,0
7/21/2017,1:30, ,0,LHS,0,6.2,0,39.49,0,80.1,0,6.91,0,7.74,0,-55.2,22.269,0,2975.8,1.55,0,28.51,85.97,1.1,4.37,0.28,0.24,1.234,0.2227,2.296,0
7/21/2017,1:45, ,0,LHS,0,6.2,0,41.36,0,79.8,0,6.89,0,7.74,0,-55.1,22.181,0,2961.9,1.54,0,28.45,85.8,1.13,4.48,0.26,0.23,1.233,0.2159,2.227,0
7/21/2017,2:00, ,0,LHS,0,6.2,0,53.83,0,79.3,0,6.85,0,7.74,0,-55,22.149,0,2954.4,1.54,0,26.89,81.1,1.13,4.48,0.32,0.28,1.231,0.2077,2.143,0
7/21/2017,2:15, ,0,LHS,0,6.2,0,53.66,0,78.7,0,6.8,0,7.74,0,-55,22.12,0,2938.5,1.53,0,27.02,81.5,1.17,4.64,0.32,0.29,1.229,0.1987,2.051,0
7/21/2017,2:30, ,0,LHS,0,6.2,0,68.88,0,78.2,0,6.77,0,7.74,0,-55.1,22.076,0,2927.1,1.52,0,26.31,79.38,1.22,4.83,0.37,0.34,1.225,0.1891,1.953,0
7/21/2017,2:45, ,0,LHS,0,6.2,0,75.07,0,77.6,0,6.73,0,7.74,0,-55.2,22.01,0,2913.6,1.52,0,26.25,79.2,1.27,5.05,0.35,0.32,1.222,0.179,1.849,0
7/21/2017,3:00, ,0,LHS,0,6.2,0,71.66,0,76.5,0,6.64,0,7.74,0,-54.9,21.93,0,2904,1.51,0,26.53,80.02,1.31,5.19,0.39,0.35,1.218,0.1687,1.744,0
7/21/2017,3:15, ,0,LHS,0,6.2,0,78.79,0,75.6,0,6.57,0,7.73,0,-54.7,21.865,0,2899.5,1.51,0,26.74,80.67,1.39,5.52,0.42,0.39,1.215,0.1584,1.639,0
7/21/2017,3:30, ,0,LHS,0,6.2,0,92.01,0,75,0,6.53,0,7.73,0,-54.7,21.798,0,2896.8,1.51,0,26.89,81.12,1.42,5.66,0.44,0.41,1.219,0.1488,1.54,0
7/21/2017,3:45, ,0,LHS,0,6.2,0,80.37,0,74.6,0,6.5,0,7.73,0,-54.7,21.746,0,2895.3,1.51,0,26.59,80.22,1.48,5.88,0.45,0.42,1.225,0.139,1.44,0
7/21/2017,4:00, ,0,LHS,0,6.2,0,86.25,0,73.7,0,6.43,0,7.73,0,-54.7,21.71,0,2895.5,1.51,0,27.56,83.14,1.49,5.92,0.43,0.39,1.232,0.1297,1.346,0
7/21/2017,4:15, ,0,LHS,0,6.2,0,81.64,0,72.4,0,6.32,0,7.72,0,-54.1,21.661,0,2898.3,1.51,0,28.05,84.6,1.53,6.1,0.44,0.4,1.223,0.1212,1.258,0
7/21/2017,4:30, ,0,LHS,0,6.2,0,83.86,0,71.9,0,6.27,0,7.73,0,-54.5,21.632,0,2900.4,1.51,0,29.05,87.59,1.54,6.13,0.45,0.41,1.221,0.1135,1.179,0
7/21/2017,4:45, ,0,LHS,0,6.2,0,92.54,0,71.1,0,6.21,0,7.72,0,-54.1,21.554,0,2909.2,1.52,0,28.97,87.35,1.6,6.37,0.44,0.41,1.226,0.1062,1.105,0
7/21/2017,5:00, ,0,LHS,0,6.2,0,86.29,0,70.2,0,6.15,0,7.72,0,-53.9,21.479,0,2925.3,1.52,0,30.32,91.4,1.65,6.55,0.45,0.42,1.227,0.1002,1.044,0
7/21/2017,5:15, ,0,LHS,0,6.2,0,81.36,0,69.3,0,6.07,0,7.71,0,-53.6,21.385,0,2946.3,1.54,0,31.48,94.88,1.64,6.54,0.42,0.39,1.225,0.0947,0.987,0
7/21/2017,5:30, ,0,LHS,0,6.2,0,74.38,0,68.2,0,5.99,0,7.71,0,-53.3,21.285,0,2971.7,1.55,0,32.73,98.64,1.69,6.73,0.44,0.41,1.223,0.0897,0.936,0
7/21/2017,5:45, ,0,LHS,0,6.2,0,70.65,0,67.1,0,5.91,0,7.7,0,-52.6,21.17,0,2998.9,1.57,0,33.94,102.26,1.64,6.53,0.37,0.34,1.219,0.085,0.888,0
7/21/2017,6:00, ,0,LHS,0,6.2,0,63.66,0,66,0,5.82,0,7.69,0,-52.3,21.076,0,3029.2,1.58,0,34.81,104.88,1.68,6.7,0.37,0.34,1.215,0.0804,0.841,0
7/21/2017,6:15, ,0,LHS,0,6.2,0,45.8,0,65,0,5.74,0,7.69,0,-52,20.988,0,3055.7,1.6,0,35.77,107.74,1.7,6.77,0.35,0.32,1.219,0.0753,0.789,0
7/21/2017,6:30, ,0,LHS,0,6.2,0,55.29,0,64,0,5.67,0,7.68,0,-51.4,20.898,0,3083.1,1.61,0,36.13,108.82,1.73,6.89,0.37,0.34,1.229,0.0705,0.74,0
7/21/2017,6:45, ,0,LHS,0,6.2,0,56.35,0,63.3,0,5.61,0,7.67,0,-50.9,20.824,0,3107.8,1.63,0,36.51,109.96,1.72,6.83,0.39,0.36,1.232,0.0656,0.689,0
7/21/2017,7:00, ,0,LHS,0,6.2,0,45.67,0,62.6,0,5.55,0,7.67,0,-50.9,20.765,0,3132.2,1.64,0,37.7,113.53,1.74,6.92,0.39,0.36,1.223,0.0608,0.64,0
7/21/2017,7:15, ,0,LHS,0,6.2,0,49.28,0,61.6,0,5.47,0,7.67,0,-50.6,20.705,0,3151.4,1.65,0,37.32,112.41,1.8,7.19,0.39,0.36,1.217,0.0563,0.595,0
7/21/2017,7:30, ,0,LHS,0,6.2,0,44.38,0,61,0,5.43,0,7.67,0,-50.6,20.658,0,3172,1.66,0,39.06,117.61,1.95,7.76,0.39,0.36,1.221,0.0522,0.552,0
7/21/2017,7:45, ,0,LHS,0,6.2,0,68.65,0,60.8,0,5.41,0,7.66,0,-50.3,20.628,0,3186.4,1.67,0,39.51,118.96,1.76,7.01,0.34,0.3,1.219,0.0485,0.515,0
7/21/2017,8:00, ,0,LHS,0,6.2,0,39.02,0,60.5,0,5.38,0,7.66,0,-50.4,20.604,0,3200.8,1.68,0,40.9,123.15,1.74,6.92,0.34,0.31,1.217,0.0462,0.492,0
7/21/2017,8:15, ,0,LHS,0,6.2,0,40.59,0,60.1,0,5.35,0,7.66,0,-50.4,20.593,0,3209.7,1.68,0,40.61,122.28,1.78,7.1,0.33,0.3,1.216,0.0451,0.481,0
7/21/2017,8:30, ,0,LHS,0,6.2,0,40.03,0,60.1,0,5.35,0,7.66,0,-50.5,20.604,0,3216.1,1.69,0,41.29,124.32,1.78,7.1,0.3,0.27,1.227,0.0459,0.489,0
7/21/2017,8:45, ,0,LHS,0,6.2,0,40.17,0,60.3,0,5.36,0,7.67,0,-50.7,20.696,0,3217.7,1.69,0,40.81,122.87,1.79,7.14,0.32,0.29,1.222,0.0498,0.528,0
7/21/2017,9:00, ,0,LHS,0,6.2,0,34.29,0,60.6,0,5.39,0,7.66,0,-50.6,20.669,0,3211.6,1.68,0,41.66,125.43,1.73,6.89,0.31,0.27,1.221,0.0566,0.598,0
7/21/2017,9:15, ,0,LHS,0,6.2,0,35.34,0,60.4,0,5.36,0,7.66,0,-50.4,20.661,0,3202.5,1.68,0,41.28,124.29,1.73,6.88,0.32,0.28,1.221,0.0657,0.691,0
7/21/2017,9:30, ,0,LHS,0,6.2,0,38.32,0,61.6,0,5.46,0,7.67,0,-51,20.78,0,3181.2,1.67,0,40.12,120.8,1.69,6.72,0.31,0.27,1.22,0.0766,0.802,0
7/21/2017,9:45, ,0,LHS,0,6.2,0,49.64,0,62.9,0,5.57,0,7.68,0,-51.5,20.84,0,3162.2,1.66,0,38.89,117.11,1.69,6.72,0.33,0.3,1.222,0.0879,0.918,0
7/21/2017,10:00, ,0,LHS,0,6.2,0,50.3,0,67.7,0,5.98,0,7.72,0,-53.8,20.984,0,3098.6,1.62,0,36.74,110.67,1.69,6.74,0.39,0.36,1.223,0.0991,1.032,0
7/21/2017,10:15, ,0,LHS,0,6.2,0,45.26,0,70.3,0,6.2,0,7.74,0,-55.3,21.111,0,3038.9,1.59,0,35.84,107.97,1.71,6.81,0.37,0.34,1.224,0.1103,1.147,0
7/21/2017,10:30, ,0,LHS,0,6.2,0,55.35,0,72.1,0,6.34,0,7.76,0,-56.1,21.251,0,2971.7,1.55,0,34.04,102.55,1.7,6.78,0.41,0.38,1.226,0.1211,1.258,0
7/21/2017,10:45, ,0,LHS,0,6.2,0,62.04,0,71.8,0,6.3,0,7.75,0,-55.5,21.359,0,2881.4,1.5,0,32.49,97.9,1.62,6.45,0.39,0.36,1.227,0.1319,1.368,0
7/21/2017,11:00, ,0,LHS,0,6.2,0,68.53,0,72.6,0,6.36,0,7.75,0,-55.5,21.503,0,2878.6,1.5,0,31.61,95.26,1.55,6.16,0.42,0.38,1.226,0.1421,1.473,0
7/21/2017,11:15, ,0,LHS,0,6.2,0,65.16,0,73.4,0,6.41,0,7.75,0,-55.7,21.625,0,2877.2,1.5,0,30.97,93.35,1.53,6.1,0.37,0.34,1.228,0.1527,1.581,0
7/21/2017,11:30, ,0,LHS,0,6.2,0,65.67,0,73.8,0,6.44,0,7.75,0,-55.7,21.669,0,2878.5,1.5,0,29.84,89.97,1.52,6.06,0.43,0.4,1.229,0.1622,1.678,0
7/21/2017,11:45, ,0,LHS,0,6.2,0,69.69,0,74.4,0,6.48,0,7.75,0,-55.9,21.74,0,2883.8,1.5,0,29.95,90.29,1.48,5.9,0.44,0.41,1.23,0.1708,1.766,0
7/21/2017,12:00, ,0,LHS,0,6.2,0,69.53,0,74.9,0,6.52,0,7.75,0,-56,21.782,0,2889.7,1.5,0,29.43,88.73,1.51,6,0.42,0.38,1.233,0.1776,1.836,0
7/21/2017,12:15, ,0,LHS,0,6.2,0,57.71,0,75.2,0,6.53,0,7.75,0,-56,21.89,0,2895.9,1.51,0,30.37,91.54,1.47,5.86,0.39,0.36,1.226,0.1835,1.896,0
7/21/2017,12:30, ,0,LHS,0,6.2,0,53.95,0,75.3,0,6.53,0,7.75,0,-55.9,21.955,0,2901.5,1.51,0,30.45,91.78,1.42,5.65,0.38,0.35,1.217,0.1884,1.945,0
7/21/2017,12:45, ,0,LHS,0,6.2,0,62.98,0,75.5,0,6.54,0,7.75,0,-55.8,22.032,0,2908.1,1.51,0,30.44,91.76,1.46,5.79,0.36,0.33,1.219,0.1918,1.981,0
7/21/2017,13:00, ,0,LHS,0,6.2,0,51.46,0,75.4,0,6.53,0,7.74,0,-55.4,22.047,0,2914.9,1.52,0,30.54,92.06,1.43,5.71,0.35,0.31,1.227,0.1941,2.004,0
7/21/2017,13:15, ,0,LHS,0,6.2,0,44.84,0,75.7,0,6.54,0,7.74,0,-55.2,22.142,0,2921.5,1.52,0,31.29,94.3,1.44,5.71,0.33,0.3,1.228,0.1953,2.016,0
7/21/2017,13:30, ,0,LHS,0,6.2,0,46.37,0,75.7,0,6.54,0,7.74,0,-55.2,22.174,0,2923.4,1.52,0,31.86,96.03,1.47,5.84,0.33,0.3,1.229,0.1954,2.017,0
7/21/2017,13:45, ,0,LHS,0,6.2,0,44.21,0,75,0,6.47,0,7.74,0,-55,22.195,0,2924.9,1.52,0,32.36,97.52,1.39,5.54,0.28,0.25,1.232,0.1945,2.008,0
7/21/2017,14:00, ,0,LHS,0,6.2,0,47.97,0,75.5,0,6.52,0,7.74,0,-55.3,22.177,0,2924.5,1.52,0,32.09,96.72,1.48,5.89,0.3,0.26,1.222,0.1929,1.992,0
7/21/2017,14:15, ,0,LHS,0,6.2,0,40.13,0,75.4,0,6.51,0,7.74,0,-55.2,22.186,0,2924.5,1.52,0,32.29,97.3,1.42,5.65,0.32,0.28,1.223,0.1903,1.965,0
7/21/2017,14:30, ,0,LHS,0,6.2,0,43.95,0,75.7,0,6.53,0,7.74,0,-55.2,22.245,0,2927.2,1.52,0,32.25,97.19,1.4,5.55,0.34,0.31,1.231,0.1867,1.929,0
7/21/2017,14:45, ,0,LHS,0,6.2,0,45.87,0,75.9,0,6.54,0,7.74,0,-55.4,22.304,0,2921.1,1.52,0,32.05,96.58,1.4,5.57,0.33,0.3,1.232,0.1825,1.886,0
7/21/2017,15:00, ,0,LHS,0,6.2,0,43.58,0,77.3,0,6.62,0,7.75,0,-56.2,22.66,0,2914.2,1.52,0,32.32,97.4,1.46,5.83,0.33,0.3,1.222,0.1773,1.833,0
7/21/2017,15:15, ,0,LHS,0,6.2,0,42.62,0,78.3,0,6.69,0,7.76,0,-56.8,22.795,0,2914.4,1.52,0,32.61,98.28,1.46,5.79,0.35,0.32,1.216,0.1718,1.776,0
7/21/2017,15:30, ,0,LHS,0,6.2,0,41.28,0,77,0,6.6,0,7.76,0,-56.5,22.559,0,2904.8,1.51,0,33.14,99.85,1.45,5.76,0.3,0.27,1.219,0.1658,1.715,0
7/21/2017,15:45, ,0,LHS,0,6.2,0,41.17,0,76.5,0,6.57,0,7.76,0,-56.4,22.531,0,2903.3,1.51,0,33.22,100.1,1.43,5.68,0.25,0.22,1.228,0.1593,1.648,0
7/21/2017,16:00, ,0,LHS,0,6.2,0,50.26,0,74.9,0,6.45,0,7.74,0,-55.6,22.346,0,2899.1,1.51,0,32.08,96.68,1.45,5.77,0.33,0.29,1.231,0.1524,1.578,0
7/21/2017,16:15, ,0,LHS,0,6.2,0,54.28,0,74.9,0,6.44,0,7.75,0,-55.7,22.369,0,2895.6,1.51,0,32.11,96.77,1.45,5.76,0.31,0.28,1.234,0.1451,1.504,0
7/21/2017,16:30, ,0,LHS,0,6.2,0,52.32,0,74.8,0,6.43,0,7.75,0,-55.7,22.425,0,2893,1.5,0,32.48,97.88,1.47,5.86,0.32,0.29,1.228,0.1374,1.425,0
7/21/2017,16:45, ,0,LHS,0,6.2,0,55.32,0,74.3,0,6.39,0,7.74,0,-55.3,22.434,0,2894.8,1.51,0,32.03,96.54,1.47,5.85,0.35,0.32,1.223,0.1299,1.348,0
7/21/2017,17:00, ,0,LHS,0,6.2,0,51.31,0,73.9,0,6.35,0,7.74,0,-55.1,22.471,0,2899,1.51,0,32.89,99.1,1.47,5.86,0.36,0.32,1.217,0.1227,1.274,0
7/21/2017,17:15, ,0,LHS,0,6.2,0,45.93,0,73.1,0,6.28,0,7.73,0,-54.9,22.458,0,2905.9,1.51,0,32.82,98.89,1.56,6.21,0.4,0.37,1.219,0.1159,1.205,0
7/21/2017,17:30, ,0,LHS,0,6.2,0,54.3,0,72.6,0,6.24,0,7.73,0,-54.9,22.442,0,2915.3,1.52,0,33.45,100.78,1.56,6.22,0.35,0.32,1.227,0.1103,1.147,0
7/21/2017,17:45, ,0,LHS,0,6.2,0,50.54,0,72.2,0,6.2,0,7.73,0,-54.8,22.427,0,2935.2,1.53,0,34.17,102.95,1.61,6.4,0.35,0.32,1.23,0.1053,1.096,0
7/21/2017,18:00, ,0,LHS,0,6.2,0,52.27,0,71.8,0,6.18,0,7.73,0,-54.6,22.405,0,2956.6,1.54,0,35.1,105.74,1.64,6.52,0.35,0.31,1.233,0.1013,1.055,0
7/21/2017,18:15, ,0,LHS,0,6.2,0,45.2,0,71.1,0,6.12,0,7.72,0,-54.3,22.375,0,2988.4,1.56,0,36.32,109.4,1.67,6.63,0.31,0.28,1.227,0.0986,1.027,0
7/21/2017,18:30, ,0,LHS,0,6.2,0,41.06,0,70.3,0,6.05,0,7.72,0,-53.9,22.347,0,3024.7,1.58,0,37.54,113.05,1.7,6.77,0.32,0.29,1.219,0.0972,1.014,0
7/21/2017,18:45, ,0,LHS,0,6.2,0,36.72,0,69.6,0,5.99,0,7.71,0,-53.6,22.322,0,3049.6,1.59,0,38.9,117.15,1.74,6.93,0.31,0.28,1.223,0.0978,1.019,0
7/21/2017,19:00, ,0,LHS,0,6.2,0,36.14,0,69,0,5.94,0,7.71,0,-53.6,22.301,0,3047.4,1.59,0,38.93,117.23,1.64,6.52,0.31,0.27,1.227,0.1011,1.053,0
7/21/2017,19:15, ,0,LHS,0,6.2,0,34.98,0,69.4,0,5.98,0,7.71,0,-53.6,22.29,0,3051.4,1.59,0,38.97,117.35,1.74,6.93,0.35,0.32,1.229,0.1057,1.1,0
7/21/2017,19:30, ,0,LHS,0,6.2,0,35.61,0,70.5,0,6.07,0,7.72,0,-54.1,22.307,0,3022.7,1.58,0,38.33,115.43,1.64,6.55,0.32,0.28,1.23,0.1127,1.172,0
7/21/2017,19:45, ,0,LHS,0,6.2,0,35.83,0,71.5,0,6.16,0,7.73,0,-54.8,22.337,0,2979.2,1.55,0,37.32,112.39,1.61,6.4,0.33,0.3,1.233,0.1208,1.254,0
7/21/2017,20:00, ,0,LHS,0,6.2,0,47.83,0,73.8,0,6.35,0,7.75,0,-55.9,22.393,0,2947.5,1.53,0,34.35,103.5,1.55,6.18,0.38,0.35,1.225,0.1297,1.346,0
7/21/2017,20:15, ,0,LHS,0,6.2,0,46.46,0,75.9,0,6.5,0,7.77,0,-57.1,22.569,0,2930.3,1.53,0,34.01,102.48,1.56,6.19,0.36,0.33,1.219,0.1387,1.438,0
7/21/2017,20:30, ,0,LHS,0,6.2,0,48.66,0,76.6,0,6.56,0,7.78,0,-57.5,22.628,0,2923.7,1.52,0,33.76,101.73,1.58,6.31,0.35,0.31,1.223,0.148,1.533,0
7/21/2017,20:45, ,0,LHS,0,6.2,0,53.04,0,76.6,0,6.57,0,7.77,0,-57.3,22.605,0,2916.9,1.52,0,32.63,98.32,1.51,6.03,0.34,0.31,1.233,0.1577,1.632,0
7/21/2017,21:00, ,0,LHS,0,6.2,0,49.26,0,76.6,0,6.56,0,7.77,0,-57.1,22.606,0,2912.6,1.52,0,32.32,97.41,1.49,5.92,0.34,0.31,1.224,0.1671,1.728,0
7/21/2017,21:15, ,0,LHS,0,6.2,0,49.54,0,76.7,0,6.57,0,7.76,0,-56.7,22.62,0,2911.6,1.51,0,31.42,94.69,1.46,5.8,0.37,0.33,1.218,0.1763,1.822,0
7/21/2017,21:30, ,0,LHS,0,6.2,0,54.67,0,76.9,0,6.59,0,7.76,0,-56.5,22.582,0,2914.1,1.52,0,31.21,94.07,1.43,5.7,0.34,0.31,1.222,0.1855,1.916,0
