Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
5/11/2018,9:15, ,0,LHS,0,6.2,56.16,<0> (CND),77,<0> (CND),7.07,<0> (CND),7.94,<0> (CND),-70.1,19.1,<0> (CND),2.3711,2.6723,<0> (CND),1.39,<0> (CND),1.66,6.73,0.17,0.19,1.61,-0.64,46.75,140.26,1.229,1.546,<0> (CND)
5/11/2018,9:30, ,0,LHS,0,6.2,52.74,0,76.8,0,7.05,0,7.93,0,-69.6,19.118,0,2.3627,2.6618,0,1.38,0,1.66,6.71,0.2,0.21,1.61,-0.62,46.34,139.03,1.228,1.621,0
5/11/2018,9:45, ,0,LHS,0,6.2,56.76,0,76.9,0,7.06,0,7.92,0,-69,19.107,0,2.3579,2.6569,0,1.38,0,1.62,6.58,0.16,0.17,1.58,-0.66,46.35,139.07,1.225,1.687,0
5/11/2018,10:00, ,0,LHS,0,6.2,52.18,0,77.2,0,7.08,0,7.91,0,-68.8,19.128,0,2.3508,2.6477,0,1.38,0,1.58,6.4,0.16,0.18,1.53,-0.65,46.22,138.68,1.223,1.746,0
5/11/2018,10:15, ,0,LHS,0,6.2,51.61,0,77.3,0,7.09,0,7.91,0,-68.6,19.155,0,2.3476,2.6426,0,1.37,0,1.56,6.34,0.17,0.18,1.51,-0.65,46.22,138.66,1.223,1.797,0
5/11/2018,10:30, ,0,LHS,0,6.2,47.22,0,77.3,0,7.09,0,7.91,0,-68.5,19.183,0,2.3458,2.639,0,1.37,0,1.56,6.33,0.17,0.18,1.51,-0.65,46.23,138.71,1.23,1.84,0
5/11/2018,10:45, ,0,LHS,0,6.2,56.29,0,77.3,0,7.09,0,7.9,0,-68.2,19.177,0,2.3389,2.6316,0,1.37,0,1.53,6.22,0.19,0.2,1.48,-0.63,46.14,138.43,1.225,1.875,0
5/11/2018,11:00, ,0,LHS,0,6.2,68.56,0,77.6,0,7.1,0,7.9,0,-68.1,19.27,0,2.3407,2.6284,0,1.36,0,1.55,6.29,0.15,0.16,1.5,-0.67,46.44,139.33,1.226,1.899,0
5/11/2018,11:15, ,0,LHS,0,6.2,50.45,0,77.6,0,7.1,0,7.9,0,-67.9,19.265,0,2.3357,2.6231,0,1.36,0,1.54,6.25,0.15,0.17,1.49,-0.66,46.43,139.3,1.225,1.909,0
5/11/2018,11:30, ,0,LHS,0,6.2,48.42,0,77.2,0,7.08,0,7.89,0,-67.5,19.232,0,2.3213,2.6087,0,1.35,0,1.52,6.18,0.18,0.19,1.47,-0.64,46.36,139.11,1.225,1.908,0
5/11/2018,11:45, ,0,LHS,0,6.2,48.85,0,75.6,0,6.92,0,7.88,0,-67,19.27,0,2.333,2.6197,0,1.36,0,1.58,6.39,0.17,0.18,1.53,-0.65,47.23,141.7,1.224,1.894,0
5/11/2018,12:00, ,0,LHS,0,6.2,50.65,0,76.9,0,7.04,0,7.89,0,-67.6,19.278,0,2.3353,2.6219,0,1.36,0,1.58,6.4,0.15,0.16,1.53,-0.67,46.7,140.13,1.231,1.869,0
5/11/2018,12:15, ,0,LHS,0,6.2,45.02,0,77.3,0,7.07,0,7.89,0,-67.7,19.297,0,2.3355,2.621,0,1.36,0,1.55,6.27,0.17,0.18,1.5,-0.65,46.93,140.81,1.226,1.835,0
5/11/2018,12:30, ,0,LHS,0,6.2,43.67,0,77.9,0,7.09,0,7.9,0,-68.1,19.53,0,2.3544,2.6291,0,1.36,0,1.53,6.23,0.15,0.16,1.49,-0.67,47.11,141.33,1.221,1.791,0
5/11/2018,12:45, ,0,LHS,0,6.2,47.97,0,77.3,0,7.05,0,7.9,0,-68,19.424,0,2.3501,2.6302,0,1.37,0,1.52,6.18,0.15,0.16,1.47,-0.67,46.89,140.68,1.217,1.733,0
5/11/2018,13:00, ,0,LHS,0,6.2,47.83,0,76.7,0,7.01,0,7.9,0,-68,19.357,0,2.35,2.6339,0,1.37,0,1.52,6.17,0.14,0.15,1.47,-0.68,46.18,138.55,1.219,1.668,0
5/11/2018,13:15, ,0,LHS,0,6.2,51.4,0,76.8,0,7.01,0,7.91,0,-68.4,19.4,0,2.3596,2.6422,0,1.37,0,1.57,6.35,0.17,0.18,1.52,-0.65,46.37,139.12,1.23,1.593,0
5/11/2018,13:30, ,0,LHS,0,6.2,46.02,0,77.5,0,7.04,0,7.91,0,-68.8,19.621,0,2.3789,2.6513,0,1.38,0,1.6,6.5,0.16,0.17,1.55,-0.66,46.74,140.24,1.23,1.517,0
5/11/2018,13:45, ,0,LHS,0,6.2,55.21,0,77.4,0,7.03,0,7.91,0,-68.9,19.661,0,2.385,2.6558,0,1.38,0,1.63,6.63,0.16,0.17,1.59,-0.66,45.98,137.96,1.232,1.444,0
5/11/2018,14:00, ,0,LHS,0,6.2,52.65,0,77.5,0,7.02,0,7.92,0,-69.1,19.742,0,2.3961,2.6636,0,1.38,0,1.67,6.76,0.18,0.19,1.62,-0.64,46.31,138.93,1.234,1.366,0
5/11/2018,14:15, ,0,LHS,0,6.2,50.99,0,77.1,0,6.98,0,7.91,0,-68.8,19.84,0,2.4093,2.6727,0,1.39,0,1.64,6.64,0.15,0.16,1.59,-0.67,46.29,138.89,1.223,1.286,0
5/11/2018,14:30, ,0,LHS,0,6.2,54.95,0,77.2,0,6.97,0,7.92,0,-69.1,19.931,0,2.4373,2.6986,0,1.4,0,1.73,7,0.16,0.17,1.68,-0.66,46.42,139.27,1.223,1.209,0
5/11/2018,14:45, ,0,LHS,0,6.2,55.94,0,77.4,0,6.98,0,7.92,0,-69.1,20.03,0,2.4636,2.722,0,1.41,0,1.8,7.3,0.2,0.21,1.75,-0.62,46.06,138.19,1.229,1.133,0
5/11/2018,15:00, ,0,LHS,0,6.2,52.1,0,77.2,0,6.95,0,7.91,0,-68.6,20.108,0,2.4885,2.745,0,1.43,0,1.8,7.27,0.17,0.18,1.75,-0.65,47.03,141.12,1.229,1.064,0
5/11/2018,15:15, ,0,LHS,0,6.1,62.32,0,76.8,0,6.9,0,7.9,0,-68,20.189,0,2.5249,2.7804,0,1.45,0,1.84,7.46,0.17,0.19,1.79,-0.64,47.68,143.05,1.225,0.996,0
5/11/2018,15:30, ,0,LHS,0,6.2,71.56,0,76,0,6.81,0,7.88,0,-67.1,20.298,0,2.5776,2.8319,0,1.47,0,1.92,7.75,0.17,0.18,1.87,-0.64,48.48,145.47,1.222,0.935,0
5/11/2018,15:45, ,0,LHS,0,6.1,58.47,0,75.3,0,6.73,0,7.87,0,-66.4,20.396,0,2.6179,2.8704,0,1.5,0,2.02,8.18,0.17,0.18,1.98,-0.65,49.35,148.07,1.22,0.882,0
5/11/2018,16:00, ,0,LHS,0,6.2,76.33,0,74.5,0,6.65,0,7.86,0,-65.7,20.475,0,2.6572,2.9086,0,1.52,0,1.98,8.03,0.18,0.19,1.94,-0.64,49.1,147.33,1.218,0.832,0
5/11/2018,16:15, ,0,LHS,0,6.1,57.7,0,73.4,0,6.55,0,7.85,0,-65.1,20.523,0,2.6882,2.9395,0,1.53,0,2.02,8.15,0.2,0.21,1.97,-0.62,50.28,150.86,1.217,0.792,0
5/11/2018,16:30, ,0,LHS,0,6.2,48.16,0,73.3,0,6.53,0,7.84,0,-64.8,20.581,0,2.7138,2.964,0,1.55,0,1.96,7.94,0.18,0.19,1.91,-0.64,51.92,155.76,1.226,0.745,0
5/11/2018,16:45, ,0,LHS,0,6.1,47.08,0,72.7,0,6.47,0,7.83,0,-64.4,20.599,0,2.7294,2.9799,0,1.56,0,2.13,8.61,0.18,0.19,2.08,-0.64,52.33,157.01,1.234,0.712,0
5/11/2018,17:00, ,0,LHS,0,6.2,47.13,0,72.7,0,6.47,0,7.84,0,-64.4,20.621,0,2.7422,2.9924,0,1.56,0,2.08,8.41,0.18,0.19,2.03,-0.64,53.68,161.05,1.233,0.681,0
5/11/2018,17:15, ,0,LHS,0,6.1,41.14,0,72.7,0,6.46,0,7.83,0,-64.3,20.647,0,2.7538,3.0036,0,1.57,0,2.07,8.38,0.17,0.18,2.03,-0.65,54.49,163.49,1.226,0.646,0
5/11/2018,17:30, ,0,LHS,0,6.1,40.21,0,72.9,0,6.48,0,7.84,0,-64.5,20.679,0,2.7628,3.0113,0,1.57,0,2.08,8.43,0.16,0.17,2.04,-0.66,55.25,165.77,1.218,0.625,0
5/11/2018,17:45, ,0,LHS,0,6.1,37.87,0,73,0,6.49,0,7.84,0,-64.6,20.693,0,2.7672,3.0152,0,1.58,0,1.98,8.03,0.15,0.17,1.94,-0.66,55.58,166.76,1.218,0.608,0
5/11/2018,18:00, ,0,LHS,0,6.1,42.5,0,73.1,0,6.49,0,7.84,0,-64.7,20.684,0,2.7702,3.0191,0,1.58,0,2.13,8.59,0.17,0.18,2.08,-0.64,56.04,168.15,1.23,0.598,0
5/11/2018,18:15, ,0,LHS,0,6.1,36.13,0,72.5,0,6.45,0,7.84,0,-64.5,20.699,0,2.7729,3.0211,0,1.58,0,2.07,8.38,0.15,0.17,2.02,-0.66,56.83,170.5,1.224,0.603,0
5/11/2018,18:30, ,0,LHS,0,6.1,29.57,0,65.2,0,5.8,0,7.81,0,-62.7,20.68,0,2.7726,3.022,0,1.58,0,1.91,7.71,0.15,0.16,1.86,-0.67,57.81,173.45,1.218,0.624,0
5/11/2018,18:45, ,0,LHS,0,6.1,34.79,0,73.2,0,6.51,0,7.84,0,-64.7,20.653,0,2.7697,3.0204,0,1.58,0,2.13,8.59,0.13,0.14,2.08,-0.69,56.37,169.14,1.219,0.669,0
5/11/2018,19:00, ,0,LHS,0,6.1,36.41,0,73.2,0,6.52,0,7.84,0,-65,20.567,0,2.7467,3.0007,0,1.57,0,1.99,8.03,0.14,0.15,1.94,-0.68,55.06,165.18,1.23,0.737,0
5/11/2018,19:15, ,0,LHS,0,6.1,41.64,0,72.7,0,6.48,0,7.84,0,-64.8,20.571,0,2.7507,3.0049,0,1.57,0,1.94,7.86,0.14,0.15,1.89,-0.68,55.09,165.29,1.223,0.812,0
5/11/2018,19:30, ,0,LHS,0,6.1,48.18,0,73.1,0,6.52,0,7.85,0,-65.2,20.502,0,2.7283,2.9847,0,1.56,0,1.95,7.9,0.17,0.18,1.9,-0.65,53.96,161.9,1.222,0.905,0
5/11/2018,19:45, ,0,LHS,0,6.1,46.92,0,74.6,0,6.67,0,7.87,0,-66.2,20.413,0,2.6884,2.9466,0,1.54,0,1.89,7.66,0.17,0.18,1.84,-0.65,51.92,155.78,1.22,0.998,0
5/11/2018,20:00, ,0,LHS,0,6.1,46.9,0,79.3,0,7.09,0,7.92,0,-69.5,20.439,0,2.6321,2.8832,0,1.5,0,2.44,9.87,0.21,0.23,2.4,-0.6,50.34,151.05,1.217,1.095,0
5/11/2018,20:15, ,0,LHS,0,6.1,65.31,0,84.3,0,7.53,0,7.98,0,-72.8,20.442,0,2.5579,2.8018,0,1.46,0,2.97,11.99,0.31,0.32,2.93,-0.51,45.92,137.78,1.215,1.187,0
5/11/2018,20:30, ,0,LHS,0,6.1,85.08,0,86.2,0,7.71,0,8,0,-74.1,20.414,0,2.5142,2.7556,0,1.43,0,3.14,12.64,0.32,0.33,3.09,-0.5,44.7,134.1,1.22,1.285,0
5/11/2018,20:45, ,0,LHS,0,6.1,63.26,0,85,0,7.6,0,8,0,-74.1,20.389,0,2.471,2.7096,0,1.41,0,2.85,11.49,0.31,0.32,2.8,-0.51,44.47,133.43,1.234,1.379,0
5/11/2018,21:00, ,0,LHS,0,6.1,102.65,0,82.4,0,7.39,0,7.99,0,-73.2,20.321,0,2.4345,2.6734,0,1.39,0,2.47,9.98,0.29,0.3,2.42,-0.53,42.67,128.03,1.231,1.471,0
5/11/2018,21:15, ,0,LHS,0,6.1,70.34,0,81.1,0,7.27,0,7.97,0,-72.4,20.264,0,2.4223,2.6632,0,1.38,0,2.2,8.9,0.22,0.23,2.15,-0.6,43.66,131,1.219,1.564,0
5/11/2018,21:30, ,0,LHS,0,6.1,65.69,0,79.8,0,7.18,0,7.95,0,-71.1,20.177,0,2.414,2.659,0,1.38,0,1.96,7.94,0.2,0.22,1.91,-0.61,43.78,131.35,1.215,1.655,0
5/11/2018,21:45, ,0,LHS,0,6.1,66.26,0,79.3,0,7.14,0,7.94,0,-70.3,20.088,0,2.4037,2.6526,0,1.38,0,1.81,7.34,0.21,0.22,1.76,-0.61,43.65,130.97,1.221,1.739,0
5/11/2018,22:00, ,0,LHS,0,6.1,68.93,0,79.2,0,7.15,0,7.93,0,-69.9,20.005,0,2.3947,2.6472,0,1.37,0,1.75,7.1,0.22,0.23,1.7,-0.6,42.66,127.99,1.223,1.816,0
5/11/2018,22:15, ,0,LHS,0,6.1,72.6,0,79.1,0,7.14,0,7.92,0,-69.4,19.915,0,2.3824,2.6387,0,1.37,0,1.71,6.93,0.2,0.21,1.66,-0.62,42.41,127.24,1.228,1.883,0
5/11/2018,22:30, ,0,LHS,0,6.1,69.42,0,78.7,0,7.12,0,7.91,0,-68.9,19.837,0,2.3724,2.6319,0,1.37,0,1.66,6.73,0.18,0.19,1.61,-0.64,43.29,129.87,1.235,1.945,0
5/11/2018,22:45, ,0,LHS,0,6.1,65.5,0,78.3,0,7.1,0,7.9,0,-68.3,19.772,0,2.3625,2.6246,0,1.36,0,1.62,6.57,0.19,0.2,1.57,-0.63,42.29,126.89,1.227,2.001,0
5/11/2018,23:00, ,0,LHS,0,6.1,69.71,0,78,0,7.07,0,7.9,0,-67.9,19.731,0,2.3564,2.6201,0,1.36,0,1.58,6.42,0.15,0.16,1.53,-0.67,43.3,129.92,1.216,2.052,0
5/11/2018,23:15, ,0,LHS,0,6.1,67.62,0,77.7,0,7.06,0,7.88,0,-67.1,19.662,0,2.3402,2.6059,0,1.35,0,1.57,6.39,0.17,0.18,1.53,-0.65,41.72,125.18,1.215,2.092,0
5/11/2018,23:30, ,0,LHS,0,6.1,59.94,0,77.6,0,7.05,0,7.88,0,-66.7,19.616,0,2.3314,2.5986,0,1.35,0,1.54,6.26,0.18,0.19,1.5,-0.64,42.26,126.79,1.234,2.124,0
5/11/2018,23:45, ,0,LHS,0,6.1,63.08,0,77.5,0,7.05,0,7.87,0,-66.3,19.551,0,2.317,2.5861,0,1.34,0,1.5,6.09,0.19,0.2,1.45,-0.63,41.65,124.97,1.223,2.144,0
5/12/2018,0:00, ,0,LHS,0,6.1,60.07,0,77.1,0,7.03,0,7.86,0,-66,19.526,0,2.3118,2.5818,0,1.34,0,1.58,6.4,0.19,0.2,1.53,-0.63,42.8,128.41,1.215,2.152,0
5/12/2018,0:15, ,0,LHS,0,6.1,59.87,0,77.1,0,7.03,0,7.86,0,-66,19.49,0,2.3056,2.5768,0,1.34,0,1.56,6.32,0.16,0.17,1.51,-0.66,43.18,129.56,1.222,2.148,0
5/12/2018,0:30, ,0,LHS,0,6.1,52.81,0,76.8,0,7,0,7.86,0,-65.7,19.493,0,2.3054,2.5764,0,1.34,0,1.51,6.11,0.16,0.17,1.46,-0.66,43.6,130.82,1.224,2.136,0
5/12/2018,0:45, ,0,LHS,0,6.1,58.83,0,75.6,0,6.9,0,7.85,0,-65.3,19.476,0,2.3103,2.5828,0,1.34,0,1.55,6.31,0.14,0.15,1.51,-0.68,43.9,131.72,1.226,2.114,0
5/12/2018,1:00, ,0,LHS,0,6.1,62.87,0,76.6,0,6.98,0,7.86,0,-65.6,19.451,0,2.3065,2.58,0,1.34,0,1.57,6.37,0.17,0.18,1.52,-0.65,43.41,130.24,1.229,2.081,0
5/12/2018,1:15, ,0,LHS,0,6.1,61.56,0,76.7,0,6.99,0,7.86,0,-65.7,19.444,0,2.3087,2.5828,0,1.34,0,1.55,6.27,0.16,0.17,1.5,-0.66,43.16,129.5,1.232,2.036,0
5/12/2018,1:30, ,0,LHS,0,6.1,48.3,0,76.6,0,6.99,0,7.86,0,-65.9,19.416,0,2.312,2.5881,0,1.34,0,1.6,6.5,0.18,0.19,1.55,-0.64,43.7,131.11,1.222,1.974,0
5/12/2018,1:45, ,0,LHS,0,6.1,62.39,0,76.8,0,7,0,7.87,0,-66.3,19.429,0,2.32,2.5963,0,1.35,0,1.58,6.42,0.19,0.2,1.53,-0.63,42.74,128.23,1.221,1.903,0
5/12/2018,2:00, ,0,LHS,0,6.1,63.25,0,76.9,0,7.01,0,7.88,0,-66.7,19.482,0,2.3322,2.6069,0,1.35,0,1.6,6.51,0.2,0.21,1.56,-0.62,42.42,127.27,1.229,1.821,0
5/12/2018,2:15, ,0,LHS,0,6.1,65.82,0,77,0,7.02,0,7.89,0,-67.4,19.493,0,2.3427,2.618,0,1.36,0,1.65,6.68,0.19,0.2,1.6,-0.63,42.54,127.63,1.232,1.733,0
5/12/2018,2:30, ,0,LHS,0,6.1,69.77,0,77.1,0,7.02,0,7.9,0,-67.9,19.517,0,2.3522,2.6273,0,1.36,0,1.68,6.79,0.2,0.21,1.63,-0.61,41.95,125.85,1.234,1.637,0
5/12/2018,2:45, ,0,LHS,0,6.1,68.09,0,77.3,0,7.03,0,7.91,0,-68.5,19.538,0,2.3623,2.6375,0,1.37,0,1.76,7.14,0.21,0.22,1.71,-0.61,42.19,126.58,1.225,1.537,0
5/12/2018,3:00, ,0,LHS,0,6.1,80.3,0,77.4,0,7.04,0,7.92,0,-69,19.552,0,2.3734,2.649,0,1.38,0,1.88,7.63,0.24,0.25,1.84,-0.58,42.72,128.16,1.216,1.436,0
5/12/2018,3:15, ,0,LHS,0,6.1,72.93,0,76.9,0,7,0,7.92,0,-69,19.527,0,2.3769,2.6543,0,1.38,0,1.87,7.58,0.19,0.21,1.83,-0.62,42.83,128.49,1.216,1.343,0
5/12/2018,3:30, ,0,LHS,0,6.1,84.72,0,76.1,0,6.93,0,7.91,0,-68.8,19.518,0,2.3888,2.6682,0,1.39,0,2.09,8.44,0.23,0.24,2.04,-0.59,43.29,129.88,1.234,1.255,0
5/12/2018,3:45, ,0,LHS,0,6.1,69.89,0,76.2,0,6.94,0,7.92,0,-69.1,19.528,0,2.4011,2.6814,0,1.39,0,2.05,8.27,0.24,0.25,2,-0.58,43.3,129.93,1.224,1.174,0
5/12/2018,4:00, ,0,LHS,0,6.1,68.65,0,76.8,0,6.99,0,7.93,0,-69.6,19.545,0,2.4258,2.7079,0,1.41,0,2.19,8.86,0.27,0.28,2.14,-0.55,44.07,132.22,1.224,1.095,0
5/12/2018,4:15, ,0,LHS,0,6.1,80.5,0,77.3,0,7.03,0,7.93,0,-70,19.572,0,2.4604,2.745,0,1.43,0,2.37,9.57,0.26,0.28,2.32,-0.55,44.91,134.74,1.225,1.029,0
5/12/2018,4:30, ,0,LHS,0,6.1,112.81,0,76.5,0,6.96,0,7.92,0,-69.2,19.518,0,2.4848,2.7754,0,1.44,0,2.36,9.53,0.27,0.28,2.31,-0.55,46.04,138.12,1.222,0.967,0
5/12/2018,4:45, ,0,LHS,0,6.1,70.93,0,75.3,0,6.86,0,7.9,0,-68,19.481,0,2.5165,2.813,0,1.47,0,2.33,9.41,0.23,0.24,2.28,-0.59,46.43,139.29,1.218,0.913,0
5/12/2018,5:00, ,0,LHS,0,6.1,64.46,0,74.4,0,6.78,0,7.89,0,-67.5,19.467,0,2.5532,2.8549,0,1.49,0,2.33,9.41,0.23,0.24,2.28,-0.59,48.32,144.98,1.22,0.863,0
5/12/2018,5:15, ,0,LHS,0,6.1,72.05,0,73.3,0,6.68,0,7.88,0,-66.8,19.435,0,2.5835,2.8908,0,1.51,0,2.3,9.29,0.23,0.25,2.25,-0.58,49.87,149.61,1.233,0.82,0
5/12/2018,5:30, ,0,LHS,0,6.1,55.17,0,72.5,0,6.61,0,7.87,0,-66.3,19.418,0,2.6065,2.9176,0,1.52,0,2.21,8.94,0.24,0.25,2.16,-0.58,51.11,153.35,1.228,0.79,0
5/12/2018,5:45, ,0,LHS,0,6.1,51.09,0,71.6,0,6.53,0,7.86,0,-65.6,19.395,0,2.6239,2.9385,0,1.53,0,2.2,8.87,0.2,0.21,2.15,-0.62,52.22,156.67,1.217,0.757,0
5/12/2018,6:00, ,0,LHS,0,6.1,48.71,0,70.8,0,6.46,0,7.85,0,-65.1,19.373,0,2.6401,2.958,0,1.55,0,2.16,8.74,0.21,0.23,2.11,-0.6,53.03,159.12,1.216,0.73,0
5/12/2018,6:15, ,0,LHS,0,6.1,44.41,0,70.4,0,6.43,0,7.85,0,-64.9,19.354,0,2.6526,2.9733,0,1.55,0,2.18,8.83,0.19,0.21,2.14,-0.62,54.08,162.26,1.221,0.708,0
5/12/2018,6:30, ,0,LHS,0,6.1,47.73,0,69.8,0,6.38,0,7.84,0,-64.7,19.333,0,2.6624,2.9856,0,1.56,0,2.15,8.68,0.19,0.21,2.1,-0.62,53.95,161.85,1.226,0.683,0
5/12/2018,6:45, ,0,LHS,0,6.1,40.69,0,69.3,0,6.33,0,7.84,0,-64.3,19.306,0,2.6689,2.9946,0,1.57,0,2.16,8.73,0.2,0.21,2.11,-0.62,55.11,165.34,1.226,0.671,0
5/12/2018,7:00, ,0,LHS,0,6.1,41.76,0,68.9,0,6.3,0,7.84,0,-64.4,19.303,0,2.6762,3.003,0,1.57,0,2.15,8.67,0.21,0.23,2.1,-0.6,55.39,166.2,1.229,0.661,0
5/12/2018,7:15, ,0,LHS,0,6.1,38.72,0,68.2,0,6.23,0,7.84,0,-64.3,19.297,0,2.6795,3.0071,0,1.57,0,2.06,8.33,0.18,0.19,2.01,-0.64,56.91,170.76,1.232,0.671,0
5/12/2018,7:30, ,0,LHS,0,6.1,37.57,0,66.6,0,6.08,0,7.83,0,-63.9,19.293,0,2.6804,3.0083,0,1.57,0,1.95,7.88,0.19,0.2,1.9,-0.63,57.3,171.92,1.224,0.694,0
5/12/2018,7:45, ,0,LHS,0,6.1,43.2,0,68.9,0,6.29,0,7.84,0,-64.4,19.314,0,2.6772,3.0034,0,1.57,0,2.02,8.15,0.17,0.18,1.97,-0.64,55.51,166.56,1.217,0.721,0
5/12/2018,8:00, ,0,LHS,0,6.1,41.1,0,69.1,0,6.31,0,7.84,0,-64.6,19.323,0,2.6684,2.993,0,1.56,0,1.92,7.78,0.17,0.19,1.87,-0.64,55.11,165.36,1.219,0.79,0
5/12/2018,8:15, ,0,LHS,0,6.1,38.82,0,69.1,0,6.31,0,7.84,0,-64.5,19.324,0,2.6694,2.994,0,1.57,0,1.9,7.68,0.18,0.19,1.85,-0.64,55.09,165.28,1.23,0.856,0
5/12/2018,8:30, ,0,LHS,0,6.1,41.33,0,70.2,0,6.41,0,7.85,0,-65.3,19.378,0,2.6478,2.9663,0,1.55,0,1.92,7.75,0.18,0.19,1.87,-0.64,54.58,163.74,1.224,0.937,0
5/12/2018,8:45, ,0,LHS,0,6.1,46.94,0,71.2,0,6.49,0,7.87,0,-66,19.401,0,2.6224,2.9364,0,1.53,0,1.92,7.75,0.2,0.21,1.87,-0.62,52.76,158.29,1.216,1.031,0
5/12/2018,9:00, ,0,LHS,0,6.1,51.07,0,73.3,0,6.69,0,7.89,0,-67.5,19.369,0,2.5694,2.8791,0,1.5,0,2.05,8.29,0.16,0.17,2,-0.66,49.96,149.9,1.215,1.118,0
5/12/2018,9:15, ,0,LHS,0,6.1,53.46,0,76,0,6.94,0,7.93,0,-69.5,19.35,0,2.5028,2.8056,0,1.46,0,2.2,8.89,0.22,0.24,2.15,-0.59,48.69,146.08,1.228,1.216,0
5/12/2018,9:30, ,0,LHS,0,6.1,58.31,0,77.2,0,7.04,0,7.94,0,-70.3,19.389,0,2.4693,2.7657,0,1.44,0,2.28,9.21,0.24,0.25,2.23,-0.58,47.06,141.18,1.232,1.307,0
5/12/2018,9:45, ,0,LHS,0,6.1,65.46,0,77,0,7.03,0,7.96,0,-71.3,19.4,0,2.4135,2.7025,0,1.4,0,2.24,9.05,0.24,0.26,2.19,-0.57,45.7,137.1,1.223,1.403,0
5/12/2018,10:00, ,0,LHS,0,6.1,62.66,0,76.4,0,6.97,0,7.96,0,-71.7,19.412,0,2.381,2.6655,0,1.38,0,2.05,8.3,0.21,0.23,2,-0.6,44.57,133.72,1.224,1.493,0
5/12/2018,10:15, ,0,LHS,0,6.1,76.75,0,76.2,0,6.95,0,7.95,0,-70.9,19.436,0,2.3758,2.6583,0,1.38,0,2,8.07,0.24,0.25,1.95,-0.57,42.98,128.95,1.229,1.58,0
5/12/2018,10:30, ,0,LHS,0,6.1,83.29,0,76.5,0,6.97,0,7.94,0,-70.3,19.487,0,2.3751,2.6547,0,1.38,0,1.92,7.76,0.24,0.26,1.87,-0.57,42.92,128.78,1.226,1.662,0
5/12/2018,10:45, ,0,LHS,0,6.1,72.32,0,76.4,0,6.96,0,7.93,0,-69.6,19.52,0,2.3736,2.6511,0,1.38,0,1.83,7.41,0.21,0.22,1.78,-0.61,43.3,129.93,1.225,1.737,0
5/12/2018,11:00, ,0,LHS,0,6.1,71.64,0,76.2,0,6.94,0,7.92,0,-69,19.523,0,2.3689,2.6457,0,1.37,0,1.8,7.3,0.24,0.25,1.75,-0.58,43.26,129.79,1.224,1.807,0
5/12/2018,11:15, ,0,LHS,0,6.1,65.35,0,76,0,6.92,0,7.9,0,-68.2,19.521,0,2.3591,2.6348,0,1.37,0,1.75,7.08,0.22,0.23,1.7,-0.6,42.31,126.93,1.225,1.869,0
5/12/2018,11:30, ,0,LHS,0,6.1,62.38,0,76.2,0,6.93,0,7.9,0,-67.8,19.587,0,2.3571,2.6289,0,1.36,0,1.76,7.13,0.22,0.24,1.71,-0.59,43.19,129.59,1.226,1.921,0
5/12/2018,11:45, ,0,LHS,0,6.1,78.95,0,76.2,0,6.92,0,7.89,0,-67.4,19.651,0,2.3571,2.6254,0,1.36,0,1.68,6.79,0.17,0.19,1.63,-0.64,43,129.02,1.227,1.963,0
5/12/2018,12:00, ,0,LHS,0,6.1,59.78,0,76.3,0,6.92,0,7.88,0,-67,19.685,0,2.3546,2.6206,0,1.36,0,1.68,6.81,0.18,0.19,1.63,-0.64,43.31,129.96,1.226,1.996,0
5/12/2018,12:15, ,0,LHS,0,6.1,56.33,0,76,0,6.9,0,7.87,0,-66.5,19.677,0,2.3472,2.6128,0,1.36,0,1.63,6.61,0.19,0.2,1.58,-0.63,43.32,129.97,1.226,2.02,0
5/12/2018,12:30, ,0,LHS,0,6.1,55.26,0,76.2,0,6.91,0,7.87,0,-66.5,19.751,0,2.3503,2.6121,0,1.35,0,1.63,6.6,0.16,0.17,1.58,-0.66,43.93,131.8,1.225,2.03,0
5/12/2018,12:45, ,0,LHS,0,6.1,54.51,0,75.7,0,6.86,0,7.86,0,-66,19.754,0,2.3464,2.6076,0,1.35,0,1.7,6.9,0.16,0.17,1.65,-0.66,44.82,134.48,1.227,2.029,0
5/12/2018,13:00, ,0,LHS,0,6.1,53.07,0,73.8,0,6.69,0,7.86,0,-65.6,19.76,0,2.3487,2.6099,0,1.35,0,1.6,6.49,0.15,0.16,1.55,-0.67,44.32,132.96,1.227,2.018,0
5/12/2018,13:15, ,0,LHS,0,6.1,60.65,0,75.6,0,6.85,0,7.87,0,-66.1,19.757,0,2.3484,2.6097,0,1.35,0,1.61,6.55,0.16,0.17,1.57,-0.66,44.28,132.84,1.226,2.002,0
5/12/2018,13:30, ,0,LHS,0,6.1,52.21,0,76.1,0,6.89,0,7.87,0,-66.1,19.796,0,2.3473,2.6064,0,1.35,0,1.67,6.77,0.18,0.2,1.62,-0.63,43.66,130.98,1.223,1.98,0
