Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,pH,F_pH,pHmV,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,WiperPosV,Depth,F_Depth
6/7/2018,8:15, ,0,LHS,0,6.1,19.759,<0> (CND),3.3348,3.7057,<0> (CND),1.96,<0> (CND),35.83,107.49,76.3,<0> (CND),6.89,<0> (CND),35.9,<0> (CND),7.92,<0> (CND),-86.2,1.48,5.99,0.39,0.36,1.41,-0.09,1.203,1.82,<0> (CND)
6/7/2018,8:30, ,0,LHS,0,6.2,19.919,0,3.3344,3.6928,0,1.95,0,37.09,111.25,71.4,0,6.43,0,29.8,0,7.89,0,-84.5,1.32,5.35,0.27,0.24,1.25,-0.21,1.201,1.815,0
6/7/2018,8:45, ,0,LHS,0,6.2,19.911,0,3.3331,3.6919,0,1.95,0,36.39,109.16,74.9,0,6.74,0,35.54,0,7.91,0,-85.7,1.37,5.56,0.28,0.25,1.3,-0.2,1.208,1.8,0
6/7/2018,9:00, ,0,LHS,0,6.2,19.911,0,3.331,3.6896,0,1.95,0,36.42,109.25,75.3,0,6.78,0,35.79,0,7.92,0,-86.1,1.41,5.74,0.31,0.28,1.35,-0.18,1.199,1.769,0
6/7/2018,9:15, ,0,LHS,0,6.2,19.973,0,3.3278,3.6813,0,1.95,0,36.42,109.24,76,0,6.83,0,34.96,0,7.93,0,-86.7,1.4,5.68,0.33,0.3,1.33,-0.16,1.192,1.731,0
6/7/2018,9:30, ,0,LHS,0,6.2,20.099,0,3.3277,3.6714,0,1.94,0,36.56,109.66,76.9,0,6.9,0,34.66,0,7.94,0,-87.2,1.41,5.72,0.32,0.29,1.34,-0.17,1.195,1.683,0
6/7/2018,9:45, ,0,LHS,0,6.2,20.054,0,3.3101,3.6554,0,1.93,0,36.32,108.96,76.5,0,6.87,0,37.79,0,7.94,0,-87.3,1.42,5.77,0.32,0.29,1.35,-0.17,1.195,1.629,0
6/7/2018,10:00, ,0,LHS,0,6.2,20.067,0,3.3006,3.644,0,1.93,0,36.39,109.16,76.6,0,6.88,0,38.39,0,7.94,0,-87.5,1.45,5.87,0.36,0.33,1.38,-0.12,1.197,1.57,0
6/7/2018,10:15, ,0,LHS,0,6.2,19.931,0,3.2807,3.6324,0,1.92,0,35.78,107.33,75.7,0,6.81,0,42.76,0,7.94,0,-87.5,1.47,5.95,0.39,0.36,1.4,-0.09,1.199,1.511,0
6/7/2018,10:30, ,0,LHS,0,6.2,19.969,0,3.2764,3.6247,0,1.92,0,35.83,107.49,75.9,0,6.83,0,45.38,0,7.95,0,-87.9,1.44,5.85,0.36,0.33,1.37,-0.13,1.209,1.451,0
6/7/2018,10:45, ,0,LHS,0,6.2,19.998,0,3.2744,3.6203,0,1.91,0,35.72,107.17,75.8,0,6.81,0,44.48,0,7.95,0,-87.7,1.47,5.98,0.37,0.34,1.41,-0.12,1.205,1.394,0
6/7/2018,11:00, ,0,LHS,0,6.2,20.105,0,3.2766,3.6146,0,1.91,0,35.77,107.29,75.8,0,6.8,0,46.23,0,7.95,0,-87.9,1.57,6.38,0.36,0.33,1.51,-0.12,1.202,1.335,0
6/7/2018,11:15, ,0,LHS,0,6.2,20.281,0,3.284,3.6093,0,1.91,0,35.95,107.84,75.7,0,6.77,0,45.79,0,7.95,0,-87.9,1.49,6.06,0.35,0.32,1.43,-0.14,1.199,1.275,0
6/7/2018,11:30, ,0,LHS,0,6.2,20.515,0,3.2944,3.603,0,1.9,0,36.28,108.84,75.5,0,6.72,0,45.77,0,7.94,0,-87.6,1.56,6.32,0.38,0.35,1.49,-0.11,1.194,1.217,0
6/7/2018,11:45, ,0,LHS,0,6.2,20.768,0,3.3074,3.5982,0,1.9,0,36.7,110.08,75.1,0,6.66,0,53.35,0,7.94,0,-87.2,1.6,6.49,0.38,0.35,1.53,-0.11,1.193,1.155,0
6/7/2018,12:00, ,0,LHS,0,6.2,20.903,0,3.3184,3.6001,0,1.9,0,37.66,112.97,74,0,6.54,0,45.07,0,7.92,0,-86.2,1.63,6.62,0.39,0.36,1.57,-0.09,1.206,1.099,0
6/7/2018,12:15, ,0,LHS,0,6.2,20.976,0,3.3317,3.6092,0,1.9,0,38,114,72.9,0,6.43,0,46.48,0,7.9,0,-84.9,1.69,6.85,0.37,0.34,1.62,-0.12,1.207,1.043,0
6/7/2018,12:30, ,0,LHS,0,6.2,21.02,0,3.3473,3.6227,0,1.91,0,38.76,116.27,71.6,0,6.31,0,45.79,0,7.88,0,-83.7,1.73,6.99,0.38,0.35,1.66,-0.11,1.211,0.99,0
6/7/2018,12:45, ,0,LHS,0,6.2,21.097,0,3.3617,3.6325,0,1.92,0,39.27,117.8,71.3,0,6.27,0,42.78,0,7.87,0,-83.3,1.8,7.3,0.39,0.36,1.74,-0.09,1.203,0.942,0
6/7/2018,13:00, ,0,LHS,0,6.2,21.141,0,3.3739,3.6424,0,1.92,0,39.63,118.89,70.9,0,6.23,0,44.49,0,7.86,0,-82.7,1.79,7.26,0.35,0.32,1.73,-0.13,1.194,0.898,0
6/7/2018,13:15, ,0,LHS,0,6.2,21.158,0,3.3838,3.6518,0,1.93,0,40.19,120.57,70.5,0,6.2,0,43.97,0,7.86,0,-82.5,1.81,7.32,0.4,0.37,1.74,-0.09,1.196,0.858,0
6/7/2018,13:30, ,0,LHS,0,6.2,21.225,0,3.397,3.6609,0,1.93,0,40.16,120.47,70.8,0,6.21,0,41.8,0,7.85,0,-82.5,1.77,7.18,0.4,0.37,1.71,-0.09,1.204,0.824,0
6/7/2018,13:45, ,0,LHS,0,6.2,21.409,0,3.4146,3.6661,0,1.94,0,40.63,121.89,71.9,0,6.29,0,41.98,0,7.86,0,-83,1.92,7.76,0.38,0.35,1.85,-0.1,1.204,0.795,0
6/7/2018,14:00, ,0,LHS,0,6.2,21.434,0,3.4189,3.6688,0,1.94,0,41.07,123.19,72.4,0,6.32,0,38.83,0,7.87,0,-83.5,1.89,7.66,0.35,0.32,1.83,-0.13,1.208,0.77,0
6/7/2018,14:15, ,0,LHS,0,6.2,21.505,0,3.4287,3.674,0,1.94,0,40.65,121.95,73,0,6.37,0,39.45,0,7.88,0,-83.9,1.93,7.82,0.37,0.34,1.87,-0.12,1.204,0.747,0
6/7/2018,14:30, ,0,LHS,0,6.2,21.554,0,3.4358,3.6779,0,1.94,0,40.76,122.27,73.1,0,6.37,0,38.95,0,7.87,0,-83.6,1.97,7.98,0.36,0.33,1.91,-0.12,1.2,0.726,0
6/7/2018,14:45, ,0,LHS,0,6.2,21.588,0,3.4393,3.6791,0,1.94,0,40.92,122.75,73.2,0,6.38,0,38.99,0,7.87,0,-83.6,1.91,7.71,0.4,0.37,1.84,-0.09,1.202,0.71,0
6/7/2018,15:00, ,0,LHS,0,6.2,21.689,0,3.4491,3.6819,0,1.94,0,40.43,121.27,73.7,0,6.41,0,41.58,0,7.87,0,-83.8,1.96,7.92,0.36,0.33,1.89,-0.13,1.204,0.694,0
6/7/2018,15:15, ,0,LHS,0,6.2,21.665,0,3.4503,3.685,0,1.95,0,40.75,122.25,73.6,0,6.41,0,42.73,0,7.87,0,-83.4,1.96,7.93,0.39,0.36,1.89,-0.09,1.203,0.684,0
6/7/2018,15:30, ,0,LHS,0,6.2,21.691,0,3.4533,3.6862,0,1.95,0,40.69,122.06,73.4,0,6.38,0,43.12,0,7.87,0,-83.3,1.93,7.8,0.37,0.34,1.86,-0.11,1.202,0.679,0
6/7/2018,15:45, ,0,LHS,0,6.2,21.708,0,3.4557,3.6876,0,1.95,0,41.71,125.11,71.5,0,6.22,0,32.16,0,7.85,0,-82.6,1.8,7.29,0.36,0.33,1.73,-0.13,1.203,0.69,0
6/7/2018,16:00, ,0,LHS,0,6.2,21.707,0,3.4542,3.686,0,1.95,0,41.14,123.41,68.8,0,5.98,0,29.24,0,7.85,0,-82.3,1.78,7.19,0.31,0.28,1.71,-0.17,1.202,0.719,0
6/7/2018,16:15, ,0,LHS,0,6.2,21.665,0,3.4492,3.6839,0,1.94,0,41.84,125.51,73.4,0,6.39,0,30.78,0,7.87,0,-83.7,1.97,7.96,0.38,0.35,1.9,-0.11,1.203,0.766,0
6/7/2018,16:30, ,0,LHS,0,6.1,21.563,0,3.4392,3.6809,0,1.94,0,41.71,125.13,72.3,0,6.31,0,32,0,7.87,0,-83.5,1.91,7.74,0.38,0.35,1.85,-0.11,1.202,0.824,0
6/7/2018,16:45, ,0,LHS,0,6.1,21.533,0,3.4311,3.6744,0,1.94,0,41.53,124.57,71.7,0,6.25,0,35.99,0,7.87,0,-83.2,1.82,7.35,0.34,0.31,1.75,-0.14,1.202,0.896,0
6/7/2018,17:00, ,0,LHS,0,6.1,21.753,0,3.4466,3.6746,0,1.94,0,39.01,117.01,74,0,6.43,0,41.6,0,7.89,0,-84.7,1.95,7.87,0.39,0.36,1.88,-0.09,1.202,0.979,0
6/7/2018,17:15, ,0,LHS,0,6.1,22.086,0,3.4639,3.668,0,1.94,0,36.44,109.33,77.5,0,6.69,0,51.09,0,7.92,0,-86.4,1.96,7.93,0.46,0.43,1.9,-0.02,1.203,1.053,0
6/7/2018,17:30, ,0,LHS,0,6.1,22.179,0,3.4528,3.6494,0,1.92,0,35.01,105.03,79.7,0,6.86,0,54.92,0,7.95,0,-88,1.9,7.67,0.44,0.41,1.83,-0.05,1.202,1.135,0
6/7/2018,17:45, ,0,LHS,0,6.1,22.13,0,3.4238,3.6224,0,1.91,0,34.2,102.6,81.4,0,7.02,0,55.39,0,7.97,0,-89.4,1.93,7.79,0.5,0.47,1.86,0.01,1.202,1.215,0
6/7/2018,18:00, ,0,LHS,0,6.1,21.982,0,3.3902,3.5976,0,1.9,0,34.62,103.86,81.5,0,7.05,0,56.37,0,7.98,0,-90,1.88,7.62,0.45,0.42,1.82,-0.04,1.202,1.293,0
6/7/2018,18:15, ,0,LHS,0,6.1,21.901,0,3.2882,3.4951,0,1.84,0,32.29,96.87,81.3,0,7.04,0,57.13,0,8.03,0,-92.9,1.84,7.45,0.51,0.48,1.77,0.02,1.2,1.375,0
6/7/2018,18:30, ,0,LHS,0,6.1,21.654,0,3.2732,3.4966,0,1.84,0,34.23,102.67,80.6,0,7.02,0,47.92,0,8.03,0,-93,1.7,6.88,0.41,0.38,1.63,-0.08,1.21,1.459,0
6/7/2018,18:45, ,0,LHS,0,6.1,21.415,0,3.301,3.5437,0,1.87,0,33.87,101.6,79.8,0,6.98,0,47.85,0,8.01,0,-91.6,1.61,6.52,0.42,0.39,1.54,-0.07,1.201,1.54,0
6/7/2018,19:00, ,0,LHS,0,6.1,21.289,0,3.3193,3.5725,0,1.88,0,33.58,100.72,79.7,0,6.99,0,53.26,0,8,0,-91.3,1.61,6.53,0.43,0.4,1.54,-0.05,1.195,1.617,0
6/7/2018,19:15, ,0,LHS,0,6.1,21.189,0,3.3322,3.5938,0,1.9,0,33.2,99.58,79.6,0,6.99,0,53.94,0,8,0,-90.8,1.55,6.3,0.44,0.41,1.49,-0.05,1.202,1.687,0
6/7/2018,19:30, ,0,LHS,0,6.1,21.022,0,3.3502,3.6257,0,1.91,0,33.66,100.96,79.4,0,6.99,0,49.75,0,7.98,0,-90,1.53,6.19,0.4,0.37,1.46,-0.08,1.202,1.755,0
6/7/2018,19:45, ,0,LHS,0,6.1,20.961,0,3.3708,3.6526,0,1.93,0,34.33,102.99,79.5,0,7.01,0,46.31,0,7.97,0,-89.5,1.62,6.55,0.38,0.35,1.55,-0.1,1.203,1.816,0
6/7/2018,20:00, ,0,LHS,0,6.1,20.912,0,3.3963,3.6839,0,1.95,0,34.17,102.51,79.5,0,7.02,0,44.04,0,7.97,0,-88.9,1.59,6.45,0.4,0.37,1.52,-0.08,1.208,1.871,0
6/7/2018,20:15, ,0,LHS,0,6.1,20.885,0,3.411,3.702,0,1.96,0,34.28,102.83,79.2,0,7,0,43.18,0,7.96,0,-88.7,1.52,6.17,0.39,0.36,1.45,-0.09,1.209,1.921,0
6/7/2018,20:30, ,0,LHS,0,6.1,20.816,0,3.4257,3.7233,0,1.97,0,34.59,103.77,78.8,0,6.97,0,40.22,0,7.95,0,-88.2,1.44,5.86,0.39,0.36,1.38,-0.1,1.211,1.964,0
6/7/2018,20:45, ,0,LHS,0,6.1,20.761,0,3.4378,3.7406,0,1.98,0,34.64,103.92,78.2,0,6.92,0,39.58,0,7.95,0,-87.8,1.41,5.71,0.34,0.31,1.34,-0.14,1.199,2.003,0
6/7/2018,21:00, ,0,LHS,0,6.1,20.719,0,3.4539,3.7615,0,1.99,0,34.48,103.44,78.4,0,6.95,0,40.09,0,7.95,0,-87.7,1.43,5.79,0.34,0.31,1.36,-0.15,1.197,2.037,0
6/7/2018,21:15, ,0,LHS,0,6.1,20.704,0,3.4777,3.7885,0,2.01,0,34.62,103.86,78.2,0,6.93,0,37.13,0,7.93,0,-86.9,1.38,5.59,0.36,0.33,1.31,-0.12,1.208,2.067,0
6/7/2018,21:30, ,0,LHS,0,6.1,20.712,0,3.5064,3.8191,0,2.02,0,34.53,103.59,78.1,0,6.92,0,36.07,0,7.93,0,-86.8,1.33,5.4,0.34,0.31,1.26,-0.14,1.21,2.091,0
6/7/2018,21:45, ,0,LHS,0,6.1,20.724,0,3.5239,3.8373,0,2.03,0,34.53,103.57,77.9,0,6.9,0,33.63,0,7.92,0,-86.5,1.33,5.39,0.32,0.29,1.26,-0.16,1.2,2.109,0
6/7/2018,22:00, ,0,LHS,0,6.1,20.714,0,3.5396,3.8551,0,2.04,0,34.61,103.83,77.7,0,6.89,0,31.73,0,7.92,0,-86.3,1.29,5.23,0.3,0.27,1.22,-0.19,1.195,2.118,0
6/7/2018,22:15, ,0,LHS,0,6.1,20.72,0,3.556,3.8725,0,2.05,0,34.49,103.47,75.3,0,6.67,0,29.32,0,7.9,0,-85.2,1.22,4.97,0.32,0.29,1.15,-0.17,1.196,2.125,0
6/7/2018,22:30, ,0,LHS,0,6.1,20.713,0,3.573,3.8916,0,2.06,0,35,104.99,73.7,0,6.53,0,31.05,0,7.89,0,-84.4,1.2,4.9,0.27,0.24,1.14,-0.21,1.208,2.119,0
6/7/2018,22:45, ,0,LHS,0,6.1,20.718,0,3.5773,3.8959,0,2.07,0,34.57,103.7,73.5,0,6.51,0,33.61,0,7.89,0,-84.7,1.21,4.93,0.28,0.25,1.14,-0.21,1.208,2.103,0
6/7/2018,23:00, ,0,LHS,0,6.1,20.667,0,3.5673,3.8892,0,2.06,0,34.79,104.36,78.4,0,6.95,0,35.26,0,7.92,0,-86.1,1.29,5.25,0.27,0.24,1.22,-0.22,1.202,2.071,0
6/7/2018,23:15, ,0,LHS,0,6.1,20.632,0,3.5519,3.8753,0,2.05,0,34.81,104.42,78.5,0,6.97,0,33.64,0,7.92,0,-86.4,1.34,5.43,0.33,0.3,1.27,-0.15,1.192,2.028,0
6/7/2018,23:30, ,0,LHS,0,6.1,20.544,0,3.5095,3.836,0,2.03,0,35.09,105.26,78.2,0,6.95,0,33.35,0,7.93,0,-86.6,1.36,5.52,0.32,0.29,1.29,-0.16,1.2,1.975,0
6/7/2018,23:45, ,0,LHS,0,6.1,20.487,0,3.4744,3.8021,0,2.01,0,35.03,105.08,77.9,0,6.93,0,39.83,0,7.93,0,-86.9,1.32,5.38,0.34,0.31,1.26,-0.15,1.2,1.913,0
6/8/2018,0:00, ,0,LHS,0,6.1,20.467,0,3.4483,3.7751,0,2,0,34.92,104.74,77.8,0,6.92,0,40.98,0,7.94,0,-87.2,1.35,5.5,0.34,0.31,1.29,-0.15,1.202,1.843,0
6/8/2018,0:15, ,0,LHS,0,6.1,20.468,0,3.4193,3.7433,0,1.98,0,34.84,104.52,77.6,0,6.91,0,41.17,0,7.94,0,-87.5,1.39,5.67,0.35,0.32,1.33,-0.14,1.201,1.766,0
6/8/2018,0:30, ,0,LHS,0,6.1,20.49,0,3.3982,3.7185,0,1.97,0,34.58,103.72,77.8,0,6.93,0,44.78,0,7.95,0,-88,1.41,5.73,0.4,0.37,1.34,-0.09,1.196,1.684,0
6/8/2018,0:45, ,0,LHS,0,6.1,20.501,0,3.3792,3.6968,0,1.95,0,34.32,102.97,77.9,0,6.93,0,48.86,0,7.95,0,-88.2,1.43,5.8,0.38,0.35,1.36,-0.11,1.204,1.605,0
6/8/2018,1:00, ,0,LHS,0,6.1,20.501,0,3.3538,3.6691,0,1.94,0,34.15,102.43,77.9,0,6.93,0,42.93,0,7.96,0,-88.8,1.47,5.97,0.37,0.34,1.4,-0.11,1.203,1.521,0
6/8/2018,1:15, ,0,LHS,0,6.1,20.516,0,3.3317,3.6438,0,1.92,0,34.17,102.49,77.5,0,6.9,0,51.26,0,7.97,0,-89.3,1.51,6.12,0.36,0.33,1.44,-0.13,1.199,1.439,0
6/8/2018,1:30, ,0,LHS,0,6.1,20.517,0,3.3169,3.6276,0,1.92,0,33.94,101.8,76.8,0,6.83,0,56.62,0,7.97,0,-89,1.51,6.12,0.41,0.38,1.44,-0.07,1.199,1.359,0
6/8/2018,1:45, ,0,LHS,0,6.1,20.569,0,3.2989,3.6039,0,1.9,0,34.38,103.12,76.5,0,6.8,0,51.81,0,7.97,0,-89.2,1.57,6.38,0.43,0.4,1.51,-0.06,1.2,1.287,0
6/8/2018,2:00, ,0,LHS,0,6.1,20.63,0,3.2832,3.5822,0,1.89,0,34.41,103.23,76.3,0,6.77,0,56.38,0,7.97,0,-89.4,1.59,6.45,0.43,0.4,1.52,-0.05,1.203,1.218,0
6/8/2018,2:15, ,0,LHS,0,6.1,20.698,0,3.2773,3.5707,0,1.88,0,34.78,104.34,76.2,0,6.76,0,56.25,0,7.97,0,-89.4,1.63,6.6,0.41,0.38,1.56,-0.07,1.202,1.165,0
6/8/2018,2:30, ,0,LHS,0,6.1,20.774,0,3.283,3.5713,0,1.88,0,35.32,105.94,76.2,0,6.75,0,53.88,0,7.97,0,-89.2,1.69,6.83,0.45,0.42,1.62,-0.03,1.2,1.115,0
6/8/2018,2:45, ,0,LHS,0,6.1,20.76,0,3.2963,3.5868,0,1.89,0,35.6,106.79,75.8,0,6.72,0,61.75,0,7.96,0,-88.4,1.73,6.99,0.45,0.42,1.66,-0.03,1.197,1.074,0
6/8/2018,3:00, ,0,LHS,0,6.1,20.756,0,3.3136,3.6059,0,1.9,0,36.78,110.33,75.1,0,6.65,0,48.34,0,7.94,0,-87.6,1.77,7.16,0.44,0.41,1.7,-0.05,1.198,1.042,0
6/8/2018,3:15, ,0,LHS,0,6.1,20.7,0,3.3231,3.6204,0,1.91,0,37.7,113.09,74.5,0,6.61,0,63.08,0,7.93,0,-86.9,1.78,7.22,0.44,0.41,1.72,-0.04,1.195,1.015,0
6/8/2018,3:30, ,0,LHS,0,6.1,20.634,0,3.3282,3.6311,0,1.92,0,38.57,115.72,74,0,6.57,0,44.2,0,7.92,0,-86.2,1.83,7.39,0.4,0.37,1.76,-0.08,1.194,0.994,0
6/8/2018,3:45, ,0,LHS,0,6.1,20.58,0,3.3353,3.6429,0,1.92,0,39.56,118.68,73.4,0,6.52,0,41.46,0,7.91,0,-85.7,1.79,7.27,0.4,0.37,1.73,-0.08,1.203,0.982,0
6/8/2018,4:00, ,0,LHS,0,6.1,20.513,0,3.3386,3.6515,0,1.93,0,40.05,120.14,73,0,6.5,0,39.33,0,7.91,0,-85.4,1.8,7.27,0.43,0.4,1.73,-0.06,1.199,0.973,0
6/8/2018,4:15, ,0,LHS,0,6.1,20.463,0,3.3398,3.6567,0,1.93,0,40.64,121.92,72.6,0,6.47,0,41.57,0,7.9,0,-85.2,1.83,7.39,0.37,0.34,1.76,-0.11,1.201,0.967,0
6/8/2018,4:30, ,0,LHS,0,6.1,20.42,0,3.3426,3.6631,0,1.94,0,41.46,124.36,72.1,0,6.43,0,38.09,0,7.9,0,-84.9,1.84,7.43,0.39,0.36,1.77,-0.1,1.201,0.966,0
6/8/2018,4:45, ,0,LHS,0,6.1,20.363,0,3.342,3.6667,0,1.94,0,41.51,124.52,71.9,0,6.41,0,35.2,0,7.9,0,-84.8,1.82,7.35,0.38,0.35,1.75,-0.1,1.199,0.958,0
6/8/2018,5:00, ,0,LHS,0,6.1,20.321,0,3.3418,3.6697,0,1.94,0,42.01,126.01,71.1,0,6.35,0,36.66,0,7.89,0,-84.6,1.86,7.51,0.37,0.34,1.79,-0.12,1.2,0.963,0
6/8/2018,5:15, ,0,LHS,0,6.1,20.251,0,3.3388,3.6719,0,1.94,0,42.25,126.75,70.9,0,6.35,0,34.74,0,7.89,0,-84.5,1.88,7.62,0.38,0.35,1.82,-0.11,1.199,0.973,0
6/8/2018,5:30, ,0,LHS,0,6.1,20.214,0,3.3359,3.6715,0,1.94,0,43.05,129.13,62.8,0,5.62,0,31.49,0,7.85,0,-82.2,1.7,6.9,0.36,0.33,1.64,-0.13,1.197,0.984,0
6/8/2018,5:45, ,0,LHS,0,6.1,20.233,0,3.3263,3.6595,0,1.93,0,40.75,122.23,70.9,0,6.35,0,37.08,0,7.89,0,-84.4,1.88,7.61,0.4,0.37,1.81,-0.09,1.194,1.016,0
6/8/2018,6:00, ,0,LHS,0,6.1,20.28,0,3.3284,3.6582,0,1.93,0,40.31,120.91,72,0,6.43,0,36.24,0,7.91,0,-85.3,1.9,7.69,0.42,0.39,1.83,-0.06,1.193,1.058,0
6/8/2018,6:15, ,0,LHS,0,6.1,20.188,0,3.3214,3.6576,0,1.93,0,39.14,117.42,71.2,0,6.38,0,38.55,0,7.9,0,-85,1.85,7.47,0.4,0.37,1.78,-0.09,1.192,1.11,0
6/8/2018,6:30, ,0,LHS,0,6.1,20.258,0,3.311,3.6407,0,1.92,0,38.74,116.22,72.9,0,6.52,0,44.03,0,7.92,0,-86.2,1.85,7.5,0.39,0.36,1.79,-0.1,1.196,1.171,0
6/8/2018,6:45, ,0,LHS,0,6.1,20.096,0,3.2887,3.6286,0,1.92,0,37.34,112.01,74.4,0,6.68,0,46.37,0,7.94,0,-87.2,1.76,7.12,0.4,0.37,1.69,-0.09,1.209,1.234,0
6/8/2018,7:00, ,0,LHS,0,6.1,19.834,0,3.2596,3.6164,0,1.91,0,35.96,107.87,75.1,0,6.78,0,49.5,0,7.95,0,-88,1.74,7.04,0.41,0.38,1.67,-0.07,1.202,1.308,0
6/8/2018,7:15, ,0,LHS,0,6.1,19.724,0,3.2437,3.6072,0,1.91,0,34.86,104.57,75.9,0,6.86,0,53.72,0,7.97,0,-88.8,1.7,6.87,0.42,0.39,1.63,-0.07,1.196,1.377,0
6/8/2018,7:30, ,0,LHS,0,6.1,19.686,0,3.2372,3.6028,0,1.9,0,34.46,103.38,76.5,0,6.92,0,50.59,0,7.98,0,-89.4,1.66,6.72,0.44,0.41,1.59,-0.04,1.194,1.449,0
6/8/2018,7:45, ,0,LHS,0,6.1,19.783,0,3.2466,3.6059,0,1.9,0,35.42,106.26,76.5,0,6.91,0,44.21,0,7.97,0,-89.3,1.59,6.46,0.41,0.38,1.53,-0.08,1.208,1.519,0
6/8/2018,8:00, ,0,LHS,0,6.1,19.853,0,3.2546,3.6095,0,1.91,0,35.88,107.62,76.7,0,6.92,0,42,0,7.98,0,-89.7,1.52,6.15,0.35,0.32,1.45,-0.14,1.211,1.582,0
6/8/2018,8:15, ,0,LHS,0,6.1,19.885,0,3.2536,3.6058,0,1.9,0,35.4,106.2,76.2,0,6.87,0,40.6,0,7.98,0,-89.8,1.55,6.27,0.33,0.3,1.48,-0.15,1.2,1.638,0
6/8/2018,8:30, ,0,LHS,0,6.1,19.926,0,3.2673,3.6179,0,1.91,0,35.86,107.56,76,0,6.84,0,38.28,0,7.98,0,-89.5,1.49,6.05,0.38,0.35,1.42,-0.11,1.194,1.686,0
6/8/2018,8:45, ,0,LHS,0,6.1,19.953,0,3.285,3.6355,0,1.92,0,36.04,108.1,76.2,0,6.86,0,38.34,0,7.97,0,-89.1,1.5,6.09,0.39,0.36,1.44,-0.1,1.191,1.722,0
6/8/2018,9:00, ,0,LHS,0,6.1,19.968,0,3.3023,3.6535,0,1.93,0,36.06,108.18,76.5,0,6.88,0,36.47,0,7.97,0,-88.8,1.48,6.01,0.33,0.3,1.41,-0.15,1.204,1.751,0
6/8/2018,9:15, ,0,LHS,0,6.1,19.998,0,3.3207,3.6715,0,1.94,0,36.14,108.42,76.5,0,6.88,0,34.35,0,7.96,0,-88.5,1.46,5.91,0.38,0.35,1.39,-0.11,1.206,1.773,0
6/8/2018,9:30, ,0,LHS,0,6.1,20.017,0,3.3369,3.6879,0,1.95,0,36.3,108.9,76.2,0,6.85,0,31.5,0,7.96,0,-88.2,1.38,5.6,0.3,0.27,1.31,-0.18,1.206,1.785,0
6/8/2018,9:45, ,0,LHS,0,6.1,20.005,0,3.3419,3.6944,0,1.95,0,38.36,115.06,69.5,0,6.25,0,27.42,0,7.92,0,-86.1,1.24,5.05,0.27,0.24,1.17,-0.21,1.208,1.785,0
6/8/2018,10:00, ,0,LHS,0,6.1,20.006,0,3.3452,3.6979,0,1.96,0,31.65,94.94,71,0,6.38,0,51.2,0,7.92,0,-86.3,1.41,5.72,0.42,0.39,1.34,-0.06,1.202,1.769,0
6/8/2018,10:15, ,0,LHS,0,6.1,20.001,0,3.341,3.6936,0,1.95,0,36.42,109.26,76.6,0,6.89,0,36.74,0,7.95,0,-88,1.42,5.78,0.35,0.32,1.36,-0.14,1.195,1.738,0
6/8/2018,10:30, ,0,LHS,0,6.1,20.099,0,3.336,3.6806,0,1.95,0,36.47,109.39,77.1,0,6.92,0,36.44,0,7.96,0,-88.6,1.41,5.73,0.35,0.32,1.34,-0.13,1.2,1.702,0
6/8/2018,10:45, ,0,LHS,0,6.1,20.32,0,3.3348,3.6622,0,1.94,0,36.3,108.9,77.9,0,6.96,0,37.49,0,7.97,0,-89.3,1.46,5.92,0.36,0.33,1.39,-0.13,1.204,1.656,0
6/8/2018,11:00, ,0,LHS,0,6.1,20.563,0,3.3358,3.6447,0,1.93,0,36.66,109.97,79.2,0,7.04,0,36.39,0,7.98,0,-90,1.45,5.89,0.37,0.34,1.39,-0.11,1.202,1.6,0
6/8/2018,11:15, ,0,LHS,0,6.1,20.562,0,3.3282,3.6364,0,1.92,0,36.78,110.33,78.8,0,7,0,36.31,0,7.98,0,-89.9,1.49,6.04,0.32,0.29,1.42,-0.17,1.201,1.544,0
6/8/2018,11:30, ,0,LHS,0,6.1,20.41,0,3.3036,3.621,0,1.91,0,36.74,110.21,77.7,0,6.93,0,38.02,0,7.98,0,-89.7,1.45,5.89,0.37,0.34,1.38,-0.12,1.201,1.488,0
6/8/2018,11:45, ,0,LHS,0,6.1,20.548,0,3.3109,3.6186,0,1.91,0,36.92,110.75,78.2,0,6.96,0,37.08,0,7.98,0,-89.9,1.49,6.03,0.36,0.33,1.42,-0.13,1.202,1.428,0
6/8/2018,12:00, ,0,LHS,0,6.1,20.381,0,3.2978,3.6168,0,1.91,0,36.33,108.99,76.9,0,6.86,0,42.31,0,7.97,0,-88.9,1.49,6.05,0.38,0.35,1.42,-0.11,1.203,1.367,0
6/8/2018,12:15, ,0,LHS,0,6.1,20.348,0,3.2939,3.6151,0,1.91,0,36.24,108.72,77,0,6.87,0,42.65,0,7.97,0,-88.9,1.54,6.23,0.37,0.34,1.47,-0.11,1.202,1.307,0
6/8/2018,12:30, ,0,LHS,0,6.1,20.403,0,3.2959,3.6131,0,1.91,0,35.97,107.9,77.3,0,6.9,0,45.04,0,7.97,0,-89.1,1.57,6.38,0.39,0.36,1.51,-0.1,1.203,1.246,0
