Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,WiperPosV,Pressbara,Depth,F_Depth
7/20/2017,18:30, ,0,SD1,0,6.3,0,43.15,0,1.29,5.11,0.23,0.24,79.2,0,6.79,0,7.8,0,-66.2,22.58,0,2908.9,1.51,0,36.33,109.16,1.194,0.1182,1.228,0
7/20/2017,18:45, ,0,SD1,0,6.3,0,44.78,0,1.23,4.87,0.22,0.22,79.4,0,6.81,0,7.8,0,-66.1,22.557,0,2916.5,1.52,0,34.95,105.02,1.193,0.1249,1.296,0
7/20/2017,19:00, ,0,SD1,0,6.2,0,45.12,0,1.25,4.96,0.2,0.2,80.2,0,6.87,0,7.8,0,-66.2,22.583,0,2924.6,1.52,0,34.27,103,1.185,0.1325,1.373,0
7/20/2017,19:15, ,0,SD1,0,6.2,0,55.48,0,1.21,4.8,0.22,0.22,80.3,0,6.88,0,7.79,0,-65.8,22.615,0,2935.8,1.53,0,33.22,99.84,1.191,0.1407,1.457,0
7/20/2017,19:30, ,0,SD1,0,6.2,0,54.53,0,1.18,4.67,0.23,0.24,80.2,0,6.87,0,7.79,0,-65.8,22.606,0,2942,1.53,0,32.15,96.62,1.191,0.1494,1.546,0
7/20/2017,19:45, ,0,SD1,0,6.2,0,56.25,0,1.19,4.7,0.23,0.23,80.8,0,6.92,0,7.79,0,-65.4,22.652,0,2963.5,1.54,0,31.09,93.46,1.193,0.1583,1.637,0
7/20/2017,20:00, ,0,SD1,0,6.3,0,61.21,0,1.15,4.53,0.24,0.24,81.3,0,6.94,0,7.78,0,-65.2,22.726,0,2991.6,1.56,0,29.45,88.53,1.184,0.1674,1.73,0
7/20/2017,20:15, ,0,SD1,0,6.2,0,60.18,0,1.09,4.32,0.22,0.22,81.5,0,6.96,0,7.78,0,-64.8,22.731,0,3012.2,1.57,0,29.02,87.23,1.19,0.1761,1.819,0
7/20/2017,20:30, ,0,SD1,0,6.2,0,68.27,0,1.08,4.26,0.22,0.22,81.5,0,6.96,0,7.76,0,-64.2,22.756,0,3046.4,1.59,0,28.06,84.37,1.19,0.1845,1.906,0
7/20/2017,20:45, ,0,SD1,0,6.2,0,70.78,0,1.04,4.11,0.24,0.24,81.6,0,6.96,0,7.76,0,-63.8,22.779,0,3080.8,1.61,0,26.78,80.53,1.193,0.1928,1.99,0
7/20/2017,21:00, ,0,SD1,0,6.2,0,73.78,0,1,3.95,0.24,0.24,81.9,0,6.98,0,7.75,0,-63,22.815,0,3147.6,1.64,0,25.51,76.71,1.183,0.2008,2.072,0
7/20/2017,21:15, ,0,SD1,0,6.2,0,73.11,0,0.94,3.72,0.29,0.29,82.1,0,6.99,0,7.73,0,-62.3,22.878,0,3233,1.69,0,23.83,71.68,1.19,0.208,2.146,0
7/20/2017,21:30, ,0,SD1,0,6.2,0,74.21,0,0.94,3.71,0.25,0.26,82.2,0,6.99,0,7.72,0,-61.5,22.925,0,3302.6,1.73,0,23.65,71.13,1.19,0.2145,2.212,0
7/20/2017,21:45, ,0,SD1,0,6.2,0,94.73,0,0.92,3.65,0.25,0.25,82.1,0,6.98,0,7.71,0,-61,22.923,0,3354.2,1.76,0,23.09,69.43,1.192,0.2202,2.27,0
7/20/2017,22:00, ,0,SD1,0,6.2,0,119.79,0,0.86,3.4,0.26,0.26,82.2,0,6.98,0,7.69,0,-59.6,22.972,0,3518.9,1.85,0,21.18,63.72,1.183,0.2248,2.317,0
7/20/2017,22:15, ,0,SD1,0,6.2,0,80.07,0,0.85,3.36,0.25,0.25,82.4,0,6.99,0,7.67,0,-58.6,22.966,0,3654.1,1.93,0,20.29,61.06,1.19,0.2289,2.358,0
7/20/2017,22:30, ,0,SD1,0,6.2,0,70.36,0,0.78,3.08,0.27,0.27,82.7,0,7.01,0,7.65,0,-57.4,22.984,0,3849.1,2.03,0,19.22,57.85,1.189,0.2321,2.392,0
7/20/2017,22:45, ,0,SD1,0,6.2,0,60.18,0,0.76,3,0.21,0.21,82.7,0,7.01,0,7.64,0,-56.7,22.982,0,3992.4,2.11,0,18.82,56.64,1.191,0.2346,2.417,0
7/20/2017,23:00, ,0,SD1,0,6.2,0,73.98,0,0.68,2.67,0.21,0.21,83,0,7.04,0,7.63,0,-56.1,22.984,0,4122,2.19,0,18.55,55.83,1.182,0.2363,2.434,0
7/20/2017,23:15, ,0,SD1,0,6.2,0,58.97,0,0.64,2.51,0.2,0.2,83.3,0,7.05,0,7.62,0,-55.3,22.986,0,4325.6,2.3,0,17.64,53.1,1.189,0.2378,2.449,0
7/20/2017,23:30, ,0,SD1,0,6.2,0,46.86,0,0.64,2.51,0.21,0.21,82,0,6.94,0,7.61,0,-54.7,22.955,0,4303.3,2.29,0,18.34,55.2,1.189,0.2384,2.455,0
7/20/2017,23:45, ,0,SD1,0,6.2,0,51.91,0,0.6,2.35,0.16,0.16,83.5,0,7.07,0,7.6,0,-54.5,22.98,0,4491.6,2.4,0,17.42,52.43,1.192,0.2384,2.455,0
7/21/2017,0:00, ,0,SD1,0,6.2,0,46.02,0,0.6,2.36,0.16,0.16,83.5,0,7.07,0,7.6,0,-54.5,22.96,0,4530.5,2.42,0,17.4,52.38,1.181,0.2382,2.453,0
7/21/2017,0:15, ,0,SD1,0,6.2,0,37.03,0,0.53,2.09,0.16,0.16,81.7,0,6.91,0,7.59,0,-53.5,22.961,0,4636.8,2.48,0,16.92,50.94,1.19,0.2373,2.443,0
7/21/2017,0:30, ,0,SD1,0,6.2,0,36.07,0,0.55,2.16,0.14,0.14,80.3,0,6.8,0,7.58,0,-53.1,22.955,0,4655.7,2.49,0,17.01,51.19,1.189,0.2356,2.427,0
7/21/2017,0:45, ,0,SD1,0,6.2,0,39.59,0,0.59,2.3,0.15,0.15,82,0,6.94,0,7.6,0,-54.1,22.95,0,4630.1,2.48,0,17.08,51.4,1.192,0.2335,2.405,0
7/21/2017,1:00, ,0,SD1,0,6.2,0,43.28,0,0.65,2.54,0.15,0.15,81.3,0,6.9,0,7.61,0,-55.1,22.875,0,4313.6,2.3,0,18.72,56.34,1.182,0.2297,2.366,0
7/21/2017,1:15, ,0,SD1,0,6.2,0,44.63,0,0.77,3.04,0.16,0.16,80.3,0,6.87,0,7.68,0,-59,22.53,0,3606.1,1.9,0,23.73,71.37,1.19,0.2244,2.312,0
7/21/2017,1:30, ,0,SD1,0,6.2,0,47.39,0,0.86,3.38,0.19,0.19,79,0,6.78,0,7.69,0,-59.5,22.463,0,3469.1,1.82,0,24.54,73.81,1.189,0.2183,2.25,0
7/21/2017,1:45, ,0,SD1,0,6.2,0,50.94,0,0.96,3.79,0.27,0.27,77.8,0,6.71,0,7.72,0,-61.2,22.15,0,3240.5,1.7,0,27.08,81.41,1.192,0.2111,2.177,0
7/21/2017,2:00, ,0,SD1,0,6.2,0,53.2,0,0.98,3.85,0.22,0.22,77.6,0,6.72,0,7.73,0,-61.8,22.058,0,3178.9,1.66,0,27.51,82.72,1.193,0.2028,2.092,0
7/21/2017,2:15, ,0,SD1,0,6.2,0,55.86,0,1.01,3.98,0.2,0.2,77,0,6.66,0,7.72,0,-61.3,22.046,0,3159.8,1.65,0,27.4,82.38,1.194,0.1937,1.999,0
7/21/2017,2:30, ,0,SD1,0,6.2,0,57.08,0,1.04,4.11,0.22,0.23,75.7,0,6.56,0,7.72,0,-61.4,21.97,0,3100.2,1.62,0,28.14,84.6,1.183,0.1837,1.897,0
7/21/2017,2:45, ,0,SD1,0,6.2,0,57.13,0,1.1,4.33,0.24,0.24,74.6,0,6.49,0,7.72,0,-61.5,21.813,0,3049.9,1.59,0,29.01,87.2,1.19,0.1735,1.793,0
7/21/2017,3:00, ,0,SD1,0,6.2,0,65.82,0,1.15,4.56,0.23,0.23,73.3,0,6.4,0,7.73,0,-61.8,21.677,0,3011.5,1.57,0,29.72,89.34,1.19,0.1636,1.691,0
7/21/2017,3:15, ,0,SD1,0,6.2,0,58.51,0,1.18,4.65,0.25,0.26,72.6,0,6.35,0,7.73,0,-61.9,21.559,0,2993.6,1.56,0,30.18,90.71,1.193,0.1543,1.596,0
7/21/2017,3:30, ,0,SD1,0,6.2,0,62.52,0,1.23,4.88,0.24,0.24,71.8,0,6.28,0,7.74,0,-62.4,21.454,0,2973.7,1.55,0,30.85,92.74,1.193,0.1449,1.499,0
7/21/2017,3:45, ,0,SD1,0,6.2,0,57.98,0,1.26,4.97,0.3,0.3,70.9,0,6.21,0,7.74,0,-62.3,21.383,0,2963,1.55,0,31.19,93.76,1.192,0.1352,1.401,0
7/21/2017,4:00, ,0,SD1,0,6.2,0,63.75,0,1.32,5.22,0.27,0.27,69.8,0,6.13,0,7.74,0,-62.5,21.336,0,2956.4,1.54,0,31.49,94.64,1.184,0.1268,1.315,0
7/21/2017,4:15, ,0,SD1,0,6.2,0,63.43,0,1.42,5.63,0.29,0.29,68.5,0,6.01,0,7.74,0,-62.5,21.311,0,2950,1.54,0,32.12,96.54,1.191,0.1192,1.236,0
7/21/2017,4:30, ,0,SD1,0,6.2,0,64.22,0,1.52,6.03,0.3,0.3,67.1,0,5.89,0,7.74,0,-62.7,21.292,0,2951.7,1.54,0,32.38,97.32,1.19,0.1119,1.162,0
7/21/2017,4:45, ,0,SD1,0,6.2,0,62.15,0,1.8,7.16,0.36,0.36,65.5,0,5.75,0,7.75,0,-63,21.287,0,2962.6,1.55,0,32.7,98.27,1.191,0.1058,1.099,0
7/21/2017,5:00, ,0,SD1,0,6.2,0,65.18,0,1.94,7.7,0.4,0.4,64.2,0,5.64,0,7.76,0,-63.4,21.248,0,2973.4,1.55,0,32.93,98.98,1.183,0.1002,1.042,0
7/21/2017,5:15, ,0,SD1,0,6.2,0,67.95,0,2.06,8.19,0.44,0.44,62.9,0,5.53,0,7.76,0,-63.5,21.206,0,2983.7,1.56,0,33.09,99.46,1.19,0.0947,0.986,0
7/21/2017,5:30, ,0,SD1,0,6.2,0,69.33,0,2.2,8.77,0.44,0.44,61.6,0,5.42,0,7.76,0,-63.4,21.167,0,2993.5,1.56,0,33.28,100.02,1.19,0.0898,0.936,0
7/21/2017,5:45, ,0,SD1,0,6.2,0,72.63,0,2.25,8.97,0.46,0.46,60.4,0,5.33,0,7.76,0,-63.5,21.115,0,3003.9,1.57,0,33.45,100.53,1.192,0.0851,0.889,0
7/21/2017,6:00, ,0,SD1,0,6.2,0,63.51,0,2.3,9.16,0.45,0.45,59.4,0,5.24,0,7.76,0,-63.5,21.051,0,3013.9,1.57,0,33.56,100.87,1.181,0.0798,0.834,0
7/21/2017,6:15, ,0,SD1,0,6.2,0,74.19,0,2.37,9.41,0.47,0.47,58.3,0,5.16,0,7.76,0,-63.5,20.979,0,3024.4,1.58,0,33.54,100.8,1.19,0.0753,0.788,0
7/21/2017,6:30, ,0,SD1,0,6.2,0,84.14,0,2.46,9.81,0.5,0.5,57.3,0,5.07,0,7.76,0,-63.5,20.918,0,3036.4,1.59,0,33.39,100.35,1.19,0.0706,0.739,0
7/21/2017,6:45, ,0,SD1,0,6.2,0,75.02,0,2.52,10.05,0.53,0.53,56.7,0,5.02,0,7.76,0,-63.6,20.874,0,3046.7,1.59,0,33.27,100,1.192,0.0659,0.692,0
7/21/2017,7:00, ,0,SD1,0,6.2,0,82.33,0,2.62,10.41,0.6,0.6,56.1,0,4.97,0,7.77,0,-64,20.814,0,3061.5,1.6,0,33.22,99.82,1.181,0.0615,0.646,0
7/21/2017,7:15, ,0,SD1,0,6.2,0,79.06,0,2.76,10.98,0.63,0.63,55.4,0,4.92,0,7.77,0,-64.2,20.755,0,3077.3,1.61,0,32.98,99.11,1.19,0.0572,0.603,0
7/21/2017,7:30, ,0,SD1,0,6.2,0,79.97,0,3.02,12.01,0.71,0.71,54.6,0,4.85,0,7.77,0,-64.2,20.69,0,3093.3,1.62,0,33.1,99.48,1.189,0.0534,0.564,0
7/21/2017,7:45, ,0,SD1,0,6.2,0,83.94,0,3.1,12.35,0.72,0.72,53.9,0,4.79,0,7.77,0,-64.3,20.668,0,3108.1,1.63,0,33.29,100.04,1.191,0.0509,0.538,0
7/21/2017,8:00, ,0,SD1,0,6.2,0,88.18,0,3.44,13.69,0.79,0.79,53.4,0,4.75,0,7.78,0,-64.6,20.651,0,3126.2,1.64,0,33.3,100.06,1.181,0.0493,0.522,0
7/21/2017,8:15, ,0,SD1,0,6.2,0,81.58,0,3.89,15.52,0.84,0.84,52.7,0,4.69,0,7.78,0,-64.6,20.65,0,3139.3,1.64,0,33.45,100.53,1.191,0.0488,0.517,0
7/21/2017,8:30, ,0,SD1,0,6.2,0,81.48,0,3.29,13.09,0.69,0.69,50.1,0,4.45,0,7.76,0,-63.6,20.678,0,3138.2,1.64,0,34.71,104.29,1.19,0.0512,0.541,0
7/21/2017,8:45, ,0,SD1,0,6.2,0,83.95,0,3.45,13.75,0.72,0.72,51.2,0,4.55,0,7.76,0,-63.8,20.749,0,3140.9,1.64,0,34.49,103.63,1.191,0.0564,0.594,0
7/21/2017,9:00, ,0,SD1,0,6.2,0,50.97,0,1.47,5.82,0.25,0.25,73.4,0,6.42,0,7.8,0,-65.8,21.489,0,2928.2,1.53,0,37.5,112.67,1.183,0.0639,0.672,0
7/21/2017,9:15, ,0,SD1,0,6.2,0,46.91,0,1.4,5.56,0.23,0.23,74.3,0,6.5,0,7.79,0,-65.7,21.51,0,2920.8,1.52,0,37.69,113.25,1.19,0.073,0.765,0
7/21/2017,9:30, ,0,SD1,0,6.2,0,57.41,0,1.33,5.25,0.25,0.25,74.8,0,6.53,0,7.79,0,-65.8,21.603,0,2926.7,1.52,0,35.87,107.79,1.19,0.0837,0.874,0
7/21/2017,9:45, ,0,SD1,0,6.2,0,62.11,0,1.34,5.32,0.27,0.27,75.1,0,6.56,0,7.79,0,-65.5,21.61,0,2940.1,1.53,0,34.7,104.28,1.191,0.0945,0.984,0
7/21/2017,10:00, ,0,SD1,0,6.2,0,63.23,0,1.31,5.18,0.26,0.26,75.1,0,6.55,0,7.78,0,-65.2,21.645,0,2961.1,1.54,0,34.28,103.03,1.183,0.1052,1.094,0
7/21/2017,10:15, ,0,SD1,0,6.2,0,73.03,0,1.32,5.24,0.29,0.29,75.3,0,6.56,0,7.78,0,-65,21.689,0,2967.4,1.55,0,32.33,97.17,1.19,0.1164,1.208,0
7/21/2017,10:30, ,0,SD1,0,6.2,0,78.22,0,1.29,5.12,0.28,0.28,76.2,0,6.63,0,7.78,0,-65.1,21.757,0,2974.2,1.55,0,30.73,92.38,1.19,0.1277,1.324,0
7/21/2017,10:45, ,0,SD1,0,6.2,0,101.46,0,1.29,5.1,0.31,0.31,76.7,0,6.67,0,7.78,0,-65.1,21.82,0,2979.2,1.55,0,30.19,90.75,1.191,0.1383,1.432,0
7/21/2017,11:00, ,0,SD1,0,6.2,0,84.51,0,1.25,4.96,0.29,0.29,77.6,0,6.73,0,7.79,0,-65.3,21.909,0,2995.4,1.56,0,28.92,86.94,1.181,0.1491,1.543,0
7/21/2017,11:15, ,0,SD1,0,6.2,0,102.22,0,1.2,4.74,0.3,0.3,78,0,6.76,0,7.78,0,-64.7,21.962,0,3016,1.57,0,28.07,84.39,1.19,0.159,1.644,0
7/21/2017,11:30, ,0,SD1,0,6.2,0,99.67,0,1.17,4.63,0.27,0.27,78.6,0,6.8,0,7.77,0,-64.3,22.057,0,3049.1,1.59,0,27.38,82.31,1.19,0.1681,1.737,0
7/21/2017,11:45, ,0,SD1,0,6.2,0,107.77,0,1.12,4.44,0.33,0.33,79.1,0,6.83,0,7.76,0,-63.8,22.153,0,3092.4,1.62,0,26.45,79.52,1.193,0.1751,1.809,0
7/21/2017,12:00, ,0,SD1,0,6.2,0,93.85,0,1.09,4.31,0.25,0.25,79.3,0,6.84,0,7.75,0,-63.4,22.224,0,3111.5,1.63,0,27.12,81.53,1.182,0.1816,1.875,0
7/21/2017,12:15, ,0,SD1,0,6.2,0,83.62,0,1.07,4.23,0.25,0.25,79.8,0,6.86,0,7.73,0,-62.1,22.363,0,3209.6,1.68,0,26.11,78.52,1.19,0.1868,1.928,0
7/21/2017,12:30, ,0,SD1,0,6.2,0,83.42,0,0.99,3.9,0.25,0.25,80,0,6.87,0,7.72,0,-61.5,22.423,0,3261.8,1.71,0,25.95,78.04,1.189,0.1907,1.968,0
7/21/2017,12:45, ,0,SD1,0,6.2,0,72.18,0,1,3.94,0.24,0.24,79.4,0,6.81,0,7.71,0,-60.7,22.444,0,3301.5,1.73,0,25.5,76.67,1.192,0.1935,1.997,0
7/21/2017,13:00, ,0,SD1,0,6.2,0,67.21,0,1,3.96,0.25,0.25,79.5,0,6.82,0,7.7,0,-60.4,22.477,0,3324.2,1.74,0,26.25,78.93,1.193,0.195,2.012,0
7/21/2017,13:15, ,0,SD1,0,6.2,0,49.56,0,0.97,3.82,0.22,0.22,79.5,0,6.82,0,7.7,0,-60.2,22.5,0,3346,1.75,0,26.4,79.38,1.193,0.1959,2.022,0
7/21/2017,13:30, ,0,SD1,0,6.2,0,55.32,0,0.89,3.52,0.22,0.22,78.3,0,6.71,0,7.69,0,-59.6,22.485,0,3346.7,1.76,0,26.34,79.2,1.184,0.1957,2.019,0
7/21/2017,13:45, ,0,SD1,0,6.2,0,55.29,0,0.96,3.81,0.21,0.21,78.6,0,6.74,0,7.69,0,-59.6,22.488,0,3351.6,1.76,0,25.96,78.07,1.191,0.1943,2.005,0
7/21/2017,14:00, ,0,SD1,0,6.2,0,53.75,0,1.03,4.07,0.24,0.25,78,0,6.69,0,7.7,0,-60.3,22.465,0,3283.7,1.72,0,27.06,81.34,1.19,0.1924,1.986,0
7/21/2017,14:15, ,0,SD1,0,6.2,0,49.9,0,1,3.93,0.19,0.19,77.5,0,6.65,0,7.7,0,-60.3,22.451,0,3260.2,1.71,0,27.14,81.6,1.193,0.1896,1.957,0
7/21/2017,14:30, ,0,SD1,0,6.2,0,53.98,0,1.04,4.12,0.21,0.21,77.6,0,6.66,0,7.71,0,-60.8,22.489,0,3216.1,1.68,0,28.03,84.26,1.18,0.1865,1.925,0
7/21/2017,14:45, ,0,SD1,0,6.2,0,51.98,0,1.12,4.43,0.21,0.21,78.5,0,6.71,0,7.73,0,-61.9,22.683,0,3155.1,1.65,0,29.22,87.83,1.19,0.1822,1.881,0
7/21/2017,15:00, ,0,SD1,0,6.2,0,53.63,0,1.11,4.38,0.22,0.22,77.7,0,6.63,0,7.73,0,-62,22.783,0,3118,1.63,0,29.88,89.81,1.189,0.1771,1.83,0
7/21/2017,15:15, ,0,SD1,0,6.2,0,52.85,0,1.15,4.57,0.22,0.22,78.1,0,6.63,0,7.74,0,-63,23.069,0,3098.5,1.62,0,29.89,89.85,1.193,0.1715,1.772,0
7/21/2017,15:30, ,0,SD1,0,6.2,0,56.21,0,1.19,4.72,0.2,0.2,78.9,0,6.66,0,7.76,0,-63.9,23.36,0,3073.8,1.6,0,30.15,90.62,1.182,0.1654,1.71,0
7/21/2017,15:45, ,0,SD1,0,6.2,0,59.02,0,1.24,4.92,0.24,0.24,78.7,0,6.63,0,7.76,0,-64,23.45,0,3051.3,1.59,0,30.43,91.48,1.19,0.1588,1.642,0
7/21/2017,16:00, ,0,SD1,0,6.2,0,52.07,0,1.31,5.19,0.23,0.23,79,0,6.65,0,7.77,0,-64.3,23.543,0,3040,1.58,0,31.16,93.66,1.189,0.1515,1.568,0
7/21/2017,16:15, ,0,SD1,0,6.2,0,60.13,0,1.25,4.97,0.24,0.24,77.1,0,6.51,0,7.75,0,-63.3,23.324,0,3036.1,1.58,0,30.78,92.51,1.192,0.1442,1.493,0
7/21/2017,16:30, ,0,SD1,0,6.2,0,59.36,0,1.29,5.1,0.23,0.23,76.2,0,6.44,0,7.75,0,-63.5,23.329,0,3022.2,1.57,0,31.03,93.25,1.192,0.1368,1.417,0
7/21/2017,16:45, ,0,SD1,0,6.2,0,61.47,0,1.36,5.37,0.25,0.25,76.4,0,6.42,0,7.77,0,-64.4,23.564,0,3007.8,1.57,0,31.72,95.34,1.193,0.1296,1.344,0
7/21/2017,17:00, ,0,SD1,0,6.2,0,59.74,0,1.41,5.58,0.26,0.26,76.4,0,6.4,0,7.78,0,-65,23.759,0,3000.3,1.56,0,32.11,96.5,1.182,0.1227,1.274,0
7/21/2017,17:15, ,0,SD1,0,6.2,0,61.54,0,1.51,5.98,0.31,0.31,76.3,0,6.38,0,7.78,0,-65.5,23.874,0,2997.5,1.56,0,32.34,97.21,1.19,0.1166,1.211,0
7/21/2017,17:30, ,0,SD1,0,6.2,0,67.03,0,1.5,5.95,0.31,0.31,75.7,0,6.33,0,7.79,0,-65.5,23.931,0,2996.5,1.56,0,32.64,98.09,1.19,0.1115,1.159,0
7/21/2017,17:45, ,0,SD1,0,6.2,0,65.27,0,1.6,6.36,0.29,0.29,75.1,0,6.27,0,7.78,0,-65.4,23.939,0,2996.6,1.56,0,32.69,98.25,1.192,0.107,1.113,0
7/21/2017,18:00, ,0,SD1,0,6.2,0,59.05,0,1.77,7.02,0.35,0.35,74.3,0,6.21,0,7.78,0,-65.3,23.933,0,2996.9,1.56,0,33,99.19,1.183,0.1039,1.081,0
7/21/2017,18:15, ,0,SD1,0,6.2,0,57.03,0,1.62,6.44,0.31,0.31,72.3,0,6.05,0,7.77,0,-64.8,23.916,0,2998.2,1.56,0,33.54,100.8,1.19,0.1022,1.064,0
7/21/2017,18:30, ,0,SD1,0,6.2,0,57.82,0,1.7,6.73,0.32,0.33,71.4,0,5.97,0,7.76,0,-64.3,23.867,0,2998.5,1.56,0,33.01,99.2,1.19,0.1021,1.063,0
7/21/2017,18:45, ,0,SD1,0,6.2,0,60.81,0,1.58,6.28,0.28,0.28,72.6,0,6.08,0,7.77,0,-64.6,23.798,0,2998.1,1.56,0,33.37,100.28,1.193,0.104,1.082,0
7/21/2017,19:00, ,0,SD1,0,6.2,0,51.88,0,1.29,5.1,0.24,0.24,76.8,0,6.57,0,7.78,0,-64.8,22.64,0,2977.1,1.55,0,34.77,104.48,1.193,0.1073,1.115,0
7/21/2017,19:15, ,0,SD1,0,6.2,0,49.67,0,1.27,5.02,0.22,0.22,77.2,0,6.62,0,7.78,0,-65.1,22.558,0,2975.7,1.55,0,35.41,106.41,1.193,0.1126,1.17,0
7/21/2017,19:30, ,0,SD1,0,6.2,0,49.27,0,1.28,5.08,0.25,0.25,77.3,0,6.63,0,7.78,0,-65.2,22.529,0,2979,1.55,0,35.25,105.93,1.192,0.1191,1.237,0
7/21/2017,19:45, ,0,SD1,0,6.2,0,49.48,0,1.27,5.03,0.25,0.25,77.6,0,6.66,0,7.78,0,-65.1,22.466,0,2988.9,1.56,0,34.65,104.13,1.193,0.1267,1.314,0
7/21/2017,20:00, ,0,SD1,0,6.2,0,52.52,0,1.19,4.69,0.21,0.21,78.5,0,6.74,0,7.78,0,-65.2,22.473,0,3017,1.57,0,32.86,98.77,1.193,0.1355,1.404,0
7/21/2017,20:15, ,0,SD1,0,6.2,0,59.11,0,1.15,4.55,0.24,0.24,79,0,6.78,0,7.77,0,-64.6,22.516,0,3048.8,1.59,0,31.19,93.73,1.193,0.1449,1.5,0
7/21/2017,20:30, ,0,SD1,0,6.2,0,60.91,0,1.11,4.38,0.23,0.23,79.4,0,6.81,0,7.77,0,-64.3,22.55,0,3074.2,1.6,0,30.26,90.95,1.181,0.1546,1.6,0
7/21/2017,20:45, ,0,SD1,0,6.2,0,75.67,0,1.1,4.34,0.22,0.22,79.9,0,6.85,0,7.76,0,-63.9,22.573,0,3118.4,1.63,0,28.76,86.47,1.19,0.1639,1.694,0
7/21/2017,21:00, ,0,SD1,0,6.2,0,71.36,0,1.07,4.22,0.27,0.27,80.2,0,6.86,0,7.75,0,-63.4,22.595,0,3149.6,1.65,0,27.58,82.93,1.188,0.1735,1.793,0
7/21/2017,21:15, ,0,SD1,0,6.2,0,79.79,0,1.06,4.21,0.27,0.27,80.1,0,6.86,0,7.74,0,-62.6,22.597,0,3183.4,1.66,0,26.56,79.86,1.192,0.183,1.889,0
