Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,WiperPosV,Pressbara,Depth,F_Depth
7/6/2017,17:15, ,0,SD1,0,5.3,0,66.34,0,1.6,6.39,0.29,0.29,77.6,0,6.63,0,7.78,0,-64.7,22.851,0,2558.8,1.32,0,32.55,97.42,1.181,0.1259,1.316,0
7/6/2017,17:30, ,0,SD1,0,5.3,0,62.44,0,1.67,6.67,0.28,0.29,77,0,6.56,0,7.78,0,-64.7,22.941,0,2557.6,1.32,0,32.91,98.49,1.181,0.122,1.276,0
7/6/2017,17:45, ,0,SD1,0,5.3,0,68.76,0,1.71,6.83,0.29,0.29,76.1,0,6.48,0,7.78,0,-64.5,23.001,0,2558.5,1.32,0,32.97,98.69,1.192,0.1188,1.244,0
7/6/2017,18:00, ,0,SD1,0,5.3,0,65.8,0,1.81,7.21,0.28,0.28,75.2,0,6.4,0,7.77,0,-64.2,23.048,0,2560.4,1.32,0,33.11,99.1,1.191,0.1163,1.218,0
7/6/2017,18:15, ,0,SD1,0,5.3,0,65.94,0,1.89,7.53,0.3,0.3,74.8,0,6.36,0,7.78,0,-64.3,23.073,0,2561.8,1.32,0,33.74,100.97,1.188,0.1151,1.206,0
7/6/2017,18:30, ,0,SD1,0,5.3,0,69.82,0,1.83,7.29,0.28,0.29,73.7,0,6.27,0,7.77,0,-63.8,23.052,0,2562.1,1.32,0,33.52,100.34,1.189,0.115,1.205,0
7/6/2017,18:45, ,0,SD1,0,5.3,0,68.13,0,1.73,6.91,0.26,0.26,73.4,0,6.26,0,7.77,0,-63.7,22.944,0,2560.2,1.32,0,32.34,96.78,1.18,0.1164,1.219,0
7/6/2017,19:00, ,0,SD1,0,5.3,0,58.11,0,1.51,6.02,0.24,0.25,77.5,0,6.71,0,7.78,0,-64.7,22.11,0,2552.4,1.32,0,33.82,101.24,1.189,0.1185,1.24,0
7/6/2017,19:15, ,0,SD1,0,5.3,0,54.23,0,1.37,5.47,0.23,0.23,80.1,0,7.01,0,7.8,0,-65.8,21.552,0,2544.4,1.32,0,35.16,105.23,1.193,0.1223,1.279,0
7/6/2017,19:30, ,0,SD1,0,5.3,0,52.65,0,1.4,5.57,0.22,0.23,80.3,0,7.04,0,7.8,0,-65.8,21.493,0,2543.8,1.32,0,35.36,105.83,1.193,0.1266,1.323,0
7/6/2017,19:45, ,0,SD1,0,5.3,0,50.14,0,1.38,5.49,0.24,0.24,80.3,0,7.04,0,7.8,0,-65.8,21.475,0,2549.2,1.32,0,35.22,105.43,1.187,0.1318,1.376,0
7/6/2017,20:00, ,0,SD1,0,5.3,0,55.19,0,1.34,5.33,0.25,0.26,80.7,0,7.08,0,7.8,0,-65.7,21.457,0,2563.9,1.33,0,34.52,103.33,1.19,0.1372,1.431,0
7/6/2017,20:15, ,0,SD1,0,5.3,0,52.56,0,1.28,5.12,0.22,0.23,81.7,0,7.16,0,7.8,0,-65.8,21.482,0,2587.5,1.34,0,33.58,100.52,1.192,0.1437,1.498,0
7/6/2017,20:30, ,0,SD1,0,5.3,0,55.09,0,1.28,5.08,0.23,0.23,81.7,0,7.15,0,7.8,0,-65.6,21.539,0,2594.1,1.34,0,32.9,98.48,1.191,0.1506,1.568,0
7/6/2017,20:45, ,0,SD1,0,5.3,0,55.99,0,1.28,5.08,0.25,0.26,82.1,0,7.19,0,7.8,0,-65.6,21.556,0,2608.1,1.35,0,32.28,96.6,1.185,0.158,1.644,0
7/6/2017,21:00, ,0,SD1,0,5.3,0,54.25,0,1.25,4.97,0.19,0.19,82.2,0,7.2,0,7.8,0,-65.3,21.56,0,2620,1.36,0,31.96,95.64,1.189,0.1652,1.718,0
7/6/2017,21:15, ,0,SD1,0,5.3,0,55.83,0,1.26,5,0.24,0.25,82.4,0,7.2,0,7.79,0,-64.9,21.603,0,2639.8,1.37,0,31.21,93.41,1.193,0.1726,1.793,0
7/6/2017,21:30, ,0,SD1,0,5.3,0,68.05,0,1.24,4.92,0.25,0.26,82.7,0,7.22,0,7.79,0,-64.7,21.626,0,2654.2,1.38,0,30.74,91.98,1.192,0.1792,1.86,0
7/6/2017,21:45, ,0,SD1,0,5.3,0,62.51,0,1.23,4.92,0.24,0.25,83,0,7.25,0,7.78,0,-64.5,21.668,0,2672.6,1.39,0,30.03,89.87,1.188,0.186,1.93,0
7/6/2017,22:00, ,0,SD1,0,5.3,0,54.14,0,1.18,4.69,0.27,0.28,83.2,0,7.27,0,7.78,0,-64.3,21.657,0,2688.4,1.39,0,29.27,87.57,1.19,0.1922,1.994,0
7/6/2017,22:15, ,0,SD1,0,5.3,0,69.1,0,1.19,4.75,0.27,0.28,83.4,0,7.28,0,7.77,0,-63.9,21.691,0,2706,1.4,0,28.2,84.37,1.181,0.1985,2.058,0
7/6/2017,22:30, ,0,SD1,0,5.3,0,58.72,0,1.18,4.69,0.24,0.25,83.7,0,7.3,0,7.77,0,-63.7,21.692,0,2717.5,1.41,0,27.97,83.69,1.189,0.2039,2.114,0
7/6/2017,22:45, ,0,SD1,0,5.3,0,60.73,0,1.16,4.61,0.25,0.26,84,0,7.33,0,7.76,0,-63.4,21.704,0,2737.9,1.42,0,27.21,81.4,1.192,0.2089,2.164,0
7/6/2017,23:00, ,0,SD1,0,5.3,0,59.4,0,1.18,4.7,0.26,0.26,84.3,0,7.35,0,7.76,0,-63.1,21.728,0,2756.3,1.43,0,26.78,80.1,1.192,0.2132,2.208,0
7/6/2017,23:15, ,0,SD1,0,5.3,0,57.81,0,1.22,4.87,0.27,0.27,84.2,0,7.34,0,7.75,0,-62.8,21.724,0,2769.2,1.44,0,27.03,80.86,1.188,0.2172,2.249,0
7/6/2017,23:30, ,0,SD1,0,5.3,0,50.19,0,1.22,4.88,0.28,0.29,84.6,0,7.37,0,7.74,0,-62.2,21.77,0,2802.9,1.46,0,26.34,78.79,1.19,0.2203,2.281,0
7/6/2017,23:45, ,0,SD1,0,5.3,0,55.29,0,1.22,4.87,0.27,0.27,84.8,0,7.39,0,7.74,0,-62.2,21.732,0,2803.7,1.46,0,26.13,78.15,1.194,0.2229,2.308,0
7/7/2017,0:00, ,0,SD1,0,5.3,0,52.04,0,1.16,4.63,0.26,0.26,84.6,0,7.38,0,7.73,0,-61.6,21.736,0,2812.8,1.46,0,25.71,76.88,1.192,0.2247,2.326,0
7/7/2017,0:15, ,0,SD1,0,5.3,0,52.77,0,1.2,4.77,0.27,0.27,84.6,0,7.38,0,7.73,0,-61.5,21.706,0,2809.7,1.46,0,25.81,77.21,1.186,0.226,2.339,0
7/7/2017,0:30, ,0,SD1,0,5.3,0,51.66,0,1.09,4.35,0.23,0.24,83.1,0,7.25,0,7.72,0,-60.8,21.689,0,2805.3,1.46,0,26.01,77.8,1.189,0.2262,2.341,0
7/7/2017,0:45, ,0,SD1,0,5.3,0,48.77,0,1.16,4.61,0.28,0.28,82.8,0,7.23,0,7.72,0,-60.9,21.656,0,2805.3,1.46,0,26.26,78.53,1.193,0.2255,2.334,0
7/7/2017,1:00, ,0,SD1,0,5.3,0,47.26,0,1.21,4.82,0.28,0.28,82.8,0,7.23,0,7.72,0,-60.8,21.632,0,2805.1,1.46,0,26.38,78.92,1.193,0.2242,2.321,0
7/7/2017,1:15, ,0,SD1,0,5.3,0,48.75,0,1.22,4.86,0.26,0.27,81.6,0,7.13,0,7.71,0,-60.4,21.615,0,2799.6,1.45,0,26.44,79.08,1.188,0.2221,2.299,0
7/7/2017,1:30, ,0,SD1,0,5.3,0,49.39,0,1.2,4.79,0.25,0.25,82.1,0,7.19,0,7.73,0,-61.2,21.525,0,2784.9,1.45,0,27.49,82.23,1.19,0.2191,2.269,0
7/7/2017,1:45, ,0,SD1,0,5.3,0,49.39,0,1.19,4.76,0.21,0.22,81.3,0,7.12,0,7.72,0,-61,21.461,0,2770.6,1.44,0,28.02,83.82,1.194,0.2149,2.225,0
7/7/2017,2:00, ,0,SD1,0,5.3,0,52.67,0,1.2,4.79,0.25,0.26,80.6,0,7.08,0,7.73,0,-61.5,21.337,0,2739.8,1.42,0,28.44,85.09,1.193,0.2101,2.176,0
7/7/2017,2:15, ,0,SD1,0,5.3,0,52.54,0,1.2,4.79,0.27,0.27,78.9,0,6.94,0,7.73,0,-61.2,21.246,0,2713.3,1.41,0,28.9,86.46,1.186,0.2044,2.118,0
7/7/2017,2:30, ,0,SD1,0,5.3,0,56.67,0,1.24,4.92,0.24,0.24,79,0,6.97,0,7.75,0,-62.4,21.054,0,2684.3,1.39,0,29.74,88.99,1.189,0.1975,2.047,0
7/7/2017,2:45, ,0,SD1,0,5.3,0,57.19,0,1.24,4.95,0.25,0.25,78.3,0,6.93,0,7.74,0,-62.1,20.994,0,2675.2,1.39,0,30.24,90.49,1.193,0.1897,1.968,0
7/7/2017,3:00, ,0,SD1,0,5.3,0,66.61,0,1.26,5.03,0.24,0.24,77.5,0,6.86,0,7.74,0,-62.2,20.945,0,2661.2,1.38,0,30.41,91,1.193,0.1813,1.882,0
7/7/2017,3:15, ,0,SD1,0,5.3,0,58.12,0,1.29,5.12,0.24,0.24,76,0,6.74,0,7.74,0,-62,20.91,0,2646.1,1.37,0,30.57,91.47,1.187,0.1721,1.788,0
7/7/2017,3:30, ,0,SD1,0,5.3,0,66.58,0,1.32,5.25,0.26,0.26,74.6,0,6.62,0,7.74,0,-61.7,20.82,0,2630.5,1.36,0,30.75,92.01,1.19,0.1626,1.691,0
7/7/2017,3:45, ,0,SD1,0,5.3,0,67.24,0,1.38,5.5,0.27,0.27,73.2,0,6.51,0,7.73,0,-61.5,20.737,0,2617.4,1.36,0,30.95,92.62,1.193,0.1536,1.599,0
7/7/2017,4:00, ,0,SD1,0,5.3,0,63.03,0,1.42,5.67,0.3,0.3,72.4,0,6.44,0,7.73,0,-61.5,20.659,0,2607.2,1.35,0,31.2,93.37,1.192,0.1448,1.509,0
7/7/2017,4:15, ,0,SD1,0,5.3,0,65.41,0,1.47,5.85,0.29,0.29,71.1,0,6.34,0,7.74,0,-61.6,20.599,0,2599.6,1.35,0,31.39,93.93,1.186,0.1367,1.426,0
7/7/2017,4:30, ,0,SD1,0,5.3,0,75.02,0,1.53,6.12,0.28,0.29,70.1,0,6.25,0,7.74,0,-61.7,20.571,0,2593.3,1.34,0,31.63,94.66,1.19,0.1285,1.342,0
7/7/2017,4:45, ,0,SD1,0,5.3,0,70.86,0,1.59,6.33,0.29,0.29,68.6,0,6.12,0,7.74,0,-61.8,20.594,0,2588.9,1.34,0,31.67,94.79,1.194,0.1207,1.263,0
7/7/2017,5:00, ,0,SD1,0,5.3,0,77.65,0,1.72,6.87,0.36,0.36,67.1,0,5.98,0,7.73,0,-61.5,20.621,0,2588.4,1.34,0,31.88,95.42,1.192,0.1139,1.193,0
7/7/2017,5:15, ,0,SD1,0,5.3,0,79.07,0,1.81,7.22,0.36,0.36,65,0,5.79,0,7.72,0,-60.9,20.668,0,2595.6,1.34,0,32,95.78,1.188,0.1074,1.126,0
7/7/2017,5:30, ,0,SD1,0,5.3,0,83.52,0,2.02,8.05,0.37,0.38,62.5,0,5.56,0,7.71,0,-60.3,20.723,0,2610.4,1.35,0,31.81,95.19,1.19,0.1016,1.067,0
7/7/2017,5:45, ,0,SD1,0,5.3,0,85.93,0,2.23,8.88,0.43,0.43,60.5,0,5.38,0,7.71,0,-60.2,20.741,0,2636.9,1.37,0,32.13,96.17,1.182,0.0955,1.005,0
7/7/2017,6:00, ,0,SD1,0,5.3,0,89.12,0,2.6,10.39,0.45,0.45,59.1,0,5.26,0,7.71,0,-60.2,20.714,0,2670.2,1.39,0,32.83,98.24,1.19,0.0906,0.955,0
7/7/2017,6:15, ,0,SD1,0,5.3,0,87.24,0,2.71,10.81,0.5,0.51,57.8,0,5.14,0,7.71,0,-60.1,20.693,0,2699.4,1.4,0,33.14,99.17,1.193,0.0855,0.902,0
7/7/2017,6:30, ,0,SD1,0,5.3,0,81.32,0,3.01,12.02,0.54,0.55,56.5,0,5.03,0,7.71,0,-60,20.676,0,2727.3,1.42,0,33.36,99.84,1.192,0.0808,0.854,0
7/7/2017,6:45, ,0,SD1,0,5.3,0,87.96,0,3.05,12.18,0.55,0.56,55.4,0,4.93,0,7.71,0,-60,20.669,0,2751.5,1.43,0,33.52,100.32,1.187,0.0756,0.801,0
7/7/2017,7:00, ,0,SD1,0,5.3,0,91.94,0,3.19,12.74,0.61,0.61,54.7,0,4.87,0,7.71,0,-60.1,20.656,0,2775.1,1.44,0,33.59,100.54,1.191,0.071,0.754,0
7/7/2017,7:15, ,0,SD1,0,5.3,0,102.54,0,3.35,13.39,0.61,0.61,53.5,0,4.76,0,7.71,0,-60.1,20.662,0,2805.4,1.46,0,33.54,100.38,1.182,0.067,0.713,0
7/7/2017,7:30, ,0,SD1,0,5.3,0,102.19,0,3.61,14.42,0.68,0.68,52.7,0,4.69,0,7.71,0,-60.3,20.684,0,2835.5,1.48,0,33.64,100.7,1.189,0.0628,0.67,0
7/7/2017,7:45, ,0,SD1,0,5.3,0,91.91,0,3.8,15.17,0.72,0.73,51.7,0,4.6,0,7.72,0,-60.4,20.702,0,2869,1.49,0,33.73,100.96,1.193,0.0593,0.634,0
7/7/2017,8:00, ,0,SD1,0,5.3,0,96.91,0,3.98,15.9,0.8,0.8,50.4,0,4.48,0,7.71,0,-60.3,20.745,0,2904.3,1.51,0,33.87,101.39,1.193,0.0555,0.595,0
7/7/2017,8:15, ,0,SD1,0,5.3,0,104.64,0,4.22,16.86,0.83,0.84,49.1,0,4.36,0,7.71,0,-59.9,20.79,0,2932.1,1.53,0,34.06,101.94,1.187,0.0528,0.568,0
7/7/2017,8:30, ,0,SD1,0,5.3,0,105.1,0,4.51,18.01,0.89,0.9,47.9,0,4.24,0,7.7,0,-59.7,20.853,0,2972.3,1.55,0,33.96,101.63,1.19,0.05,0.539,0
7/7/2017,8:45, ,0,SD1,0,5.3,0,100.45,0,5.15,20.58,0.96,0.97,46.6,0,4.12,0,7.7,0,-59.4,20.907,0,3000.6,1.57,0,34.44,103.1,1.182,0.0502,0.541,0
7/7/2017,9:00, ,0,SD1,0,5.3,0,97.49,0,5.54,22.12,1.07,1.07,45.5,0,4.03,0,7.69,0,-59.1,20.878,0,3035.5,1.59,0,34.77,104.07,1.189,0.0502,0.541,0
7/7/2017,9:15, ,0,SD1,0,5.3,0,95.67,0,4.92,19.68,0.93,0.93,45.2,0,3.99,0,7.69,0,-58.8,21.04,0,3017.8,1.58,0,35.28,105.61,1.193,0.0532,0.572,0
7/7/2017,9:30, ,0,SD1,0,5.3,0,86.54,0,4.69,18.73,0.92,0.92,44.7,0,3.95,0,7.68,0,-58.5,21.043,0,3001.1,1.57,0,35.46,106.16,1.192,0.0583,0.624,0
7/7/2017,9:45, ,0,SD1,0,5.3,0,58.99,0,1.61,6.44,0.28,0.28,72.5,0,6.39,0,7.79,0,-65.1,21.158,0,2554.4,1.32,0,36.98,110.7,1.188,0.0653,0.696,0
7/7/2017,10:00, ,0,SD1,0,5.3,0,58.79,0,1.47,5.86,0.22,0.22,75.2,0,6.62,0,7.81,0,-66,21.21,0,2528.4,1.31,0,37.76,113.04,1.19,0.0737,0.782,0
7/7/2017,10:15, ,0,SD1,0,5.3,0,65.15,0,1.45,5.77,0.26,0.26,75.9,0,6.67,0,7.81,0,-66.3,21.355,0,2533.7,1.31,0,36.55,109.41,1.181,0.0832,0.879,0
7/7/2017,10:30, ,0,SD1,0,5.3,0,65.95,0,1.49,5.95,0.24,0.25,78.9,0,6.81,0,7.82,0,-66.9,22.281,0,2545.2,1.31,0,34.6,103.57,1.189,0.0932,0.982,0
7/7/2017,10:45, ,0,SD1,0,5.3,0,67.46,0,1.48,5.9,0.3,0.3,78.6,0,6.83,0,7.82,0,-66.7,21.935,0,2549.3,1.32,0,34.64,103.67,1.192,0.1033,1.084,0
7/7/2017,11:00, ,0,SD1,0,5.3,0,63.54,0,1.4,5.58,0.25,0.25,79.2,0,6.9,0,7.82,0,-66.5,21.767,0,2553.9,1.32,0,34.54,103.38,1.191,0.113,1.184,0
7/7/2017,11:15, ,0,SD1,0,5.4,0,72,0,1.37,5.47,0.24,0.25,78.6,0,6.89,0,7.81,0,-65.8,21.429,0,2560.6,1.32,0,32.66,97.76,1.186,0.1234,1.29,0
7/7/2017,11:30, ,0,SD1,0,5.3,0,76.47,0,1.36,5.43,0.27,0.27,78.6,0,6.91,0,7.8,0,-65.6,21.339,0,2569.2,1.33,0,31.81,95.19,1.19,0.1333,1.392,0
7/7/2017,11:45, ,0,SD1,0,5.3,0,83.76,0,1.34,5.33,0.29,0.29,78.8,0,6.92,0,7.8,0,-65.2,21.361,0,2581.6,1.34,0,30.73,91.94,1.18,0.143,1.49,0
7/7/2017,12:00, ,0,SD1,0,5.3,0,77.57,0,1.3,5.16,0.27,0.27,79.9,0,6.99,0,7.79,0,-64.9,21.53,0,2611.1,1.35,0,29.91,89.5,1.189,0.1514,1.576,0
7/7/2017,12:15, ,0,SD1,0,5.3,0,79.48,0,1.28,5.11,0.27,0.28,80,0,7,0,7.78,0,-64.6,21.541,0,2623.5,1.36,0,29.56,88.46,1.192,0.1598,1.663,0
7/7/2017,12:30, ,0,SD1,0,5.4,0,77.33,0,1.29,5.15,0.27,0.27,80.3,0,7.02,0,7.78,0,-64.4,21.635,0,2634.8,1.36,0,29.35,87.83,1.191,0.1669,1.735,0
7/7/2017,12:45, ,0,SD1,0,5.3,0,74.32,0,1.31,5.24,0.27,0.27,80.8,0,7.05,0,7.77,0,-64,21.736,0,2650.8,1.37,0,28.96,86.66,1.187,0.1732,1.799,0
7/7/2017,13:00, ,0,SD1,0,5.3,0,72.17,0,1.26,5.02,0.25,0.26,81.1,0,7.07,0,7.77,0,-63.5,21.781,0,2673.2,1.39,0,28.5,85.28,1.19,0.1783,1.852,0
7/7/2017,13:15, ,0,SD1,0,5.3,0,77.09,0,1.28,5.09,0.28,0.28,81.5,0,7.09,0,7.76,0,-63.1,21.89,0,2689.8,1.39,0,28.23,84.47,1.182,0.1824,1.893,0
7/7/2017,13:30, ,0,SD1,0,5.3,0,66.51,0,1.3,5.19,0.28,0.29,81.3,0,7.06,0,7.75,0,-62.7,21.953,0,2693.3,1.4,0,28.65,85.7,1.189,0.1852,1.922,0
7/7/2017,13:45, ,0,SD1,0,5.4,0,64.24,0,1.35,5.38,0.23,0.23,81.3,0,7.07,0,7.74,0,-62.3,21.909,0,2704.3,1.4,0,28.35,84.83,1.192,0.187,1.941,0
7/7/2017,14:00, ,0,SD1,0,5.3,0,58.37,0,1.31,5.21,0.29,0.29,80.8,0,7.02,0,7.73,0,-61.6,21.959,0,2716,1.41,0,28.58,85.5,1.193,0.1879,1.95,0
7/7/2017,14:15, ,0,SD1,0,5.3,0,64.85,0,1.28,5.1,0.29,0.29,80.4,0,6.98,0,7.73,0,-61.7,21.96,0,2714.3,1.41,0,28.56,85.45,1.187,0.188,1.951,0
7/7/2017,14:30, ,0,SD1,0,5.3,0,56.71,0,1.29,5.14,0.25,0.25,80.5,0,6.99,0,7.73,0,-61.7,21.9,0,2707.1,1.4,0,28.77,86.07,1.19,0.1872,1.942,0
7/7/2017,14:45, ,0,SD1,0,5.3,0,64.07,0,1.32,5.27,0.29,0.3,79.1,0,6.87,0,7.73,0,-61.4,21.898,0,2703.8,1.4,0,28.53,85.37,1.182,0.1857,1.928,0
7/7/2017,15:00, ,0,SD1,0,5.3,0,61.25,0,1.27,5.04,0.24,0.25,77.8,0,6.76,0,7.73,0,-61.3,21.902,0,2692,1.4,0,28.91,86.51,1.19,0.1839,1.908,0
7/7/2017,15:15, ,0,SD1,0,5.3,0,58.5,0,1.3,5.2,0.27,0.27,78.6,0,6.83,0,7.74,0,-61.8,21.907,0,2684.9,1.39,0,29.2,87.38,1.193,0.1811,1.881,0
7/7/2017,15:30, ,0,SD1,0,5.3,0,59.93,0,1.31,5.2,0.23,0.24,77.6,0,6.74,0,7.73,0,-61.4,21.979,0,2674.2,1.39,0,29.56,88.44,1.193,0.1776,1.845,0
7/7/2017,15:45, ,0,SD1,0,5.3,0,56.57,0,1.34,5.34,0.26,0.26,79.7,0,6.86,0,7.75,0,-62.5,22.396,0,2659.2,1.38,0,30.9,92.45,1.188,0.1736,1.803,0
7/7/2017,16:00, ,0,SD1,0,5.3,0,56.2,0,1.36,5.42,0.25,0.25,80.4,0,6.87,0,7.77,0,-63.7,22.769,0,2643.1,1.37,0,31.37,93.88,1.19,0.1691,1.758,0
7/7/2017,16:15, ,0,SD1,0,5.4,0,56.57,0,1.44,5.73,0.26,0.26,80.9,0,6.87,0,7.78,0,-64.4,23.152,0,2635.3,1.36,0,31.69,94.83,1.185,0.1644,1.71,0
7/7/2017,16:30, ,0,SD1,0,5.3,0,58.28,0,1.48,5.92,0.27,0.27,80.3,0,6.82,0,7.78,0,-64.5,23.162,0,2630,1.36,0,31.45,94.11,1.19,0.1592,1.657,0
7/7/2017,16:45, ,0,SD1,0,5.4,0,61.27,0,1.42,5.67,0.27,0.28,79.3,0,6.72,0,7.77,0,-64.1,23.177,0,2626.8,1.36,0,31.44,94.08,1.194,0.1536,1.599,0
7/7/2017,17:00, ,0,SD1,0,5.3,0,61.82,0,1.47,5.86,0.29,0.29,78.5,0,6.65,0,7.77,0,-63.9,23.271,0,2617.8,1.35,0,31.35,93.82,1.192,0.1478,1.54,0
7/7/2017,17:15, ,0,SD1,0,5.3,0,63.21,0,1.46,5.81,0.25,0.26,79,0,6.67,0,7.77,0,-64.2,23.411,0,2611.3,1.35,0,32.11,96.09,1.188,0.1419,1.48,0
7/7/2017,17:30, ,0,SD1,0,5.4,0,59.86,0,1.5,5.99,0.24,0.24,78.4,0,6.62,0,7.78,0,-64.4,23.455,0,2608.2,1.35,0,32.39,96.92,1.19,0.1362,1.422,0
7/7/2017,17:45, ,0,SD1,0,5.3,0,62.26,0,1.6,6.39,0.27,0.28,77.7,0,6.55,0,7.78,0,-64.8,23.553,0,2606.9,1.35,0,32.67,97.77,1.184,0.1307,1.366,0
7/7/2017,18:00, ,0,SD1,0,5.4,0,62.14,0,1.68,6.68,0.29,0.29,77.1,0,6.48,0,7.79,0,-65,23.685,0,2608.4,1.35,0,32.91,98.49,1.19,0.1258,1.315,0
7/7/2017,18:15, ,0,SD1,0,5.3,0,63.17,0,1.81,7.22,0.31,0.31,76.5,0,6.42,0,7.78,0,-65,23.757,0,2610.6,1.35,0,33.01,98.79,1.194,0.122,1.276,0
7/7/2017,18:30, ,0,SD1,0,5.4,0,61.92,0,1.84,7.34,0.3,0.3,75.6,0,6.34,0,7.78,0,-64.8,23.788,0,2612.2,1.35,0,33.14,99.18,1.191,0.1185,1.241,0
7/7/2017,18:45, ,0,SD1,0,5.4,0,63.21,0,1.85,7.39,0.33,0.34,73.8,0,6.2,0,7.76,0,-63.7,23.764,0,2613.1,1.35,0,33.17,99.28,1.188,0.1164,1.219,0
7/7/2017,19:00, ,0,SD1,0,5.3,0,59.98,0,1.87,7.48,0.36,0.37,72.9,0,6.12,0,7.76,0,-63.2,23.746,0,2613.6,1.35,0,33.7,100.87,1.19,0.1156,1.211,0
7/7/2017,19:15, ,0,SD1,0,5.4,0,61.36,0,1.88,7.48,0.3,0.3,73,0,6.13,0,7.76,0,-63.5,23.751,0,2613.7,1.35,0,33.46,100.14,1.182,0.1156,1.211,0
7/7/2017,19:30, ,0,SD1,0,5.3,0,61.38,0,1.8,7.17,0.27,0.28,72.7,0,6.12,0,7.75,0,-63.1,23.601,0,2612.4,1.35,0,32.98,98.71,1.19,0.117,1.226,0
7/7/2017,19:45, ,0,SD1,0,5.4,0,59.03,0,1.48,5.9,0.27,0.27,76.8,0,6.61,0,7.77,0,-64.1,22.413,0,2591.2,1.34,0,33.65,100.71,1.193,0.12,1.256,0
7/7/2017,20:00, ,0,SD1,0,5.4,0,56.81,0,1.4,5.59,0.24,0.24,78.1,0,6.77,0,7.79,0,-64.7,22.038,0,2580.4,1.33,0,34.39,102.93,1.193,0.1243,1.299,0
7/7/2017,20:15, ,0,SD1,0,5.3,0,57.05,0,1.33,5.3,0.24,0.24,78.3,0,6.79,0,7.79,0,-64.8,22.007,0,2581.3,1.33,0,34.42,103.02,1.188,0.1294,1.352,0
7/7/2017,20:30, ,0,SD1,0,5.4,0,52.92,0,1.33,5.32,0.24,0.24,79,0,6.85,0,7.79,0,-64.7,21.991,0,2599.5,1.34,0,33.64,100.68,1.19,0.1351,1.41,0
