Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Depth,F_Depth,WiperPosV
6/8/2017,16:00, ,0,LP,0,5.9,56.56,0,71.1,0,6.41,0,7.84,0,-54.8,20.117,0,1.8152,2.002,0,1.02,0,37.41,105.98,1.83,6.51,0.35,-0.59,1.67,-0.7,1.985,0,1.203
6/8/2017,16:15, ,0,LP,0,5.9,53.29,0,69.8,0,6.31,0,7.84,0,-54.7,20.02,0,1.8176,2.0087,0,1.03,0,37.75,107.02,1.81,6.44,0.41,-0.53,1.66,-0.63,1.931,0,1.207
6/8/2017,16:30, ,0,LP,0,5.9,49.14,0,68.9,0,6.23,0,7.84,0,-54.8,20.003,0,1.832,2.0253,0,1.04,0,38.09,108.03,1.92,6.89,0.39,-0.55,1.77,-0.65,1.872,0,1.196
6/8/2017,16:45, ,0,LP,0,5.9,50.99,0,68.5,0,6.19,0,7.85,0,-55.1,20.024,0,1.8498,2.0441,0,1.05,0,38.67,109.76,2.12,7.67,0.43,-0.52,1.96,-0.62,1.81,0,1.203
6/8/2017,17:00, ,0,LP,0,5.9,45.74,0,68.4,0,6.18,0,7.86,0,-55.7,20.054,0,1.869,2.064,0,1.06,0,39.1,111.07,2.05,7.42,0.42,-0.52,1.9,-0.63,1.747,0,1.202
6/8/2017,17:15, ,0,LP,0,5.9,52.22,0,67.9,0,6.13,0,7.87,0,-56.4,20.049,0,1.8919,2.0895,0,1.07,0,39.77,113.06,2.23,8.14,0.46,-0.48,2.08,-0.58,1.684,0,1.206
6/8/2017,17:30, ,0,LP,0,5.9,47.41,0,67.6,0,6.1,0,7.87,0,-56.5,20.046,0,1.9022,2.1011,0,1.08,0,40.03,113.85,2.42,8.9,0.48,-0.46,2.27,-0.56,1.624,0,1.201
6/8/2017,17:45, ,0,LP,0,5.9,44.61,0,66.5,0,6,0,7.87,0,-56.4,20.043,0,1.9243,2.1256,0,1.09,0,40.92,116.53,2.76,10.25,0.51,-0.43,2.61,-0.53,1.565,0,1.206
6/8/2017,18:00, ,0,LP,0,5.9,46.63,0,66.5,0,6.01,0,7.88,0,-56.8,20.048,0,1.9467,2.1501,0,1.1,0,41.08,116.98,2.61,9.63,0.52,-0.42,2.45,-0.52,1.508,0,1.198
6/8/2017,18:15, ,0,LP,0,5.9,46.03,0,65.3,0,5.89,0,7.88,0,-56.8,20.048,0,1.9969,2.2055,0,1.13,0,41.88,119.38,2.36,8.65,0.48,-0.46,2.21,-0.56,1.455,0,1.203
6/8/2017,18:30, ,0,LP,0,5.9,47.29,0,64.4,0,5.82,0,7.87,0,-56.3,20.036,0,2.0091,2.2196,0,1.14,0,42.27,120.58,2.47,9.07,0.5,-0.44,2.31,-0.54,1.407,0,1.196
6/8/2017,18:45, ,0,LP,0,5.9,40.43,0,62.6,0,5.65,0,7.87,0,-56.2,20.031,0,2.0696,2.2867,0,1.18,0,43.56,124.43,2.42,8.88,0.46,-0.49,2.27,-0.59,1.369,0,1.204
6/8/2017,19:00, ,0,LP,0,5.9,42.02,0,61.9,0,5.58,0,7.87,0,-56.2,20.021,0,2.0848,2.3039,0,1.19,0,43.86,125.34,2.32,8.47,0.47,-0.48,2.16,-0.58,1.339,0,1.198
6/8/2017,19:15, ,0,LP,0,5.9,39,0,61,0,5.51,0,7.87,0,-56.3,20.01,0,2.1053,2.3271,0,1.2,0,44.48,127.21,2.54,9.36,0.51,-0.43,2.39,-0.53,1.32,0,1.204
6/8/2017,19:30, ,0,LP,0,5.9,39.97,0,60.8,0,5.49,0,7.87,0,-56.2,19.992,0,2.1112,2.3345,0,1.2,0,44.83,128.25,2.32,8.49,0.43,-0.51,2.17,-0.61,1.313,0,1.197
6/8/2017,19:45, ,0,LP,0,5.9,36.11,0,58.3,0,5.27,0,7.85,0,-55.3,19.974,0,2.1107,2.3349,0,1.2,0,45.17,129.27,2.48,9.13,0.46,-0.48,2.33,-0.58,1.315,0,1.205
6/8/2017,20:00, ,0,LP,0,5.9,33.62,0,58.3,0,5.27,0,7.86,0,-55.5,19.948,0,2.108,2.3331,0,1.2,0,45.73,130.95,2.41,8.85,0.44,-0.5,2.26,-0.6,1.33,0,1.208
6/8/2017,20:15, ,0,LP,0,5.9,35.55,0,59.8,0,5.41,0,7.87,0,-56.2,19.911,0,2.103,2.3294,0,1.2,0,44.91,128.49,2.34,8.56,0.43,-0.51,2.19,-0.62,1.356,0,1.206
6/8/2017,20:30, ,0,LP,0,5.9,34.35,0,60.7,0,5.49,0,7.86,0,-55.9,19.916,0,2.0739,2.297,0,1.18,0,44.75,128.01,2.34,8.57,0.44,-0.5,2.19,-0.61,1.391,0,1.203
6/8/2017,20:45, ,0,LP,0,5.9,36.23,0,60.3,0,5.46,0,7.85,0,-55.4,19.908,0,2.0628,2.285,0,1.18,0,44.27,126.55,2.31,8.45,0.48,-0.47,2.16,-0.57,1.438,0,1.206
6/8/2017,21:00, ,0,LP,0,5.9,35.11,0,60.2,0,5.45,0,7.85,0,-55,19.9,0,2.0494,2.2705,0,1.17,0,43.92,125.5,2.28,8.31,0.42,-0.52,2.12,-0.62,1.489,0,1.205
6/8/2017,21:15, ,0,LP,0,5.9,37.06,0,63,0,5.69,0,7.86,0,-55.8,19.98,0,2.0143,2.2279,0,1.15,0,42.6,121.55,2.36,8.66,0.46,-0.48,2.21,-0.59,1.55,0,1.196
6/8/2017,21:30, ,0,LP,0,5.9,37.57,0,64.2,0,5.79,0,7.86,0,-55.9,20.039,0,1.9933,2.2019,0,1.13,0,42.26,120.54,2.28,8.32,0.44,-0.5,2.13,-0.6,1.615,0,1.203
6/8/2017,21:45, ,0,LP,0,5.9,39.33,0,64.2,0,5.79,0,7.86,0,-55.9,20.053,0,1.9807,2.1874,0,1.12,0,42.23,120.45,2.19,7.97,0.43,-0.51,2.04,-0.61,1.681,0,1.207
6/8/2017,22:00, ,0,LP,0,5.9,37.2,0,65.4,0,5.9,0,7.87,0,-56.1,20.087,0,1.9562,2.1588,0,1.11,0,41.66,118.73,2.15,7.79,0.43,-0.51,1.99,-0.61,1.751,0,1.207
6/8/2017,22:15, ,0,LP,0,5.9,37.77,0,66.3,0,5.98,0,7.86,0,-55.7,20.084,0,1.9202,2.1192,0,1.09,0,40.87,116.37,2.13,7.72,0.43,-0.51,1.98,-0.61,1.822,0,1.203
6/8/2017,22:30, ,0,LP,0,5.9,37.11,0,65.2,0,5.88,0,7.84,0,-54.7,20.078,0,1.903,2.1005,0,1.08,0,40.7,115.85,1.73,6.14,0.35,-0.59,1.58,-0.69,1.897,0,1.204
6/8/2017,22:45, ,0,LP,0,5.9,39.5,0,65.6,0,5.92,0,7.82,0,-53.6,20.051,0,1.8928,2.0904,0,1.07,0,40.38,114.89,2.02,7.27,0.39,-0.55,1.86,-0.65,1.972,0,1.199
6/8/2017,23:00, ,0,LP,0,5.9,36.98,0,66.5,0,6,0,7.84,0,-54.5,20.077,0,1.8729,2.0673,0,1.06,0,39.98,113.7,1.84,6.58,0.42,-0.53,1.69,-0.63,2.044,0,1.206
6/8/2017,23:15, ,0,LP,0,5.9,38.73,0,66.7,0,6.01,0,7.83,0,-54.2,20.08,0,1.8537,2.046,0,1.05,0,39.57,112.45,1.89,6.78,0.41,-0.53,1.74,-0.64,2.11,0,1.207
6/8/2017,23:30, ,0,LP,0,5.9,54.54,0,66.7,0,6.03,0,7.83,0,-53.9,20.019,0,1.8501,2.0447,0,1.05,0,39.14,111.18,1.93,6.94,0.4,-0.54,1.78,-0.64,2.172,0,1.206
6/8/2017,23:45, ,0,LP,0,5.9,47.63,0,68.1,0,6.15,0,7.82,0,-53.6,20.066,0,1.7984,1.9855,0,1.01,0,37.65,106.7,1.71,6.06,0.39,-0.55,1.56,-0.65,2.226,0,1.202
6/9/2017,0:00, ,0,LP,0,5.9,50.2,0,67.1,0,6.06,0,7.81,0,-53.1,20.033,0,1.7943,1.9824,0,1.01,0,37.75,107,1.76,6.26,0.41,-0.53,1.61,-0.63,2.277,0,1.205
6/9/2017,0:15, ,0,LP,0,5.9,48.5,0,67.5,0,6.1,0,7.81,0,-53,20.012,0,1.7933,1.9821,0,1.01,0,37.72,106.92,1.72,6.07,0.37,-0.58,1.56,-0.68,2.318,0,1.199
6/9/2017,0:30, ,0,LP,0,5.9,43.83,0,68,0,6.15,0,7.81,0,-52.6,20.004,0,1.7771,1.9646,0,1,0,37.14,105.18,1.73,6.14,0.39,-0.56,1.58,-0.66,2.35,0,1.204
6/9/2017,0:45, ,0,LP,0,5.9,47.15,0,68.2,0,6.17,0,7.8,0,-52.5,20.001,0,1.7631,1.9493,0,1,0,36.84,104.26,1.67,5.88,0.35,-0.59,1.52,-0.7,2.374,0,1.196
6/9/2017,1:00, ,0,LP,0,5.9,54.05,0,69.3,0,6.26,0,7.8,0,-52.5,19.989,0,1.7289,1.9118,0,0.98,0,35.97,101.66,1.65,5.81,0.38,-0.57,1.5,-0.67,2.391,0,1.203
6/9/2017,1:15, ,0,LP,0,5.9,55.33,0,69.2,0,6.26,0,7.8,0,-52.2,19.987,0,1.7147,1.8963,0,0.97,0,36.14,102.18,1.58,5.52,0.37,-0.57,1.43,-0.67,2.4,0,1.196
6/9/2017,1:30, ,0,LP,0,5.9,43.41,0,69.1,0,6.25,0,7.8,0,-52,19.95,0,1.7414,1.9273,0,0.98,0,36.63,103.64,1.63,5.71,0.37,-0.58,1.47,-0.68,2.41,0,1.203
6/9/2017,1:45, ,0,LP,0,5.9,42.08,0,67.2,0,6.09,0,7.79,0,-51.5,19.919,0,1.7492,1.9372,0,0.99,0,37.42,106.02,1.61,5.63,0.35,-0.59,1.45,-0.69,2.41,0,1.196
6/9/2017,2:00, ,0,LP,0,5.9,46.69,0,68.3,0,6.18,0,7.8,0,-52,19.936,0,1.7217,1.9061,0,0.97,0,36.41,102.97,1.54,5.35,0.37,-0.58,1.38,-0.68,2.404,0,1.204
6/9/2017,2:15, ,0,LP,0,5.9,51.62,0,69.7,0,6.31,0,7.8,0,-52,19.949,0,1.6973,1.8786,0,0.96,0,35.81,101.19,1.54,5.38,0.35,-0.59,1.39,-0.69,2.39,0,1.196
6/9/2017,2:30, ,0,LP,0,5.9,58.81,0,70.2,0,6.35,0,7.79,0,-51.9,19.939,0,1.6889,1.8696,0,0.95,0,35.39,99.94,1.58,5.51,0.36,-0.58,1.42,-0.69,2.365,0,1.204
6/9/2017,2:45, ,0,LP,0,5.9,54.19,0,70.5,0,6.38,0,7.8,0,-52.3,19.95,0,1.6853,1.8652,0,0.95,0,35.34,99.76,1.59,5.56,0.38,-0.56,1.44,-0.67,2.332,0,1.207
6/9/2017,3:00, ,0,LP,0,5.9,56.43,0,69.9,0,6.33,0,7.8,0,-52.1,19.931,0,1.6964,1.8783,0,0.96,0,35.22,99.41,1.53,5.33,0.38,-0.57,1.38,-0.67,2.287,0,1.206
6/9/2017,3:15, ,0,LP,0,5.9,47.72,0,69.5,0,6.29,0,7.8,0,-52.1,19.917,0,1.7072,1.8908,0,0.96,0,35.57,100.48,1.59,5.55,0.36,-0.58,1.43,-0.68,2.233,0,1.203
6/9/2017,3:30, ,0,LP,0,5.9,55.76,0,68.7,0,6.22,0,7.79,0,-51.8,19.902,0,1.7186,1.904,0,0.97,0,35.65,100.72,1.55,5.4,0.33,-0.61,1.4,-0.71,2.169,0,1.206
6/9/2017,3:45, ,0,LP,0,5.9,55.33,0,68.1,0,6.17,0,7.8,0,-51.9,19.893,0,1.7383,1.9262,0,0.98,0,35.82,101.22,1.61,5.63,0.37,-0.57,1.45,-0.67,2.089,0,1.197
6/9/2017,4:00, ,0,LP,0,5.9,58.57,0,66.8,0,6.06,0,7.79,0,-51.8,19.87,0,1.7596,1.9507,0,1,0,35.96,101.63,1.6,5.6,0.39,-0.55,1.45,-0.65,2.007,0,1.204
6/9/2017,4:15, ,0,LP,0,5.9,62.13,0,65.1,0,5.9,0,7.79,0,-51.6,19.83,0,1.7905,1.9867,0,1.02,0,36.07,101.95,1.71,6.03,0.44,-0.5,1.55,-0.6,1.918,0,1.196
6/9/2017,4:30, ,0,LP,0,5.9,69.76,0,64.2,0,5.82,0,7.79,0,-51.8,19.822,0,1.8165,2.0158,0,1.03,0,36.67,103.76,1.78,6.33,0.39,-0.55,1.63,-0.65,1.825,0,1.203
6/9/2017,4:45, ,0,LP,0,5.9,68.39,0,62.9,0,5.71,0,7.79,0,-51.8,19.783,0,1.8457,2.05,0,1.05,0,37.39,105.92,1.84,6.55,0.4,-0.54,1.68,-0.65,1.729,0,1.202
6/9/2017,5:00, ,0,LP,0,5.9,63.33,0,62.2,0,5.64,0,7.8,0,-52.2,19.76,0,1.8727,2.081,0,1.07,0,37.73,106.96,1.83,6.51,0.4,-0.54,1.67,-0.64,1.631,0,1.21
6/9/2017,5:15, ,0,LP,0,5.9,65.2,0,61.1,0,5.55,0,7.8,0,-52.4,19.722,0,1.9078,2.1217,0,1.09,0,38.6,109.54,1.92,6.88,0.43,-0.51,1.77,-0.62,1.537,0,1.196
6/9/2017,5:30, ,0,LP,0,5.9,60.55,0,58.9,0,5.36,0,7.81,0,-52.5,19.655,0,1.9635,2.1867,0,1.12,0,39.55,112.4,2.08,7.53,0.48,-0.46,1.93,-0.56,1.448,0,1.214
6/9/2017,5:45, ,0,LP,0,5.9,61.77,0,56.6,0,5.15,0,7.8,0,-52.4,19.587,0,2.0094,2.2411,0,1.15,0,41.06,116.95,2.31,8.44,0.49,-0.45,2.16,-0.55,1.368,0,1.202
6/9/2017,6:00, ,0,LP,0,5.9,63.8,0,53.6,0,4.89,0,7.81,0,-52.5,19.505,0,2.0845,2.329,0,1.2,0,42.89,122.43,2.4,8.82,0.48,-0.47,2.25,-0.57,1.29,0,1.202
6/9/2017,6:15, ,0,LP,0,5.9,52.58,0,52.2,0,4.76,0,7.81,0,-52.5,19.463,0,2.1168,2.3672,0,1.22,0,44.47,127.16,2.6,9.6,0.53,-0.41,2.45,-0.51,1.22,0,1.206
6/9/2017,6:30, ,0,LP,0,5.9,51.16,0,50.5,0,4.61,0,7.81,0,-52.8,19.415,0,2.1668,2.4256,0,1.25,0,45.81,131.17,2.7,10.01,0.55,-0.39,2.55,-0.49,1.154,0,1.2
6/9/2017,6:45, ,0,LP,0,5.9,44.7,0,48.4,0,4.42,0,7.83,0,-53.7,19.361,0,2.233,2.5025,0,1.3,0,47.74,136.99,2.97,11.08,0.6,-0.34,2.82,-0.44,1.091,0,1.204
6/9/2017,7:00, ,0,LP,0,5.9,41.38,0,46.8,0,4.28,0,7.83,0,-53.7,19.312,0,2.2752,2.5524,0,1.32,0,49.3,141.66,3.28,12.31,0.61,-0.33,3.12,-0.43,1.032,0,1.196
6/9/2017,7:15, ,0,LP,0,5.8,43.72,0,46,0,4.21,0,7.82,0,-53.6,19.292,0,2.2915,2.5719,0,1.33,0,50.12,144.11,3.29,12.38,0.62,-0.32,3.14,-0.43,0.976,0,1.204
6/9/2017,7:30, ,0,LP,0,5.9,41.73,0,44.3,0,4.06,0,7.83,0,-54,19.24,0,2.3512,2.6419,0,1.37,0,51.81,149.18,3.77,14.29,0.72,-0.22,3.62,-0.32,0.924,0,1.207
6/9/2017,7:45, ,0,LP,0,5.9,39.38,0,43.8,0,4.01,0,7.83,0,-54,19.234,0,2.3716,2.6651,0,1.38,0,52.4,150.95,3.8,14.42,0.68,-0.26,3.65,-0.36,0.872,0,1.207
6/9/2017,8:00, ,0,LP,0,5.9,34.07,0,42.7,0,3.91,0,7.83,0,-54.1,19.207,0,2.4125,2.7126,0,1.41,0,53.7,154.84,4.29,16.37,0.83,-0.11,4.14,-0.21,0.819,0,1.203
6/9/2017,8:15, ,0,LP,0,5.8,40.51,0,42.4,0,3.88,0,7.83,0,-53.9,19.213,0,2.4454,2.7493,0,1.43,0,54.92,158.5,5.36,20.64,0.88,-0.06,5.21,-0.16,0.769,0,1.206
6/9/2017,8:30, ,0,LP,0,5.9,42,0,42,0,3.84,0,7.83,0,-54.1,19.233,0,2.4853,2.7929,0,1.45,0,55.1,159.06,4.96,19.06,0.88,-0.07,4.81,-0.17,0.724,0,1.198
6/9/2017,8:45, ,0,LP,0,5.8,35.99,0,41.6,0,3.81,0,7.83,0,-54,19.256,0,2.509,2.8181,0,1.47,0,56.03,161.85,5.03,19.31,0.91,-0.03,4.87,-0.13,0.68,0,1.205
6/9/2017,9:00, ,0,LP,0,5.9,38.21,0,41.5,0,3.79,0,7.83,0,-54,19.262,0,2.532,2.8436,0,1.48,0,56.57,163.48,5.95,23.01,1.04,0.1,5.8,-0.01,0.649,0,1.207
6/9/2017,9:15, ,0,LP,0,5.8,44.98,0,42.1,0,3.85,0,7.82,0,-53.6,19.294,0,2.5515,2.8636,0,1.49,0,55.32,159.71,6.37,24.67,0.96,0.02,6.21,-0.08,0.625,0,1.206
6/9/2017,9:30, ,0,LP,0,5.9,45.37,0,42.8,0,3.91,0,7.82,0,-53.3,19.339,0,2.5642,2.8751,0,1.5,0,55.79,161.12,6.2,24.02,1.12,0.18,6.05,0.08,0.619,0,1.202
6/9/2017,9:45, ,0,LP,0,5.8,38.54,0,41.9,0,3.82,0,7.82,0,-53.2,19.411,0,2.5696,2.8767,0,1.5,0,56.08,162,6.02,23.29,1.04,0.09,5.87,-0.01,0.617,0,1.206
6/9/2017,10:00, ,0,LP,0,5.9,36.88,0,45.5,0,4.13,0,7.82,0,-53.2,19.688,0,2.5825,2.8741,0,1.5,0,56.34,162.77,5.64,21.75,0.98,0.04,5.48,-0.07,0.634,0,1.197
6/9/2017,10:15, ,0,LP,0,5.8,29.17,0,41.2,0,3.74,0,7.81,0,-52.5,19.69,0,2.5847,2.8764,0,1.5,0,57.59,166.53,4.54,17.35,0.85,-0.09,4.38,-0.19,0.678,0,1.204
6/9/2017,10:30, ,0,LP,0,5.9,29.52,0,42.4,0,3.82,0,7.81,0,-53,19.93,0,2.5994,2.8782,0,1.5,0,56.54,163.39,4.93,18.92,0.83,-0.11,4.78,-0.21,0.742,0,1.196
6/9/2017,10:45, ,0,LP,0,5.8,37.07,0,46.4,0,4.16,0,7.83,0,-54.3,20.169,0,2.6145,2.8803,0,1.5,0,56.32,162.72,5.71,22.05,0.91,-0.03,5.56,-0.13,0.84,0,1.204
6/9/2017,11:00, ,0,LP,0,5.9,47.98,0,62.4,0,5.57,0,7.89,0,-57.8,20.554,0,2.2267,2.4333,0,1.26,0,45.33,129.74,3.94,14.97,0.71,-0.23,3.79,-0.33,0.93,0,1.196
6/9/2017,11:15, ,0,LP,0,5.8,37.06,0,58.8,0,5.26,0,7.87,0,-56.2,20.441,0,2.2264,2.4388,0,1.26,0,46.74,133.98,3.12,11.67,0.55,-0.39,2.96,-0.49,1.029,0,1.215
6/9/2017,11:30, ,0,LP,0,5.9,50.43,0,57.6,0,5.17,0,7.85,0,-55.2,20.321,0,2.2149,2.4322,0,1.26,0,43.88,125.41,3.13,11.73,0.63,-0.31,2.98,-0.41,1.128,0,1.206
6/9/2017,11:45, ,0,LP,0,5.8,50.47,0,56.3,0,5.05,0,7.83,0,-53.9,20.272,0,2.1881,2.4052,0,1.24,0,43.53,124.34,2.62,9.68,0.48,-0.46,2.47,-0.56,1.228,0,1.202
6/9/2017,12:00, ,0,LP,0,5.9,58.31,0,59.5,0,5.35,0,7.8,0,-52,20.255,0,2.1075,2.3175,0,1.19,0,40.57,115.46,2.12,7.69,0.45,-0.5,1.97,-0.6,1.331,0,1.2
6/9/2017,12:15, ,0,LP,0,5.8,52,0,59.8,0,5.38,0,7.79,0,-51.5,20.248,0,2.0643,2.2703,0,1.17,0,39.6,112.54,2.03,7.31,0.44,-0.5,1.87,-0.6,1.432,0,1.207
6/9/2017,12:30, ,0,LP,0,5.9,56.11,0,61,0,5.48,0,7.81,0,-52.8,20.282,0,2.022,2.2223,0,1.14,0,39.29,111.63,3.06,11.43,0.62,-0.33,2.9,-0.43,1.528,0,1.207
6/9/2017,12:45, ,0,LP,0,5.8,61.77,0,61.3,0,5.5,0,7.82,0,-53.5,20.325,0,1.9797,2.1738,0,1.12,0,38.31,108.69,3.74,14.16,0.72,-0.23,3.59,-0.33,1.627,0,1.206
6/9/2017,13:00, ,0,LP,0,5.9,62.17,0,61.6,0,5.53,0,7.82,0,-53.7,20.351,0,1.9549,2.1454,0,1.1,0,37.89,107.43,3.92,14.88,0.74,-0.2,3.77,-0.31,1.717,0,1.202
6/9/2017,13:15, ,0,LP,0,5.8,52.75,0,63,0,5.65,0,7.82,0,-53.3,20.383,0,1.897,2.0805,0,1.07,0,36.55,103.41,3.05,11.41,0.59,-0.35,2.9,-0.45,1.801,0,1.206
6/9/2017,13:30, ,0,LP,0,5.9,58.73,0,63.3,0,5.67,0,7.82,0,-53.4,20.416,0,1.8987,2.0808,0,1.07,0,37.27,105.56,2.8,10.41,0.57,-0.37,2.65,-0.48,1.879,0,1.197
6/9/2017,13:45, ,0,LP,0,5.8,54.21,0,61.8,0,5.53,0,7.8,0,-52.5,20.475,0,1.8906,2.0694,0,1.06,0,37.6,106.56,2.52,9.28,0.47,-0.47,2.37,-0.57,1.948,0,1.204
6/9/2017,14:00, ,0,LP,0,5.9,46.6,0,61.5,0,5.5,0,7.79,0,-52,20.505,0,1.8771,2.0534,0,1.05,0,37.24,105.47,2.34,8.57,0.45,-0.49,2.19,-0.59,2.004,0,1.207
6/9/2017,14:15, ,0,LP,0,5.8,51.99,0,62.5,0,5.59,0,7.8,0,-52.2,20.52,0,1.8636,2.038,0,1.04,0,36.6,103.54,2.22,8.09,0.45,-0.49,2.07,-0.59,2.051,0,1.207
6/9/2017,14:30, ,0,LP,0,5.9,59.25,0,64.9,0,5.8,0,7.8,0,-52.4,20.536,0,1.8524,2.025,0,1.04,0,36.55,103.41,2.07,7.5,0.43,-0.52,1.92,-0.62,2.085,0,1.202
6/9/2017,14:45, ,0,LP,0,5.8,61.57,0,67.2,0,6,0,7.8,0,-52.4,20.599,0,1.8354,2.0038,0,1.02,0,35.77,101.06,2.13,7.74,0.44,-0.5,1.98,-0.6,2.11,0,1.206
6/9/2017,15:00, ,0,LP,0,5.9,53.19,0,66.1,0,5.91,0,7.8,0,-52.1,20.581,0,1.8358,2.0051,0,1.02,0,36.59,103.52,2.14,7.78,0.42,-0.52,1.99,-0.62,2.124,0,1.198
6/9/2017,15:15, ,0,LP,0,5.8,49.35,0,65,0,5.8,0,7.79,0,-51.5,20.613,0,1.8407,2.0091,0,1.03,0,37.09,105.03,1.96,7.05,0.44,-0.5,1.81,-0.61,2.13,0,1.203
6/9/2017,15:30, ,0,LP,0,5.9,61.15,0,63.3,0,5.65,0,7.78,0,-51.3,20.611,0,1.8505,2.0198,0,1.03,0,37.03,104.85,1.9,6.81,0.36,-0.58,1.75,-0.68,2.132,0,1.196
6/9/2017,15:45, ,0,LP,0,5.8,57.58,0,66.3,0,5.93,0,7.78,0,-51.2,20.542,0,1.8182,1.9874,0,1.02,0,36.17,102.26,2,7.19,0.41,-0.53,1.84,-0.63,2.124,0,1.212
6/9/2017,16:00, ,0,LP,0,5.9,59.06,0,65.1,0,5.83,0,7.77,0,-50.7,20.477,0,1.8075,1.9784,0,1.01,0,36.29,102.62,2.01,7.25,0.39,-0.55,1.86,-0.65,2.108,0,1.201
6/9/2017,16:15, ,0,LP,0,5.8,60.69,0,68.8,0,6.12,0,7.8,0,-52.5,20.775,0,1.83,1.9906,0,1.02,0,36.03,101.83,2.06,7.46,0.44,-0.5,1.91,-0.6,2.079,0,1.215
6/9/2017,16:30, ,0,LP,0,5.8,56.73,0,68.1,0,6.07,0,7.8,0,-52.4,20.712,0,1.8319,1.9953,0,1.02,0,36.2,102.36,1.93,6.94,0.39,-0.55,1.78,-0.65,2.042,0,1.204
6/9/2017,16:45, ,0,LP,0,5.8,57.28,0,67.3,0,6.01,0,7.8,0,-52.2,20.652,0,1.8326,1.9985,0,1.02,0,36.23,102.44,1.95,7.01,0.38,-0.56,1.8,-0.66,1.998,0,1.202
6/9/2017,17:00, ,0,LP,0,5.8,58.84,0,66.7,0,5.96,0,7.8,0,-52.1,20.643,0,1.8404,2.0074,0,1.03,0,36.36,102.83,1.96,7.04,0.41,-0.54,1.81,-0.64,1.949,0,1.212
6/9/2017,17:15, ,0,LP,0,5.8,59.6,0,66.3,0,5.92,0,7.8,0,-52.3,20.634,0,1.8502,2.0185,0,1.03,0,36.55,103.4,2.04,7.35,0.4,-0.54,1.88,-0.64,1.891,0,1.209
6/9/2017,17:30, ,0,LP,0,5.8,56.92,0,66,0,5.89,0,7.8,0,-52.4,20.658,0,1.8638,2.0323,0,1.04,0,36.9,104.45,2.02,7.28,0.41,-0.53,1.87,-0.63,1.832,0,1.205
6/9/2017,17:45, ,0,LP,0,5.8,52.1,0,65.8,0,5.87,0,7.81,0,-52.8,20.678,0,1.885,2.0546,0,1.05,0,37.26,105.54,2.35,8.61,0.47,-0.48,2.2,-0.58,1.773,0,1.201
6/9/2017,18:00, ,0,LP,0,5.8,57.7,0,65.5,0,5.84,0,7.81,0,-52.9,20.661,0,1.8953,2.0666,0,1.06,0,37.62,106.62,2.28,8.33,0.49,-0.45,2.13,-0.55,1.715,0,1.198
6/9/2017,18:15, ,0,LP,0,5.8,59.33,0,64.9,0,5.79,0,7.81,0,-53,20.643,0,1.9088,2.0821,0,1.07,0,37.95,107.62,2.5,9.21,0.47,-0.47,2.35,-0.57,1.656,0,1.206
6/9/2017,18:30, ,0,LP,0,5.8,58.78,0,64.5,0,5.75,0,7.81,0,-53.1,20.622,0,1.9287,2.1046,0,1.08,0,38.54,109.37,2.66,9.85,0.51,-0.43,2.51,-0.53,1.598,0,1.209
6/9/2017,18:45, ,0,LP,0,5.8,48.61,0,64.2,0,5.73,0,7.81,0,-53.1,20.6,0,1.9388,2.1167,0,1.08,0,38.81,110.18,3.22,12.07,0.6,-0.34,3.06,-0.44,1.545,0,1.202
6/9/2017,19:00, ,0,LP,0,5.8,72.43,0,63.8,0,5.69,0,7.81,0,-53.1,20.589,0,1.9652,2.146,0,1.1,0,38.85,110.31,3.03,11.33,0.58,-0.36,2.88,-0.46,1.493,0,1.203
6/9/2017,19:15, ,0,LP,0,5.8,52.67,0,63.6,0,5.68,0,7.81,0,-53.2,20.579,0,1.9952,2.1793,0,1.12,0,39.8,113.15,3.19,11.95,0.58,-0.36,3.03,-0.46,1.445,0,1.196
6/9/2017,19:30, ,0,LP,0,5.8,55.08,0,63,0,5.63,0,7.81,0,-52.9,20.55,0,2.0115,2.1984,0,1.13,0,40.36,114.83,3,11.2,0.57,-0.37,2.85,-0.47,1.407,0,1.202
6/9/2017,19:45, ,0,LP,0,5.8,56.57,0,62.1,0,5.55,0,7.8,0,-52.5,20.508,0,2.0324,2.2232,0,1.14,0,40.76,116.03,3.41,12.86,0.64,-0.3,3.26,-0.4,1.385,0,1.207
6/9/2017,20:00, ,0,LP,0,5.8,47.48,0,61,0,5.46,0,7.79,0,-52,20.478,0,2.0401,2.233,0,1.15,0,41.44,118.07,3.1,11.61,0.54,-0.4,2.95,-0.5,1.377,0,1.209
6/9/2017,20:15, ,0,LP,0,5.8,45.82,0,61.5,0,5.51,0,7.8,0,-52.2,20.418,0,2.0393,2.2349,0,1.15,0,41.62,118.62,2.88,10.73,0.55,-0.39,2.73,-0.5,1.377,0,1.2
