Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,pH,F_pH,pHmV,Turb,F_Turb,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,WiperPosV,Depth,F_Depth
5/11/2018,10:15, ,0,LP,0,5.9,7.98,<0> (CND),-60.3,68.74,<0> (CND),19.256,<0> (CND),2.3756,2.6684,<0> (CND),1.39,<0> (CND),84.9,<0> (CND),7.77,<0> (CND),45.52,136.56,1.88,7.55,0.3,0.29,1.68,-0.72,1.205,1.793,<0> (CND)
5/11/2018,10:30, ,0,LP,0,6,7.91,0,-56.4,63.33,0,19.162,0,2.3779,2.6763,0,1.39,0,72.9,0,6.68,0,48.42,145.24,1.94,7.79,0.22,0.21,1.74,-0.8,1.197,1.901,0
5/11/2018,10:45, ,0,LP,0,6,7.89,0,-55.4,40.93,0,19.122,0,2.3706,2.6704,0,1.39,0,70.8,0,6.5,0,50.33,150.98,1.85,7.45,0.2,0.19,1.66,-0.81,1.206,1.934,0
5/11/2018,11:00, ,0,LP,0,6,7.9,0,-55.7,43.36,0,19.089,0,2.3647,2.6656,0,1.38,0,70.7,0,6.49,0,49.47,148.4,1.86,7.47,0.21,0.2,1.66,-0.8,1.205,1.958,0
5/11/2018,11:15, ,0,LP,0,6,7.92,0,-56.9,52.44,0,19.174,0,2.3675,2.6639,0,1.38,0,75,0,6.88,0,49.09,147.25,1.9,7.62,0.21,0.2,1.7,-0.8,1.206,1.969,0
5/11/2018,11:30, ,0,LP,0,6,7.92,0,-57.3,46.81,0,19.435,0,2.3733,2.6555,0,1.38,0,76.9,0,7.02,0,48.92,146.74,1.83,7.36,0.2,0.19,1.64,-0.81,1.211,1.967,0
5/11/2018,11:45, ,0,LP,0,6,7.92,0,-56.8,48.67,0,19.099,0,2.3538,2.6528,0,1.38,0,74.6,0,6.85,0,49.02,147.04,1.83,7.35,0.22,0.21,1.63,-0.79,1.204,1.952,0
5/11/2018,12:00, ,0,LP,0,6,7.9,0,-55.8,50.86,0,19.063,0,2.3493,2.6497,0,1.38,0,72.9,0,6.7,0,48.67,146,1.82,7.31,0.18,0.17,1.62,-0.83,1.201,1.929,0
5/11/2018,12:15, ,0,LP,0,6,7.91,0,-56.7,46.56,0,19.224,0,2.3645,2.6577,0,1.38,0,75.3,0,6.9,0,49.18,147.53,1.85,7.44,0.21,0.2,1.65,-0.8,1.207,1.896,0
5/11/2018,12:30, ,0,LP,0,6,7.93,0,-57.4,60.84,0,19.17,0,2.3623,2.6584,0,1.38,0,75.9,0,6.96,0,49.54,148.61,1.84,7.4,0.2,0.19,1.64,-0.81,1.204,1.852,0
5/11/2018,12:45, ,0,LP,0,6,7.93,0,-57.4,52.95,0,19.239,0,2.3694,2.6624,0,1.38,0,75.6,0,6.92,0,48.89,146.65,1.86,7.49,0.22,0.21,1.67,-0.8,1.207,1.799,0
5/11/2018,13:00, ,0,LP,0,6,7.93,0,-57.8,113.88,0,19.695,0,2.4052,2.6764,0,1.39,0,77.3,0,7.01,0,49.05,147.13,1.93,7.77,0.19,0.18,1.74,-0.83,1.201,1.736,0
5/11/2018,13:15, ,0,LP,0,6,7.94,0,-58.5,43.26,0,20.06,0,2.4291,2.6821,0,1.39,0,78.7,0,7.09,0,48.63,145.9,1.96,7.89,0.22,0.22,1.77,-0.79,1.204,1.661,0
5/11/2018,13:30, ,0,LP,0,6,7.94,0,-58.6,43.13,0,20.098,0,2.44,2.6921,0,1.4,0,78.1,0,7.03,0,49.14,147.41,2.06,8.26,0.22,0.22,1.86,-0.79,1.206,1.582,0
5/11/2018,13:45, ,0,LP,0,6,7.95,0,-58.7,46.16,0,20.12,0,2.4552,2.7075,0,1.41,0,78.4,0,7.05,0,48.78,146.34,2.01,8.07,0.22,0.21,1.81,-0.79,1.203,1.505,0
5/11/2018,14:00, ,0,LP,0,6,7.95,0,-58.9,47.71,0,20.165,0,2.4678,2.7189,0,1.41,0,78.4,0,7.05,0,48.9,146.69,2.08,8.37,0.21,0.2,1.89,-0.8,1.204,1.429,0
5/11/2018,14:15, ,0,LP,0,6,7.95,0,-59.2,45.03,0,20.27,0,2.4794,2.7257,0,1.42,0,78.5,0,7.04,0,49.13,147.39,2.09,8.4,0.22,0.22,1.89,-0.79,1.198,1.351,0
5/11/2018,14:30, ,0,LP,0,6,7.96,0,-59.4,46.35,0,20.368,0,2.4877,2.7291,0,1.42,0,78.4,0,7.02,0,49.03,147.07,2.13,8.55,0.22,0.22,1.93,-0.79,1.206,1.277,0
5/11/2018,14:45, ,0,LP,0,6,7.96,0,-59.8,47.67,0,20.462,0,2.492,2.7285,0,1.42,0,78.4,0,7.01,0,48.95,146.83,2.15,8.64,0.2,0.2,1.95,-0.81,1.197,1.199,0
5/11/2018,15:00, ,0,LP,0,6,7.97,0,-60.3,50.01,0,20.512,0,2.4847,2.7177,0,1.41,0,78,0,6.96,0,48.93,146.78,2.23,8.96,0.22,0.21,2.03,-0.79,1.204,1.126,0
5/11/2018,15:15, ,0,LP,0,6,7.98,0,-60.7,45.71,0,20.556,0,2.4661,2.6948,0,1.4,0,76.9,0,6.86,0,44.39,133.16,2.25,9.02,0.26,0.25,2.05,-0.76,1.202,1.058,0
5/11/2018,15:30, ,0,LP,0,6,7.98,0,-60.7,44.83,0,20.705,0,2.4516,2.6707,0,1.39,0,75.8,0,6.74,0,47.28,141.82,2.25,9.04,0.25,0.24,2.05,-0.76,1.206,0.996,0
5/11/2018,15:45, ,0,LP,0,6,7.98,0,-61.1,41.89,0,20.905,0,2.4324,2.6388,0,1.37,0,75.2,0,6.67,0,48.82,146.47,2.35,9.43,0.24,0.23,2.15,-0.77,1.204,0.941,0
5/11/2018,16:00, ,0,LP,0,6,7.98,0,-61.1,41.78,0,20.95,0,2.4124,2.6146,0,1.35,0,74.3,0,6.58,0,48.23,144.69,2.46,9.87,0.25,0.24,2.26,-0.77,1.207,0.891,0
5/11/2018,16:15, ,0,LP,0,6,7.99,0,-61.3,46.08,0,21.061,0,2.3971,2.5922,0,1.34,0,73.4,0,6.48,0,48.15,144.45,2.47,9.91,0.26,0.25,2.27,-0.76,1.204,0.846,0
5/11/2018,16:30, ,0,LP,0,6,7.98,0,-61.2,44.78,0,21.042,0,2.3764,2.5707,0,1.33,0,71.8,0,6.35,0,48.25,144.73,2.42,9.72,0.24,0.23,2.22,-0.77,1.204,0.804,0
5/11/2018,16:45, ,0,LP,0,6,7.99,0,-61.3,41.63,0,21.074,0,2.3555,2.5465,0,1.32,0,70.5,0,6.23,0,48.06,144.17,2.24,8.98,0.23,0.22,2.04,-0.78,1.204,0.767,0
5/11/2018,17:00, ,0,LP,0,6,7.98,0,-61.2,38.03,0,21.09,0,2.3419,2.5309,0,1.31,0,69.3,0,6.12,0,48.36,145.06,2.28,9.14,0.24,0.23,2.08,-0.78,1.209,0.738,0
5/11/2018,17:15, ,0,LP,0,6,7.98,0,-61,38,0,21.06,0,2.3232,2.5122,0,1.3,0,67.3,0,5.95,0,48.61,145.83,2.23,8.95,0.21,0.21,2.03,-0.8,1.204,0.708,0
5/11/2018,17:30, ,0,LP,0,6,7.97,0,-60.2,36.94,0,21.046,0,2.3215,2.5111,0,1.3,0,64.6,0,5.71,0,49.09,147.25,2.03,8.16,0.19,0.18,1.84,-0.82,1.206,0.681,0
5/11/2018,17:45, ,0,LP,0,6,7.95,0,-59,26.12,0,21.028,0,2.3124,2.5022,0,1.29,0,59.4,0,5.25,0,50.5,151.48,1.92,7.73,0.16,0.15,1.73,-0.85,1.205,0.663,0
5/11/2018,18:00, ,0,LP,0,6,7.96,0,-59.9,35.76,0,20.962,0,2.3102,2.5033,0,1.29,0,64.6,0,5.72,0,47.35,142.06,2.21,8.89,0.24,0.23,2.02,-0.77,1.205,0.655,0
5/11/2018,18:15, ,0,LP,0,6,7.97,0,-60.4,37.4,0,20.938,0,2.298,2.4913,0,1.29,0,65.4,0,5.79,0,47.97,143.91,2.19,8.8,0.24,0.23,2,-0.77,1.202,0.655,0
5/11/2018,18:30, ,0,LP,0,6,7.99,0,-61.3,42.63,0,20.815,0,2.2922,2.4914,0,1.29,0,68,0,6.04,0,47.07,141.21,2.26,9.08,0.23,0.23,2.06,-0.78,1.208,0.674,0
5/11/2018,18:45, ,0,LP,0,6,7.98,0,-61,43.02,0,20.757,0,2.3019,2.5049,0,1.3,0,68.4,0,6.08,0,48.2,144.6,2.28,9.16,0.23,0.22,2.08,-0.78,1.2,0.719,0
5/11/2018,19:00, ,0,LP,0,6,7.98,0,-60.7,38.18,0,20.687,0,2.3045,2.5114,0,1.3,0,67.4,0,6,0,47.74,143.2,2.39,9.59,0.25,0.24,2.19,-0.77,1.204,0.783,0
5/11/2018,19:15, ,0,LP,0,6,7.99,0,-61.3,41.16,0,20.523,0,2.3137,2.5301,0,1.31,0,69.3,0,6.19,0,46.57,139.71,2.25,9.05,0.25,0.24,2.06,-0.77,1.203,0.861,0
5/11/2018,19:30, ,0,LP,0,5.9,8.08,0,-67,47.38,0,20.602,0,2.3882,2.6072,0,1.35,0,83.3,0,7.42,0,47.55,142.64,6.08,24.35,0.61,0.6,5.88,-0.4,1.206,0.952,0
5/11/2018,19:45, ,0,LP,0,6,8.15,0,-70.8,40.38,0,20.679,0,2.4714,2.6937,0,1.4,0,95.2,0,8.47,0,47.88,143.62,7.6,30.45,0.85,0.84,7.41,-0.17,1.2,1.047,0
5/11/2018,20:00, ,0,LP,0,5.9,8.09,0,-67.4,65.24,0,20.634,0,2.5193,2.7485,0,1.43,0,91.3,0,8.13,0,48.06,144.17,5.81,23.26,0.65,0.64,5.61,-0.36,1.205,1.145,0
5/11/2018,20:15, ,0,LP,0,5.9,8.06,0,-65.5,56.51,0,20.517,0,2.5383,2.776,0,1.44,0,87.3,0,7.79,0,48.1,144.28,4.49,17.98,0.54,0.53,4.29,-0.47,1.209,1.242,0
5/11/2018,20:30, ,0,LP,0,6,8.02,0,-63.3,83.6,0,20.338,0,2.5172,2.7632,0,1.44,0,86.6,0,7.75,0,45.43,136.27,3.76,15.05,0.45,0.44,3.56,-0.56,1.207,1.34,0
5/11/2018,20:45, ,0,LP,0,5.9,8.02,0,-63.4,76.06,0,20.34,0,2.4967,2.7407,0,1.42,0,86.6,0,7.76,0,45.4,136.18,3.49,14.01,0.43,0.42,3.3,-0.58,1.204,1.435,0
5/11/2018,21:00, ,0,LP,0,5.9,8.02,0,-63,62.85,0,20.277,0,2.4959,2.7434,0,1.43,0,84.9,0,7.62,0,47.48,142.44,3.81,15.29,0.44,0.43,3.62,-0.57,1.206,1.528,0
5/11/2018,21:15, ,0,LP,0,6,8.01,0,-62.6,57.25,0,20.239,0,2.4603,2.7065,0,1.41,0,82.8,0,7.44,0,46.33,138.98,3.19,12.78,0.38,0.37,2.99,-0.63,1.208,1.622,0
5/11/2018,21:30, ,0,LP,0,6,7.99,0,-61.1,46.22,0,20.189,0,2.4269,2.6724,0,1.39,0,79.5,0,7.15,0,47.86,143.58,2.77,11.09,0.31,0.3,2.57,-0.7,1.208,1.711,0
5/11/2018,21:45, ,0,LP,0,5.9,7.97,0,-60.2,43.3,0,20.099,0,2.4227,2.6729,0,1.39,0,78.5,0,7.07,0,49.06,147.16,2.38,9.53,0.24,0.23,2.18,-0.77,1.205,1.799,0
5/11/2018,22:00, ,0,LP,0,5.9,7.96,0,-59.9,52.41,0,20.05,0,2.4155,2.6677,0,1.38,0,78.8,0,7.1,0,47.19,141.57,2.44,9.79,0.3,0.29,2.24,-0.72,1.206,1.874,0
5/11/2018,22:15, ,0,LP,0,6,7.95,0,-59.1,65.71,0,19.958,0,2.4055,2.6618,0,1.38,0,79.1,0,7.14,0,46.16,138.47,2.18,8.73,0.28,0.28,1.98,-0.73,1.203,1.942,0
5/11/2018,22:30, ,0,LP,0,5.9,7.94,0,-58.6,63.32,0,19.907,0,2.4017,2.6605,0,1.38,0,77.1,0,6.97,0,47.06,141.16,2.11,8.46,0.25,0.25,1.91,-0.76,1.206,2.003,0
5/11/2018,22:45, ,0,LP,0,5.9,7.93,0,-57.5,46.66,0,19.841,0,2.3985,2.6607,0,1.38,0,73.4,0,6.64,0,49.16,147.47,2.12,8.52,0.23,0.22,1.93,-0.79,1.201,2.06,0
5/11/2018,23:00, ,0,LP,0,5.9,7.92,0,-57,52.83,0,19.786,0,2.3846,2.6483,0,1.37,0,77.5,0,7.02,0,47.01,141.03,2.05,8.22,0.23,0.22,1.85,-0.78,1.207,2.111,0
5/11/2018,23:15, ,0,LP,0,5.9,7.91,0,-56.6,48.94,0,19.731,0,2.3755,2.6413,0,1.37,0,76.2,0,6.91,0,47.2,141.6,1.97,7.93,0.23,0.22,1.78,-0.78,1.204,2.153,0
5/11/2018,23:30, ,0,LP,0,5.9,7.91,0,-56.7,48.69,0,19.638,0,2.3666,2.6366,0,1.37,0,77.3,0,7.03,0,46.17,138.5,2,8.03,0.23,0.22,1.8,-0.78,1.209,2.184,0
5/11/2018,23:45, ,0,LP,0,5.9,7.91,0,-56.2,59.6,0,19.599,0,2.358,2.6293,0,1.36,0,77.2,0,7.02,0,46.11,138.32,1.91,7.68,0.21,0.2,1.72,-0.8,1.202,2.203,0
5/12/2018,0:00, ,0,LP,0,5.9,7.9,0,-56,56.06,0,19.574,0,2.3495,2.6212,0,1.36,0,76.9,0,7,0,45.95,137.85,1.95,7.83,0.22,0.21,1.75,-0.8,1.204,2.21,0
5/12/2018,0:15, ,0,LP,0,5.9,7.89,0,-55.6,49.37,0,19.546,0,2.3463,2.6192,0,1.36,0,76.3,0,6.94,0,46.54,139.61,1.93,7.74,0.2,0.19,1.73,-0.81,1.202,2.208,0
5/12/2018,0:30, ,0,LP,0,5.9,7.9,0,-55.7,49.44,0,19.522,0,2.3441,2.618,0,1.36,0,75.9,0,6.91,0,46.23,138.69,1.89,7.59,0.23,0.22,1.69,-0.79,1.206,2.195,0
5/12/2018,0:45, ,0,LP,0,6,7.9,0,-55.8,52.58,0,19.505,0,2.3425,2.6172,0,1.36,0,76.8,0,6.99,0,46.24,138.71,1.85,7.42,0.24,0.24,1.65,-0.77,1.204,2.174,0
5/12/2018,1:00, ,0,LP,0,5.9,7.9,0,-56.1,54.66,0,19.515,0,2.345,2.6194,0,1.36,0,77.5,0,7.06,0,46.49,139.47,1.91,7.65,0.21,0.2,1.71,-0.8,1.206,2.142,0
5/12/2018,1:15, ,0,LP,0,5.9,7.91,0,-56.3,53.95,0,19.52,0,2.352,2.6269,0,1.36,0,77.4,0,7.05,0,46.74,140.22,1.85,7.44,0.22,0.21,1.65,-0.79,1.202,2.098,0
5/12/2018,1:30, ,0,LP,0,5.9,7.91,0,-56.7,48.41,0,19.54,0,2.3602,2.635,0,1.37,0,77.4,0,7.04,0,47.01,141.03,1.89,7.59,0.24,0.23,1.69,-0.78,1.207,2.041,0
5/12/2018,1:45, ,0,LP,0,5.9,7.92,0,-57,49.62,0,19.561,0,2.3693,2.644,0,1.37,0,77.2,0,7.03,0,47.22,141.64,1.94,7.81,0.2,0.19,1.75,-0.81,1.204,1.972,0
5/12/2018,2:00, ,0,LP,0,5.9,7.93,0,-57.6,48.31,0,19.568,0,2.3781,2.6534,0,1.38,0,77.2,0,7.02,0,47.19,141.58,1.99,7.98,0.23,0.22,1.79,-0.78,1.206,1.892,0
5/12/2018,2:15, ,0,LP,0,5.9,7.94,0,-58.1,53.46,0,19.594,0,2.3866,2.6613,0,1.38,0,77.1,0,7.01,0,46.88,140.63,2.08,8.34,0.25,0.24,1.88,-0.76,1.204,1.803,0
5/12/2018,2:30, ,0,LP,0,5.9,7.95,0,-58.6,55.49,0,19.603,0,2.394,2.6691,0,1.39,0,77,0,7,0,46.6,139.78,2.27,9.1,0.29,0.29,2.07,-0.72,1.204,1.706,0
5/12/2018,2:45, ,0,LP,0,5.9,7.95,0,-59.1,58.4,0,19.58,0,2.3998,2.6769,0,1.39,0,77,0,7,0,46.73,140.19,2.36,9.48,0.31,0.31,2.17,-0.7,1.201,1.607,0
5/12/2018,3:00, ,0,LP,0,5.9,7.97,0,-60,59.29,0,19.607,0,2.4106,2.6874,0,1.4,0,77.8,0,7.07,0,46.59,139.76,2.66,10.67,0.32,0.31,2.46,-0.69,1.206,1.505,0
5/12/2018,3:15, ,0,LP,0,5.9,7.97,0,-60.3,67.37,0,19.6,0,2.4226,2.7012,0,1.4,0,78.2,0,7.11,0,45.74,137.22,2.87,11.5,0.34,0.33,2.67,-0.67,1.208,1.409,0
5/12/2018,3:30, ,0,LP,0,5.9,7.99,0,-61.3,60.15,0,19.626,0,2.4437,2.7233,0,1.42,0,79.5,0,7.22,0,46.41,139.23,3.15,12.65,0.4,0.4,2.96,-0.61,1.207,1.319,0
5/12/2018,3:45, ,0,LP,0,5.9,8,0,-61.7,63.89,0,19.616,0,2.4536,2.7348,0,1.42,0,79.6,0,7.23,0,46.73,140.18,3.44,13.77,0.39,0.39,3.24,-0.62,1.204,1.236,0
5/12/2018,4:00, ,0,LP,0,5.9,8,0,-61.8,61.45,0,19.609,0,2.4526,2.7341,0,1.42,0,79.3,0,7.2,0,46.96,140.87,3.61,14.47,0.42,0.41,3.41,-0.6,1.206,1.159,0
5/12/2018,4:15, ,0,LP,0,5.9,8.01,0,-62.2,66.38,0,19.599,0,2.4398,2.7204,0,1.41,0,78.5,0,7.13,0,47.31,141.92,3.69,14.78,0.42,0.41,3.49,-0.6,1.205,1.09,0
5/12/2018,4:30, ,0,LP,0,5.9,8,0,-62.1,55.53,0,19.576,0,2.4211,2.701,0,1.4,0,77.2,0,7.02,0,48.04,144.1,3.8,15.22,0.43,0.42,3.6,-0.58,1.206,1.029,0
5/12/2018,4:45, ,0,LP,0,5.9,8.01,0,-62.1,51.93,0,19.548,0,2.3941,2.6723,0,1.39,0,75.5,0,6.88,0,48.19,144.56,3.74,15,0.41,0.4,3.54,-0.61,1.205,0.973,0
5/12/2018,5:00, ,0,LP,0,5.9,8,0,-62,48.28,0,19.546,0,2.3631,2.6379,0,1.37,0,73.6,0,6.7,0,48.33,145,3.73,14.97,0.41,0.4,3.54,-0.6,1.209,0.923,0
5/12/2018,5:15, ,0,LP,0,5.9,8,0,-61.8,48.72,0,19.517,0,2.3433,2.6174,0,1.36,0,72.2,0,6.58,0,48.7,146.08,3.39,13.6,0.37,0.36,3.19,-0.64,1.204,0.879,0
5/12/2018,5:30, ,0,LP,0,5.9,8,0,-61.5,45.52,0,19.51,0,2.325,2.5973,0,1.35,0,70.6,0,6.43,0,48.52,145.56,3.55,14.23,0.39,0.38,3.35,-0.63,1.204,0.847,0
5/12/2018,5:45, ,0,LP,0,5.9,7.99,0,-61,42.9,0,19.494,0,2.3111,2.5826,0,1.34,0,68,0,6.2,0,49.47,148.41,3.23,12.96,0.37,0.36,3.03,-0.64,1.204,0.816,0
5/12/2018,6:00, ,0,LP,0,5.9,7.98,0,-60.9,32.89,0,19.487,0,2.303,2.574,0,1.33,0,64.3,0,5.86,0,51.67,155.01,3.08,12.36,0.34,0.34,2.89,-0.67,1.207,0.789,0
5/12/2018,6:15, ,0,LP,0,5.9,7.99,0,-61.1,43.75,0,19.459,0,2.2852,2.5556,0,1.32,0,66.3,0,6.05,0,49.25,147.74,3.23,12.95,0.34,0.34,3.03,-0.67,1.204,0.767,0
5/12/2018,6:30, ,0,LP,0,5.9,7.98,0,-60.9,38.58,0,19.452,0,2.2749,2.5446,0,1.32,0,65.4,0,5.96,0,50.96,152.88,3.26,13.08,0.34,0.33,3.07,-0.68,1.204,0.741,0
5/12/2018,6:45, ,0,LP,0,5.9,7.98,0,-60.5,39.15,0,19.42,0,2.2664,2.5367,0,1.31,0,63.2,0,5.76,0,51.47,154.41,2.98,11.94,0.3,0.29,2.78,-0.72,1.202,0.728,0
5/12/2018,7:00, ,0,LP,0,5.9,7.97,0,-60.2,39.61,0,19.401,0,2.2571,2.5273,0,1.31,0,61.2,0,5.58,0,50.31,150.93,3.02,12.13,0.29,0.29,2.83,-0.72,1.204,0.717,0
5/12/2018,7:15, ,0,LP,0,5.9,7.95,0,-58.8,34.24,0,19.346,0,2.251,2.5235,0,1.31,0,57.7,0,5.27,0,50.96,152.86,2.65,10.63,0.3,0.29,2.45,-0.72,1.202,0.725,0
5/12/2018,7:30, ,0,LP,0,5.9,7.98,0,-60.8,35.24,0,19.37,0,2.262,2.5345,0,1.31,0,65.7,0,6.01,0,44.18,132.55,3.29,13.2,0.42,0.41,3.09,-0.59,1.206,0.748,0
5/12/2018,7:45, ,0,LP,0,5.9,7.98,0,-60.8,32.09,0,19.434,0,2.2744,2.545,0,1.32,0,65.5,0,5.97,0,48.68,146.02,3.67,14.72,0.41,0.4,3.47,-0.6,1.203,0.777,0
5/12/2018,8:00, ,0,LP,0,5.9,7.98,0,-60.5,35.84,0,19.474,0,2.2837,2.5532,0,1.32,0,65,0,5.93,0,49.61,148.83,4.13,16.53,0.47,0.46,3.93,-0.54,1.208,0.839,0
5/12/2018,8:15, ,0,LP,0,5.9,7.96,0,-59.5,41.64,0,19.502,0,2.2965,2.566,0,1.33,0,63,0,5.74,0,48.81,146.43,2.97,11.9,0.32,0.31,2.77,-0.69,1.204,0.907,0
5/12/2018,8:30, ,0,LP,0,5.9,7.97,0,-60,35.73,0,19.476,0,2.3212,2.5949,0,1.35,0,66.8,0,6.09,0,49.61,148.83,3.27,13.1,0.32,0.31,3.07,-0.69,1.206,0.988,0
5/12/2018,8:45, ,0,LP,0,5.9,7.99,0,-61.2,46.28,0,19.294,0,2.3741,2.6645,0,1.38,0,71.6,0,6.55,0,49.21,147.62,3.22,12.9,0.37,0.36,3.02,-0.65,1.204,1.079,0
5/12/2018,9:00, ,0,LP,0,5.9,8,0,-61.9,56.76,0,19.304,0,2.4137,2.7084,0,1.41,0,76.9,0,7.03,0,48.52,145.55,3.43,13.75,0.41,0.4,3.23,-0.6,1.207,1.172,0
5/12/2018,9:15, ,0,LP,0,5.9,7.98,0,-60.6,48.19,0,19.316,0,2.4243,2.7196,0,1.41,0,75.4,0,6.89,0,48.05,144.14,3.15,12.63,0.35,0.34,2.95,-0.67,1.204,1.27,0
5/12/2018,9:30, ,0,LP,0,5.9,7.96,0,-59.2,69.26,0,19.341,0,2.4449,2.7411,0,1.43,0,77.4,0,7.07,0,46.57,139.7,2.82,11.31,0.35,0.34,2.62,-0.66,1.209,1.363,0
5/12/2018,9:45, ,0,LP,0,5.9,7.96,0,-59.2,65.22,0,19.364,0,2.4407,2.7352,0,1.42,0,76.4,0,6.98,0,47.74,143.21,2.84,11.38,0.3,0.29,2.64,-0.71,1.205,1.459,0
5/12/2018,10:00, ,0,LP,0,5.9,7.95,0,-58.7,44,0,19.389,0,2.4384,2.7311,0,1.42,0,74.8,0,6.82,0,48.49,145.45,2.64,10.6,0.29,0.28,2.45,-0.73,1.205,1.553,0
5/12/2018,10:15, ,0,LP,0,5.9,7.95,0,-58.9,49.92,0,19.455,0,2.4258,2.7131,0,1.41,0,73.7,0,6.72,0,48.94,146.8,2.25,9.04,0.26,0.25,2.06,-0.76,1.196,1.637,0
5/12/2018,10:30, ,0,LP,0,5.9,7.95,0,-58.9,41.65,0,19.544,0,2.4033,2.6828,0,1.39,0,73.2,0,6.67,0,47.64,142.9,2.34,9.38,0.3,0.29,2.14,-0.72,1.206,1.723,0
5/12/2018,10:45, ,0,LP,0,5.9,7.96,0,-59.6,44.4,0,19.629,0,2.4013,2.6758,0,1.39,0,76.3,0,6.94,0,47.6,142.79,2.4,9.63,0.28,0.27,2.2,-0.73,1.204,1.797,0
5/12/2018,11:00, ,0,LP,0,5.9,7.96,0,-59.3,57.84,0,19.722,0,2.3984,2.6672,0,1.39,0,77.3,0,7.01,0,46.47,139.4,2.36,9.47,0.27,0.26,2.16,-0.74,1.204,1.866,0
5/12/2018,11:15, ,0,LP,0,5.9,7.93,0,-57.7,52.15,0,19.695,0,2.3936,2.6635,0,1.38,0,70.3,0,6.37,0,50.07,150.2,2.08,8.34,0.2,0.19,1.88,-0.81,1.202,1.926,0
5/12/2018,11:30, ,0,LP,0,5.9,7.91,0,-56.6,47.5,0,19.792,0,2.4013,2.6665,0,1.38,0,72.6,0,6.57,0,49.59,148.76,2.18,8.74,0.21,0.21,1.98,-0.8,1.208,1.98,0
5/12/2018,11:45, ,0,LP,0,5.9,7.94,0,-58.3,54.63,0,19.837,0,2.3994,2.6619,0,1.38,0,75.3,0,6.81,0,48.1,144.29,2.32,9.31,0.26,0.25,2.12,-0.75,1.204,2.022,0
5/12/2018,12:00, ,0,LP,0,5.9,7.92,0,-57.4,56.2,0,19.729,0,2.387,2.6543,0,1.38,0,75,0,6.8,0,47.2,141.6,2.15,8.62,0.23,0.22,1.95,-0.79,1.207,2.055,0
5/12/2018,12:15, ,0,LP,0,5.9,7.91,0,-56.6,42.82,0,19.771,0,2.3945,2.6602,0,1.38,0,73.1,0,6.62,0,49.52,148.56,1.97,7.9,0.19,0.19,1.77,-0.82,1.205,2.077,0
5/12/2018,12:30, ,0,LP,0,5.9,7.91,0,-56.6,46.41,0,19.797,0,2.3941,2.6582,0,1.38,0,72.9,0,6.6,0,47.88,143.62,1.99,8,0.22,0.21,1.8,-0.8,1.207,2.088,0
5/12/2018,12:45, ,0,LP,0,5.9,7.89,0,-55.2,45.54,0,19.822,0,2.394,2.6567,0,1.38,0,71.6,0,6.48,0,47.93,143.79,2.03,8.17,0.23,0.22,1.84,-0.79,1.2,2.085,0
5/12/2018,13:00, ,0,LP,0,5.9,7.9,0,-56.2,57.62,0,19.847,0,2.3857,2.6461,0,1.37,0,75.4,0,6.82,0,47.11,141.33,2.02,8.11,0.21,0.2,1.82,-0.81,1.206,2.076,0
5/12/2018,13:15, ,0,LP,0,5.9,7.89,0,-55.6,45.53,0,19.823,0,2.3769,2.6377,0,1.37,0,73.6,0,6.66,0,46.46,139.37,2.08,8.35,0.21,0.2,1.88,-0.8,1.202,2.059,0
5/12/2018,13:30, ,0,LP,0,5.9,7.93,0,-57.6,50.63,0,20.332,0,2.4118,2.6479,0,1.37,0,79.5,0,7.12,0,46.86,140.58,2.46,9.87,0.26,0.25,2.26,-0.76,1.207,2.035,0
5/12/2018,13:45, ,0,LP,0,5.9,7.93,0,-57.7,49.58,0,20.172,0,2.4044,2.6487,0,1.37,0,78.7,0,7.08,0,47.04,141.12,2.34,9.39,0.28,0.28,2.14,-0.73,1.204,2.002,0
5/12/2018,14:00, ,0,LP,0,5.9,7.93,0,-57.9,46.81,0,20.167,0,2.4066,2.6513,0,1.38,0,78.7,0,7.08,0,47.29,141.87,2.31,9.27,0.26,0.25,2.11,-0.76,1.203,1.958,0
5/12/2018,14:15, ,0,LP,0,5.9,7.93,0,-58,50.17,0,20.146,0,2.4099,2.6561,0,1.38,0,78.6,0,7.07,0,47.52,142.55,2.24,9,0.21,0.2,2.05,-0.8,1.199,1.901,0
5/12/2018,14:30, ,0,LP,0,5.9,7.94,0,-58.4,43.98,0,20.161,0,2.4143,2.6601,0,1.38,0,78.8,0,7.09,0,47.57,142.7,2.3,9.23,0.23,0.22,2.1,-0.79,1.206,1.836,0
5/12/2018,14:45, ,0,LP,0,5.9,7.95,0,-58.9,50.97,0,20.271,0,2.4243,2.665,0,1.38,0,79.2,0,7.1,0,47.54,142.6,2.26,9.09,0.24,0.23,2.07,-0.78,1.2,1.759,0
5/12/2018,15:00, ,0,LP,0,5.9,7.96,0,-59.7,47.31,0,20.357,0,2.4359,2.673,0,1.39,0,80,0,7.17,0,47.49,142.46,2.38,9.53,0.22,0.21,2.18,-0.79,1.204,1.675,0
